,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_clothe/glasses.jpg,semantic,0,inanimate,drawing,glasses.jpg,harm
1,/static/object_pics/drawing_fruit/cherry.jpg,semantic,0,inanimate,drawing,cherry.jpg,decorate
2,/static/object_pics/picture_sea/pufferfish.jpg,semantic,0,animate,photo,pufferfish.jpg,warm
3,/static/object_pics/drawing_clothe/hat.jpg,perceptual,0,inanimate,drawing,hat.jpg,assemble
4,/static/object_pics/picture_veggie/tomato.jpg,perceptual,0,inanimate,photo,tomato.jpg,guide
5,/static/object_pics/drawing_veggie/garlic.jpg,perceptual,0,inanimate,drawing,garlic.jpg,spray
6,/static/object_pics/picture_bird/owl.jpg,perceptual,0,animate,photo,owl.jpg,match
7,/static/object_pics/picture_fruit/apricot.jpg,semantic,0,inanimate,photo,apricot.jpg,glide
8,/static/object_pics/drawing_clothe/hat.jpg,semantic,0,inanimate,drawing,hat.jpg,assemble
9,/static/object_pics/drawing_veggie/garlic.jpg,semantic,0,inanimate,drawing,garlic.jpg,spray
10,/static/object_pics/picture_fruit/apricot.jpg,perceptual,0,inanimate,photo,apricot.jpg,glide
11,/static/object_pics/picture_bird/owl.jpg,semantic,0,animate,photo,owl.jpg,match
12,/static/object_pics/drawing_fruit/cherry.jpg,perceptual,0,inanimate,drawing,cherry.jpg,decorate
13,/static/object_pics/drawing_clothe/glasses.jpg,perceptual,0,inanimate,drawing,glasses.jpg,harm
14,/static/object_pics/picture_veggie/tomato.jpg,semantic,0,inanimate,photo,tomato.jpg,guide
15,/static/object_pics/picture_sea/pufferfish.jpg,perceptual,0,animate,photo,pufferfish.jpg,warm
16,/static/object_pics/picture_clothe/bowtie.jpg,semantic,1,inanimate,photo,bowtie.jpg,tie
17,/static/object_pics/picture_mammal/giraffe.jpg,perceptual,1,animate,photo,giraffe.jpg,draw
18,/static/object_pics/picture_sea/dolphin.jpg,perceptual,1,animate,photo,dolphin.jpg,squeeze
19,/static/object_pics/picture_mammal/rhinoceros.jpg,semantic,1,animate,photo,rhinoceros.jpg,pump
20,/static/object_pics/picture_electronic/camera.jpg,semantic,1,inanimate,photo,camera.jpg,balance
21,/static/object_pics/drawing_bird/peacock.jpg,perceptual,1,animate,drawing,peacock.jpg,punch
22,/static/object_pics/drawing_bird/pigeon.jpg,perceptual,1,animate,drawing,pigeon.jpg,volley
23,/static/object_pics/drawing_veggie/mushrooms.jpg,semantic,1,inanimate,drawing,mushrooms.jpg,splash
24,/static/object_pics/picture_mammal/giraffe.jpg,semantic,1,animate,photo,giraffe.jpg,draw
25,/static/object_pics/picture_clothe/bowtie.jpg,perceptual,1,inanimate,photo,bowtie.jpg,tie
26,/static/object_pics/drawing_bird/peacock.jpg,semantic,1,animate,drawing,peacock.jpg,punch
27,/static/object_pics/picture_mammal/rhinoceros.jpg,perceptual,1,animate,photo,rhinoceros.jpg,pump
28,/static/object_pics/picture_electronic/camera.jpg,perceptual,1,inanimate,photo,camera.jpg,balance
29,/static/object_pics/drawing_veggie/mushrooms.jpg,perceptual,1,inanimate,drawing,mushrooms.jpg,splash
30,/static/object_pics/drawing_bird/pigeon.jpg,semantic,1,animate,drawing,pigeon.jpg,volley
31,/static/object_pics/picture_sea/dolphin.jpg,semantic,1,animate,photo,dolphin.jpg,squeeze
32,/static/object_pics/drawing_mammal/lion.jpg,semantic,2,animate,drawing,lion.jpg,compare
33,/static/object_pics/picture_bird/canary.jpg,perceptual,2,animate,photo,canary.jpg,break
34,/static/object_pics/drawing_fruit/melon.jpg,perceptual,2,inanimate,drawing,melon.jpg,paint
35,/static/object_pics/picture_fruit/pineapple.jpg,semantic,2,inanimate,photo,pineapple.jpg,jump
36,/static/object_pics/drawing_bird/parrot.jpg,semantic,2,animate,drawing,parrot.jpg,reduce
37,/static/object_pics/picture_mammal/bull.jpg,semantic,2,animate,photo,bull.jpg,blur
38,/static/object_pics/drawing_insect/bumble bee.jpg,perceptual,2,animate,drawing,bumble bee.jpg,wash
39,/static/object_pics/drawing_clothe/gloves.jpg,perceptual,2,inanimate,drawing,gloves.jpg,walk
40,/static/object_pics/picture_fruit/pineapple.jpg,perceptual,2,inanimate,photo,pineapple.jpg,jump
41,/static/object_pics/picture_mammal/bull.jpg,perceptual,2,animate,photo,bull.jpg,blur
42,/static/object_pics/drawing_insect/bumble bee.jpg,semantic,2,animate,drawing,bumble bee.jpg,wash
43,/static/object_pics/drawing_mammal/lion.jpg,perceptual,2,animate,drawing,lion.jpg,compare
44,/static/object_pics/drawing_clothe/gloves.jpg,semantic,2,inanimate,drawing,gloves.jpg,walk
45,/static/object_pics/drawing_bird/parrot.jpg,perceptual,2,animate,drawing,parrot.jpg,reduce
46,/static/object_pics/picture_bird/canary.jpg,semantic,2,animate,photo,canary.jpg,break
47,/static/object_pics/drawing_fruit/melon.jpg,semantic,2,inanimate,drawing,melon.jpg,paint
48,/static/object_pics/picture_insect/snail.jpg,semantic,3,animate,photo,snail.jpg,drill
49,/static/object_pics/picture_veggie/potato.jpg,perceptual,3,inanimate,photo,potato.jpg,dance
50,/static/object_pics/drawing_electronic/satellite dish.jpg,perceptual,3,inanimate,drawing,satellite dish.jpg,clap
51,/static/object_pics/drawing_bird/flamingo.jpg,perceptual,3,animate,drawing,flamingo.jpg,pat
52,/static/object_pics/picture_sea/shark.jpg,semantic,3,animate,photo,shark.jpg,hit
53,/static/object_pics/drawing_electronic/hairdryer.jpg,semantic,3,inanimate,drawing,hairdryer.jpg,hide
54,/static/object_pics/picture_bird/eagle.jpg,perceptual,3,animate,photo,eagle.jpg,bring
55,/static/object_pics/drawing_bird/ostrich.jpg,semantic,3,animate,drawing,ostrich.jpg,shake
56,/static/object_pics/picture_insect/snail.jpg,perceptual,3,animate,photo,snail.jpg,drill
57,/static/object_pics/picture_bird/eagle.jpg,semantic,3,animate,photo,eagle.jpg,bring
58,/static/object_pics/drawing_bird/flamingo.jpg,semantic,3,animate,drawing,flamingo.jpg,pat
59,/static/object_pics/drawing_electronic/satellite dish.jpg,semantic,3,inanimate,drawing,satellite dish.jpg,clap
60,/static/object_pics/picture_veggie/potato.jpg,semantic,3,inanimate,photo,potato.jpg,dance
61,/static/object_pics/drawing_electronic/hairdryer.jpg,perceptual,3,inanimate,drawing,hairdryer.jpg,hide
62,/static/object_pics/drawing_bird/ostrich.jpg,perceptual,3,animate,drawing,ostrich.jpg,shake
63,/static/object_pics/picture_sea/shark.jpg,perceptual,3,animate,photo,shark.jpg,hit
64,/static/object_pics/picture_insect/grasshopper.jpg,semantic,4,animate,photo,grasshopper.jpg,revolve
65,/static/object_pics/picture_veggie/cauliflower.jpg,semantic,4,inanimate,photo,cauliflower.jpg,combine
66,/static/object_pics/picture_fruit/strawberry.jpg,perceptual,4,inanimate,photo,strawberry.jpg,utilize
67,/static/object_pics/drawing_insect/mantis.jpg,perceptual,4,animate,drawing,mantis.jpg,shift
68,/static/object_pics/drawing_mammal/elephant.jpg,semantic,4,animate,drawing,elephant.jpg,smooth
69,/static/object_pics/drawing_electronic/coffee maker.jpg,perceptual,4,inanimate,drawing,coffee maker.jpg,bury
70,/static/object_pics/drawing_electronic/handmixer.jpg,perceptual,4,inanimate,drawing,handmixer.jpg,clean
71,/static/object_pics/drawing_bird/hen.jpg,semantic,4,animate,drawing,hen.jpg,jam
72,/static/object_pics/picture_insect/grasshopper.jpg,perceptual,4,animate,photo,grasshopper.jpg,revolve
73,/static/object_pics/drawing_electronic/coffee maker.jpg,semantic,4,inanimate,drawing,coffee maker.jpg,bury
74,/static/object_pics/picture_fruit/strawberry.jpg,semantic,4,inanimate,photo,strawberry.jpg,utilize
75,/static/object_pics/drawing_insect/mantis.jpg,semantic,4,animate,drawing,mantis.jpg,shift
76,/static/object_pics/picture_veggie/cauliflower.jpg,perceptual,4,inanimate,photo,cauliflower.jpg,combine
77,/static/object_pics/drawing_mammal/elephant.jpg,perceptual,4,animate,drawing,elephant.jpg,smooth
78,/static/object_pics/drawing_electronic/handmixer.jpg,semantic,4,inanimate,drawing,handmixer.jpg,clean
79,/static/object_pics/drawing_bird/hen.jpg,perceptual,4,animate,drawing,hen.jpg,jam
80,/static/object_pics/drawing_bird/toucan.jpg,perceptual,5,animate,drawing,toucan.jpg,browse
81,/static/object_pics/drawing_electronic/phone.jpg,perceptual,5,inanimate,drawing,phone.jpg,cross
82,/static/object_pics/drawing_sea/shrimp.jpg,semantic,5,animate,drawing,shrimp.jpg,identify
83,/static/object_pics/drawing_electronic/laptop.jpg,semantic,5,inanimate,drawing,laptop.jpg,swim
