,img,animacy,style,img_name,verb
0,/static/object_pics/picture_bird/owl.jpg,animate,photo,owl.jpg,match
1,/static/object_pics/drawing_clothe/hat.jpg,inanimate,drawing,hat.jpg,assemble
2,/static/object_pics/drawing_veggie/garlic.jpg,inanimate,drawing,garlic.jpg,spray
3,/static/object_pics/picture_fruit/apricot.jpg,inanimate,photo,apricot.jpg,glide
4,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,decorate
5,/static/object_pics/picture_sea/pufferfish.jpg,animate,photo,pufferfish.jpg,warm
6,/static/object_pics/drawing_clothe/glasses.jpg,inanimate,drawing,glasses.jpg,harm
7,/static/object_pics/picture_veggie/tomato.jpg,inanimate,photo,tomato.jpg,guide
8,/static/object_pics/drawing_bird/pigeon.jpg,animate,drawing,pigeon.jpg,volley
9,/static/object_pics/drawing_veggie/mushrooms.jpg,inanimate,drawing,mushrooms.jpg,splash
10,/static/object_pics/picture_sea/dolphin.jpg,animate,photo,dolphin.jpg,squeeze
11,/static/object_pics/picture_mammal/rhinoceros.jpg,animate,photo,rhinoceros.jpg,pump
12,/static/object_pics/drawing_bird/peacock.jpg,animate,drawing,peacock.jpg,punch
13,/static/object_pics/picture_electronic/camera.jpg,inanimate,photo,camera.jpg,balance
14,/static/object_pics/picture_clothe/bowtie.jpg,inanimate,photo,bowtie.jpg,tie
15,/static/object_pics/picture_mammal/giraffe.jpg,animate,photo,giraffe.jpg,draw
16,/static/object_pics/drawing_insect/bumble bee.jpg,animate,drawing,bumble bee.jpg,wash
17,/static/object_pics/drawing_mammal/lion.jpg,animate,drawing,lion.jpg,compare
18,/static/object_pics/picture_bird/canary.jpg,animate,photo,canary.jpg,break
19,/static/object_pics/drawing_bird/parrot.jpg,animate,drawing,parrot.jpg,reduce
20,/static/object_pics/picture_fruit/pineapple.jpg,inanimate,photo,pineapple.jpg,jump
21,/static/object_pics/drawing_clothe/gloves.jpg,inanimate,drawing,gloves.jpg,walk
22,/static/object_pics/picture_mammal/bull.jpg,animate,photo,bull.jpg,blur
