,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_insect/ant.jpg,perceptual,0,animate,photo,ant.jpg,divide
1,/static/object_pics/picture_bird/ostrich.jpg,perceptual,0,animate,photo,ostrich.jpg,smash
2,/static/object_pics/drawing_electronic/computer mouse.jpg,semantic,0,inanimate,drawing,computer mouse.jpg,utilize
3,/static/object_pics/picture_insect/bumble bee.jpg,semantic,0,animate,photo,bumble bee.jpg,hop
4,/static/object_pics/picture_electronic/microphone.jpg,perceptual,0,inanimate,photo,microphone.jpg,allocate
5,/static/object_pics/drawing_mammal/horse.jpg,semantic,0,animate,drawing,horse.jpg,walk
6,/static/object_pics/picture_fruit/orange.jpg,semantic,0,inanimate,photo,orange.jpg,jam
7,/static/object_pics/picture_insect/fly.jpg,perceptual,0,animate,photo,fly.jpg,remove
8,/static/object_pics/picture_insect/bumble bee.jpg,perceptual,0,animate,photo,bumble bee.jpg,hop
9,/static/object_pics/drawing_electronic/computer mouse.jpg,perceptual,0,inanimate,drawing,computer mouse.jpg,utilize
10,/static/object_pics/picture_insect/ant.jpg,semantic,0,animate,photo,ant.jpg,divide
11,/static/object_pics/picture_fruit/orange.jpg,perceptual,0,inanimate,photo,orange.jpg,jam
12,/static/object_pics/picture_bird/ostrich.jpg,semantic,0,animate,photo,ostrich.jpg,smash
13,/static/object_pics/drawing_mammal/horse.jpg,perceptual,0,animate,drawing,horse.jpg,walk
14,/static/object_pics/picture_insect/fly.jpg,semantic,0,animate,photo,fly.jpg,remove
15,/static/object_pics/picture_electronic/microphone.jpg,semantic,0,inanimate,photo,microphone.jpg,allocate
16,/static/object_pics/drawing_clothe/gloves.jpg,semantic,1,inanimate,drawing,gloves.jpg,peek
17,/static/object_pics/drawing_fruit/kiwi.jpg,semantic,1,inanimate,drawing,kiwi.jpg,push
18,/static/object_pics/drawing_clothe/shirt.jpg,perceptual,1,inanimate,drawing,shirt.jpg,locate
19,/static/object_pics/drawing_electronic/printer.jpg,perceptual,1,inanimate,drawing,printer.jpg,trap
20,/static/object_pics/picture_insect/centipede.jpg,perceptual,1,animate,photo,centipede.jpg,fall
21,/static/object_pics/picture_mammal/bull.jpg,perceptual,1,animate,photo,bull.jpg,spread
22,/static/object_pics/picture_sea/starfish02.jpg,semantic,1,animate,photo,starfish02.jpg,spin
23,/static/object_pics/picture_sea/swordfish.jpg,semantic,1,animate,photo,swordfish.jpg,combine
24,/static/object_pics/picture_sea/starfish02.jpg,perceptual,1,animate,photo,starfish02.jpg,spin
25,/static/object_pics/picture_mammal/bull.jpg,semantic,1,animate,photo,bull.jpg,spread
26,/static/object_pics/drawing_clothe/shirt.jpg,semantic,1,inanimate,drawing,shirt.jpg,locate
27,/static/object_pics/drawing_electronic/printer.jpg,semantic,1,inanimate,drawing,printer.jpg,trap
28,/static/object_pics/picture_insect/centipede.jpg,semantic,1,animate,photo,centipede.jpg,fall
29,/static/object_pics/drawing_fruit/kiwi.jpg,perceptual,1,inanimate,drawing,kiwi.jpg,push
30,/static/object_pics/drawing_clothe/gloves.jpg,perceptual,1,inanimate,drawing,gloves.jpg,peek
31,/static/object_pics/picture_sea/swordfish.jpg,perceptual,1,animate,photo,swordfish.jpg,combine
32,/static/object_pics/drawing_mammal/elephant.jpg,semantic,2,animate,drawing,elephant.jpg,shift
33,/static/object_pics/picture_sea/eel.jpg,semantic,2,animate,photo,eel.jpg,explode
34,/static/object_pics/drawing_electronic/hairdryer.jpg,semantic,2,inanimate,drawing,hairdryer.jpg,whirl
35,/static/object_pics/drawing_clothe/scarf.jpg,perceptual,2,inanimate,drawing,scarf.jpg,decorate
36,/static/object_pics/picture_sea/shark.jpg,perceptual,2,animate,photo,shark.jpg,fade
37,/static/object_pics/picture_veggie/cauliflower.jpg,perceptual,2,inanimate,photo,cauliflower.jpg,spray
38,/static/object_pics/picture_fruit/pomegranate.jpg,perceptual,2,inanimate,photo,pomegranate.jpg,detect
39,/static/object_pics/picture_veggie/carrot.jpg,semantic,2,inanimate,photo,carrot.jpg,grind
40,/static/object_pics/picture_sea/eel.jpg,perceptual,2,animate,photo,eel.jpg,explode
41,/static/object_pics/drawing_electronic/hairdryer.jpg,perceptual,2,inanimate,drawing,hairdryer.jpg,whirl
42,/static/object_pics/picture_sea/shark.jpg,semantic,2,animate,photo,shark.jpg,fade
43,/static/object_pics/picture_veggie/carrot.jpg,perceptual,2,inanimate,photo,carrot.jpg,grind
44,/static/object_pics/drawing_mammal/elephant.jpg,perceptual,2,animate,drawing,elephant.jpg,shift
45,/static/object_pics/picture_fruit/pomegranate.jpg,semantic,2,inanimate,photo,pomegranate.jpg,detect
46,/static/object_pics/drawing_clothe/scarf.jpg,semantic,2,inanimate,drawing,scarf.jpg,decorate
47,/static/object_pics/picture_veggie/cauliflower.jpg,semantic,2,inanimate,photo,cauliflower.jpg,spray
48,/static/object_pics/picture_insect/beetle.jpg,semantic,3,animate,photo,beetle.jpg,wash
49,/static/object_pics/picture_mammal/lion.jpg,semantic,3,animate,photo,lion.jpg,stick
50,/static/object_pics/drawing_mammal/rabbit.jpg,perceptual,3,animate,drawing,rabbit.jpg,dig
51,/static/object_pics/picture_sea/pufferfish.jpg,semantic,3,animate,photo,pufferfish.jpg,copy
52,/static/object_pics/picture_fruit/strawberry.jpg,perceptual,3,inanimate,photo,strawberry.jpg,identify
53,/static/object_pics/drawing_insect/worm.jpg,semantic,3,animate,drawing,worm.jpg,fit
54,/static/object_pics/drawing_insect/mosquito.jpg,perceptual,3,animate,drawing,mosquito.jpg,circle
55,/static/object_pics/drawing_veggie/carrots.jpg,perceptual,3,inanimate,drawing,carrots.jpg,pick
56,/static/object_pics/picture_insect/beetle.jpg,perceptual,3,animate,photo,beetle.jpg,wash
57,/static/object_pics/picture_mammal/lion.jpg,perceptual,3,animate,photo,lion.jpg,stick
