,img,animacy,style,img_name,verb
0,/static/object_pics/picture_mammal/bison.jpg,animate,photo,bison.jpg,peek
1,/static/object_pics/drawing_bird/hummingbird.jpg,animate,drawing,hummingbird.jpg,twitch
2,/static/object_pics/drawing_mammal/gorilla.jpg,animate,drawing,gorilla.jpg,identify
3,/static/object_pics/picture_electronic/gamepad.jpg,inanimate,photo,gamepad.jpg,smooth
4,/static/object_pics/picture_insect/grasshopper.jpg,animate,photo,grasshopper.jpg,inject
5,/static/object_pics/picture_fruit/pineapple.jpg,inanimate,photo,pineapple.jpg,volley
6,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,wrap
7,/static/object_pics/drawing_sea/seahorse.jpg,animate,drawing,seahorse.jpg,stamp
8,/static/object_pics/drawing_bird/penguin.jpg,animate,drawing,penguin.jpg,join
9,/static/object_pics/drawing_bird/hen.jpg,animate,drawing,hen.jpg,compare
10,/static/object_pics/picture_clothe/hat.jpg,inanimate,photo,hat.jpg,splash
11,/static/object_pics/drawing_electronic/handmixer.jpg,inanimate,drawing,handmixer.jpg,destroy
12,/static/object_pics/picture_insect/scorpion.jpg,animate,photo,scorpion.jpg,add
13,/static/object_pics/picture_mammal/horse.jpg,animate,photo,horse.jpg,divide
14,/static/object_pics/picture_mammal/rhinoceros.jpg,animate,photo,rhinoceros.jpg,give
15,/static/object_pics/picture_electronic/satellite dish.jpg,inanimate,photo,satellite dish.jpg,reduce
16,/static/object_pics/picture_clothe/scarf.jpg,inanimate,photo,scarf.jpg,center
17,/static/object_pics/picture_insect/spider.jpg,animate,photo,spider.jpg,include
18,/static/object_pics/drawing_clothe/football sneaker.jpg,inanimate,drawing,football sneaker.jpg,pump
19,/static/object_pics/picture_bird/turkey.jpg,animate,photo,turkey.jpg,forge
20,/static/object_pics/picture_veggie/aubergine.jpg,inanimate,photo,aubergine.jpg,glide
21,/static/object_pics/drawing_bird/owl.jpg,animate,drawing,owl.jpg,clean
22,/static/object_pics/drawing_insect/dragonfly.jpg,animate,drawing,dragonfly.jpg,hit
23,/static/object_pics/picture_clothe/bowtie.jpg,inanimate,photo,bowtie.jpg,circle
24,/static/object_pics/drawing_mammal/bear.jpg,animate,drawing,bear.jpg,swim
25,/static/object_pics/picture_bird/vulture.jpg,animate,photo,vulture.jpg,lay
26,/static/object_pics/drawing_electronic/hairdryer.jpg,inanimate,drawing,hairdryer.jpg,fold
27,/static/object_pics/drawing_electronic/toaster.jpg,inanimate,drawing,toaster.jpg,stick
