,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_clothe/bowtie.jpg,semantic,0,inanimate,drawing,bowtie.jpg,chop
1,/static/object_pics/picture_fruit/pomegranate.jpg,semantic,0,inanimate,photo,pomegranate.jpg,hold
2,/static/object_pics/drawing_mammal/horse.jpg,perceptual,0,animate,drawing,horse.jpg,agitate
3,/static/object_pics/drawing_insect/ant.jpg,semantic,0,animate,drawing,ant.jpg,punch
4,/static/object_pics/drawing_insect/butterfly.jpg,perceptual,0,animate,drawing,butterfly.jpg,push
5,/static/object_pics/drawing_veggie/lettuce.jpg,semantic,0,inanimate,drawing,lettuce.jpg,detect
6,/static/object_pics/drawing_clothe/sock.jpg,perceptual,0,inanimate,drawing,sock.jpg,match
7,/static/object_pics/picture_veggie/artichoke.jpg,perceptual,0,inanimate,photo,artichoke.jpg,swim
8,/static/object_pics/drawing_mammal/horse.jpg,semantic,0,animate,drawing,horse.jpg,agitate
9,/static/object_pics/drawing_insect/butterfly.jpg,semantic,0,animate,drawing,butterfly.jpg,push
10,/static/object_pics/picture_veggie/artichoke.jpg,semantic,0,inanimate,photo,artichoke.jpg,swim
11,/static/object_pics/drawing_clothe/bowtie.jpg,perceptual,0,inanimate,drawing,bowtie.jpg,chop
12,/static/object_pics/drawing_clothe/sock.jpg,semantic,0,inanimate,drawing,sock.jpg,match
13,/static/object_pics/drawing_veggie/lettuce.jpg,perceptual,0,inanimate,drawing,lettuce.jpg,detect
14,/static/object_pics/picture_fruit/pomegranate.jpg,perceptual,0,inanimate,photo,pomegranate.jpg,hold
15,/static/object_pics/drawing_insect/ant.jpg,perceptual,0,animate,drawing,ant.jpg,punch
16,/static/object_pics/picture_veggie/potato.jpg,perceptual,1,inanimate,photo,potato.jpg,stroke
17,/static/object_pics/picture_mammal/sheep.jpg,perceptual,1,animate,photo,sheep.jpg,explode
18,/static/object_pics/picture_insect/centipede.jpg,semantic,1,animate,photo,centipede.jpg,hop
19,/static/object_pics/picture_fruit/cherry.jpg,semantic,1,inanimate,photo,cherry.jpg,flash
20,/static/object_pics/picture_sea/eel.jpg,semantic,1,animate,photo,eel.jpg,hit
21,/static/object_pics/drawing_veggie/cauliflower.jpg,semantic,1,inanimate,drawing,cauliflower.jpg,melt
22,/static/object_pics/picture_mammal/gorilla.jpg,perceptual,1,animate,photo,gorilla.jpg,spread
23,/static/object_pics/picture_sea/piranha.jpg,perceptual,1,animate,photo,piranha.jpg,browse
24,/static/object_pics/drawing_veggie/cauliflower.jpg,perceptual,1,inanimate,drawing,cauliflower.jpg,melt
25,/static/object_pics/picture_insect/centipede.jpg,perceptual,1,animate,photo,centipede.jpg,hop
26,/static/object_pics/picture_sea/piranha.jpg,semantic,1,animate,photo,piranha.jpg,browse
27,/static/object_pics/picture_mammal/sheep.jpg,semantic,1,animate,photo,sheep.jpg,explode
28,/static/object_pics/picture_sea/eel.jpg,perceptual,1,animate,photo,eel.jpg,hit
29,/static/object_pics/picture_fruit/cherry.jpg,perceptual,1,inanimate,photo,cherry.jpg,flash
30,/static/object_pics/picture_veggie/potato.jpg,semantic,1,inanimate,photo,potato.jpg,stroke
31,/static/object_pics/picture_mammal/gorilla.jpg,semantic,1,animate,photo,gorilla.jpg,spread
32,/static/object_pics/drawing_veggie/pumpkin.jpg,semantic,2,inanimate,drawing,pumpkin.jpg,warm
33,/static/object_pics/picture_mammal/bear.jpg,semantic,2,animate,photo,bear.jpg,multiply
34,/static/object_pics/drawing_mammal/rhinoceros.jpg,perceptual,2,animate,drawing,rhinoceros.jpg,grind
35,/static/object_pics/drawing_veggie/aubergine.jpg,perceptual,2,inanimate,drawing,aubergine.jpg,grab
36,/static/object_pics/drawing_sea/shark.jpg,semantic,2,animate,drawing,shark.jpg,boot
37,/static/object_pics/picture_insect/bumble bee.jpg,semantic,2,animate,photo,bumble bee.jpg,pump
38,/static/object_pics/drawing_fruit/pineapple.jpg,perceptual,2,inanimate,drawing,pineapple.jpg,bump
39,/static/object_pics/drawing_bird/turkey.jpg,perceptual,2,animate,drawing,turkey.jpg,break
40,/static/object_pics/drawing_sea/shark.jpg,perceptual,2,animate,drawing,shark.jpg,boot
41,/static/object_pics/drawing_mammal/rhinoceros.jpg,semantic,2,animate,drawing,rhinoceros.jpg,grind
42,/static/object_pics/drawing_veggie/pumpkin.jpg,perceptual,2,inanimate,drawing,pumpkin.jpg,warm
43,/static/object_pics/drawing_veggie/aubergine.jpg,semantic,2,inanimate,drawing,aubergine.jpg,grab
44,/static/object_pics/picture_mammal/bear.jpg,perceptual,2,animate,photo,bear.jpg,multiply
45,/static/object_pics/drawing_fruit/pineapple.jpg,semantic,2,inanimate,drawing,pineapple.jpg,bump
46,/static/object_pics/drawing_bird/turkey.jpg,semantic,2,animate,drawing,turkey.jpg,break
47,/static/object_pics/picture_insect/bumble bee.jpg,perceptual,2,animate,photo,bumble bee.jpg,pump
48,/static/object_pics/picture_mammal/giraffe.jpg,semantic,3,animate,photo,giraffe.jpg,rub
49,/static/object_pics/picture_clothe/gloves.jpg,semantic,3,inanimate,photo,gloves.jpg,center
50,/static/object_pics/picture_bird/pigeon.jpg,perceptual,3,animate,photo,pigeon.jpg,wrap
51,/static/object_pics/picture_insect/fly.jpg,perceptual,3,animate,photo,fly.jpg,twitch
52,/static/object_pics/drawing_veggie/asparagus.jpg,semantic,3,inanimate,drawing,asparagus.jpg,wash
53,/static/object_pics/picture_mammal/wolf.jpg,perceptual,3,animate,photo,wolf.jpg,inject
54,/static/object_pics/drawing_mammal/bull.jpg,semantic,3,animate,drawing,bull.jpg,discover
55,/static/object_pics/picture_clothe/tie.jpg,perceptual,3,inanimate,photo,tie.jpg,press
56,/static/object_pics/picture_mammal/giraffe.jpg,perceptual,3,animate,photo,giraffe.jpg,rub
57,/static/object_pics/drawing_veggie/asparagus.jpg,perceptual,3,inanimate,drawing,asparagus.jpg,wash
58,/static/object_pics/picture_mammal/wolf.jpg,semantic,3,animate,photo,wolf.jpg,inject
59,/static/object_pics/picture_bird/pigeon.jpg,semantic,3,animate,photo,pigeon.jpg,wrap
60,/static/object_pics/picture_insect/fly.jpg,semantic,3,animate,photo,fly.jpg,twitch
61,/static/object_pics/drawing_mammal/bull.jpg,perceptual,3,animate,drawing,bull.jpg,discover
62,/static/object_pics/picture_clothe/gloves.jpg,perceptual,3,inanimate,photo,gloves.jpg,center
63,/static/object_pics/picture_clothe/tie.jpg,semantic,3,inanimate,photo,tie.jpg,press
