,img,animacy,style,img_name,verb
0,/static/object_pics/picture_fruit/pomegranate.jpg,inanimate,photo,pomegranate.jpg,hold
1,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,match
2,/static/object_pics/drawing_veggie/lettuce.jpg,inanimate,drawing,lettuce.jpg,detect
3,/static/object_pics/picture_veggie/artichoke.jpg,inanimate,photo,artichoke.jpg,swim
4,/static/object_pics/drawing_mammal/horse.jpg,animate,drawing,horse.jpg,agitate
5,/static/object_pics/drawing_clothe/bowtie.jpg,inanimate,drawing,bowtie.jpg,chop
6,/static/object_pics/drawing_insect/ant.jpg,animate,drawing,ant.jpg,punch
7,/static/object_pics/drawing_insect/butterfly.jpg,animate,drawing,butterfly.jpg,push
8,/static/object_pics/drawing_veggie/cauliflower.jpg,inanimate,drawing,cauliflower.jpg,melt
9,/static/object_pics/picture_sea/piranha.jpg,animate,photo,piranha.jpg,browse
10,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,hop
11,/static/object_pics/picture_veggie/potato.jpg,inanimate,photo,potato.jpg,stroke
12,/static/object_pics/picture_mammal/sheep.jpg,animate,photo,sheep.jpg,explode
13,/static/object_pics/picture_mammal/gorilla.jpg,animate,photo,gorilla.jpg,spread
14,/static/object_pics/picture_sea/eel.jpg,animate,photo,eel.jpg,hit
15,/static/object_pics/picture_fruit/cherry.jpg,inanimate,photo,cherry.jpg,flash
16,/static/object_pics/picture_insect/bumble bee.jpg,animate,photo,bumble bee.jpg,pump
17,/static/object_pics/drawing_veggie/pumpkin.jpg,inanimate,drawing,pumpkin.jpg,warm
18,/static/object_pics/drawing_mammal/rhinoceros.jpg,animate,drawing,rhinoceros.jpg,grind
19,/static/object_pics/drawing_fruit/pineapple.jpg,inanimate,drawing,pineapple.jpg,bump
20,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,boot
21,/static/object_pics/drawing_bird/turkey.jpg,animate,drawing,turkey.jpg,break
22,/static/object_pics/drawing_veggie/aubergine.jpg,inanimate,drawing,aubergine.jpg,grab
23,/static/object_pics/picture_mammal/bear.jpg,animate,photo,bear.jpg,multiply
24,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,wash
25,/static/object_pics/picture_mammal/giraffe.jpg,animate,photo,giraffe.jpg,rub
26,/static/object_pics/picture_clothe/tie.jpg,inanimate,photo,tie.jpg,press
27,/static/object_pics/picture_bird/pigeon.jpg,animate,photo,pigeon.jpg,wrap
28,/static/object_pics/picture_mammal/wolf.jpg,animate,photo,wolf.jpg,inject
29,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,twitch
30,/static/object_pics/picture_clothe/gloves.jpg,inanimate,photo,gloves.jpg,center
31,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,discover
32,/static/object_pics/drawing_clothe/sport t-shirt.jpg,inanimate,drawing,sport t-shirt.jpg,fade
33,/static/object_pics/drawing_mammal/camel.jpg,animate,drawing,camel.jpg,lay
34,/static/object_pics/picture_bird/owl.jpg,animate,photo,owl.jpg,give
35,/static/object_pics/picture_bird/hummingbird.jpg,animate,photo,hummingbird.jpg,cross
36,/static/object_pics/picture_bird/toucan.jpg,animate,photo,toucan.jpg,allocate
37,/static/object_pics/picture_fruit/pear.jpg,inanimate,photo,pear.jpg,kick
38,/static/object_pics/picture_electronic/camera.jpg,inanimate,photo,camera.jpg,revolve
39,/static/object_pics/picture_electronic/calculator.jpg,inanimate,photo,calculator.jpg,smash
40,/static/object_pics/drawing_veggie/corn.jpg,inanimate,drawing,corn.jpg,move
41,/static/object_pics/picture_mammal/lion.jpg,animate,photo,lion.jpg,harm
42,/static/object_pics/drawing_fruit/melon.jpg,inanimate,drawing,melon.jpg,deposit
43,/static/object_pics/drawing_bird/pelican.jpg,animate,drawing,pelican.jpg,compare
44,/static/object_pics/drawing_mammal/bison.jpg,animate,drawing,bison.jpg,include
45,/static/object_pics/drawing_mammal/squirrel.jpg,animate,drawing,squirrel.jpg,scratch
46,/static/object_pics/drawing_clothe/scarf.jpg,inanimate,drawing,scarf.jpg,splash
47,/static/object_pics/picture_sea/jellyfish.jpg,animate,photo,jellyfish.jpg,polish
48,/static/object_pics/drawing_electronic/hairdryer.jpg,inanimate,drawing,hairdryer.jpg,throw
49,/static/object_pics/picture_clothe/high heels.jpg,inanimate,photo,high heels.jpg,glide
50,/static/object_pics/picture_sea/seaturtle.jpg,animate,photo,seaturtle.jpg,dance
51,/static/object_pics/picture_insect/snail.jpg,animate,photo,snail.jpg,brush
52,/static/object_pics/drawing_sea/dolphin.jpg,animate,drawing,dolphin.jpg,forge
53,/static/object_pics/drawing_bird/peacock.jpg,animate,drawing,peacock.jpg,combine
54,/static/object_pics/picture_veggie/onions.jpg,inanimate,photo,onions.jpg,fall
55,/static/object_pics/drawing_mammal/kangaroo.jpg,animate,drawing,kangaroo.jpg,squeeze
56,/static/object_pics/picture_clothe/glasses.jpg,inanimate,photo,glasses.jpg,hammer
57,/static/object_pics/picture_sea/shrimp.jpg,animate,photo,shrimp.jpg,cut
58,/static/object_pics/picture_electronic/radio02.jpg,inanimate,photo,radio02.jpg,split
59,/static/object_pics/picture_veggie/mushrooms.jpg,inanimate,photo,mushrooms.jpg,identify
