,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_veggie/aubergine.jpg,perceptual,0,inanimate,photo,aubergine.jpg,touch
1,/static/object_pics/drawing_bird/duck.jpg,semantic,0,animate,drawing,duck.jpg,warm
2,/static/object_pics/picture_fruit/melon.jpg,semantic,0,inanimate,photo,melon.jpg,destroy
3,/static/object_pics/picture_clothe/glasses.jpg,semantic,0,inanimate,photo,glasses.jpg,detect
4,/static/object_pics/drawing_insect/mantis.jpg,perceptual,0,animate,drawing,mantis.jpg,swing
5,/static/object_pics/drawing_clothe/bowtie.jpg,perceptual,0,inanimate,drawing,bowtie.jpg,grab
6,/static/object_pics/picture_mammal/bear.jpg,semantic,0,animate,photo,bear.jpg,whirl
7,/static/object_pics/picture_clothe/football sneaker.jpg,perceptual,0,inanimate,photo,football sneaker.jpg,inject
8,/static/object_pics/picture_veggie/aubergine.jpg,semantic,0,inanimate,photo,aubergine.jpg,touch
9,/static/object_pics/drawing_clothe/bowtie.jpg,semantic,0,inanimate,drawing,bowtie.jpg,grab
10,/static/object_pics/drawing_bird/duck.jpg,perceptual,0,animate,drawing,duck.jpg,warm
11,/static/object_pics/picture_clothe/football sneaker.jpg,semantic,0,inanimate,photo,football sneaker.jpg,inject
12,/static/object_pics/picture_mammal/bear.jpg,perceptual,0,animate,photo,bear.jpg,whirl
13,/static/object_pics/picture_fruit/melon.jpg,perceptual,0,inanimate,photo,melon.jpg,destroy
14,/static/object_pics/picture_clothe/glasses.jpg,perceptual,0,inanimate,photo,glasses.jpg,detect
15,/static/object_pics/drawing_insect/mantis.jpg,semantic,0,animate,drawing,mantis.jpg,swing
16,/static/object_pics/picture_bird/hummingbird.jpg,semantic,1,animate,photo,hummingbird.jpg,build
17,/static/object_pics/drawing_fruit/coconut.jpg,perceptual,1,inanimate,drawing,coconut.jpg,flash
18,/static/object_pics/picture_fruit/apple.jpg,semantic,1,inanimate,photo,apple.jpg,wrap
19,/static/object_pics/drawing_sea/starfish.jpg,perceptual,1,animate,drawing,starfish.jpg,hop
20,/static/object_pics/picture_bird/owl.jpg,perceptual,1,animate,photo,owl.jpg,bury
21,/static/object_pics/drawing_mammal/lion.jpg,semantic,1,animate,drawing,lion.jpg,walk
22,/static/object_pics/picture_fruit/kiwi.jpg,semantic,1,inanimate,photo,kiwi.jpg,hold
23,/static/object_pics/picture_bird/parrot.jpg,perceptual,1,animate,photo,parrot.jpg,shake
24,/static/object_pics/drawing_fruit/coconut.jpg,semantic,1,inanimate,drawing,coconut.jpg,flash
25,/static/object_pics/picture_bird/owl.jpg,semantic,1,animate,photo,owl.jpg,bury
26,/static/object_pics/picture_bird/parrot.jpg,semantic,1,animate,photo,parrot.jpg,shake
27,/static/object_pics/picture_fruit/apple.jpg,perceptual,1,inanimate,photo,apple.jpg,wrap
28,/static/object_pics/picture_fruit/kiwi.jpg,perceptual,1,inanimate,photo,kiwi.jpg,hold
29,/static/object_pics/picture_bird/hummingbird.jpg,perceptual,1,animate,photo,hummingbird.jpg,build
30,/static/object_pics/drawing_sea/starfish.jpg,semantic,1,animate,drawing,starfish.jpg,hop
31,/static/object_pics/drawing_mammal/lion.jpg,perceptual,1,animate,drawing,lion.jpg,walk
