success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
True,fullscreen,0,507002,0.0-0.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0079,2022-12-08 22:39:27
True,preload,1,548501,0.0-1.0,False,[],[],[],,,,,,,,,,,,,,,,MEM,MEM_0079,2022-12-08 22:39:27
,html-keyboard-response,2,676991,0.0-2.0,,,,,128485.0,"
      <p>In this task, you will see a series of objects. On some trials, your job is to determine
      whether the object shown is a color photograph or a line drawing. On other trials, your job
      is to determine whether the object represented is animate or inanimate.

      <br><br>
      You will know which response to make depending on the initial display, which will say
      ""animate / inanimate"" or ""photo / drawing"".
      <br>
      <br>
      You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
      <br>
      Please respond as quickly as possible, and use your dominant hand to make your responses.
      <br><br>
      <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
      <br>
      In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
      <br>
      <br>You will first do some practice trials. When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,3,683174,0.0-3.0,,,,,1987.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_bird/heron.jpg,7000.0,animate,drawing,1179.8168795014865,True,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,4,688496,0.0-4.0,,,,,1068.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_electronic/flashlight.jpg,7000.0,inanimate,photo,1240.8559566886415,False,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,5,693596,0.0-5.0,,,,,681.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,7000.0,inanimate,drawing,1402.669305312165,False,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,6,698323,0.0-6.0,,,,,720.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,7000.0,inanimate,photo,992.5297669463664,False,,MEM,MEM_0079,2022-12-08 22:39:27
,survey-multi-choice,7,707920,0.0-7.0-0.0,,,,,9592.0,,"{'Style': 'True', 'Animacy': 'True'}",,,,,,,,,,,,"[0, 1]",MEM,MEM_0079,2022-12-08 22:39:27
,html-keyboard-response,8,712710,0.0-8.0,,,,,4780.0,"
      <p>Great job! Now you'll continue onto doing the main task.
      You will have the opportunity to take brief breaks at various points.
      Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,MEM,MEM_0079,2022-12-08 22:39:27
True,fullscreen,9,716722,0.0-9.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,10,721139,0.0-10.0,,,,,799.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/gamepad.jpg,7000.0,inanimate,drawing,602.4211064126506,False,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,11,725288,0.0-11.0,,,,,614.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/tie.jpg,7000.0,inanimate,photo,517.0573445280382,True,,MEM,MEM_0079,2022-12-08 22:39:27
,visual-trial,12,730323,0.0-12.0,,,,,570.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/squirrel.jpg,7000.0,animate,photo,1446.4325812531565,False,,MEM,MEM_0079,2022-12-08 22:39:27
