,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_electronic/laptop.jpg,semantic,0,inanimate,drawing,laptop.jpg,include
1,/static/object_pics/drawing_sea/dolphin.jpg,semantic,0,animate,drawing,dolphin.jpg,dig
2,/static/object_pics/drawing_insect/fly.jpg,perceptual,0,animate,drawing,fly.jpg,chain
3,/static/object_pics/picture_bird/duck.jpg,perceptual,0,animate,photo,duck.jpg,grab
4,/static/object_pics/drawing_clothe/hat.jpg,semantic,0,inanimate,drawing,hat.jpg,tear
5,/static/object_pics/drawing_bird/eagle.jpg,perceptual,0,animate,drawing,eagle.jpg,circle
6,/static/object_pics/drawing_clothe/sock.jpg,semantic,0,inanimate,drawing,sock.jpg,hop
7,/static/object_pics/picture_electronic/phone.jpg,perceptual,0,inanimate,photo,phone.jpg,splash
8,/static/object_pics/drawing_electronic/laptop.jpg,perceptual,0,inanimate,drawing,laptop.jpg,include
9,/static/object_pics/drawing_clothe/sock.jpg,perceptual,0,inanimate,drawing,sock.jpg,hop
10,/static/object_pics/drawing_sea/dolphin.jpg,perceptual,0,animate,drawing,dolphin.jpg,dig
11,/static/object_pics/picture_electronic/phone.jpg,semantic,0,inanimate,photo,phone.jpg,splash
12,/static/object_pics/drawing_insect/fly.jpg,semantic,0,animate,drawing,fly.jpg,chain
13,/static/object_pics/picture_bird/duck.jpg,semantic,0,animate,photo,duck.jpg,grab
14,/static/object_pics/drawing_bird/eagle.jpg,semantic,0,animate,drawing,eagle.jpg,circle
15,/static/object_pics/drawing_clothe/hat.jpg,perceptual,0,inanimate,drawing,hat.jpg,tear
16,/static/object_pics/drawing_bird/canary.jpg,semantic,1,animate,drawing,canary.jpg,flash
17,/static/object_pics/drawing_fruit/lemon.jpg,perceptual,1,inanimate,drawing,lemon.jpg,explode
18,/static/object_pics/picture_fruit/cherry.jpg,semantic,1,inanimate,photo,cherry.jpg,hammer
19,/static/object_pics/picture_sea/octopus.jpg,perceptual,1,animate,photo,octopus.jpg,strike
20,/static/object_pics/drawing_fruit/coconut.jpg,perceptual,1,inanimate,drawing,coconut.jpg,whirl
21,/static/object_pics/picture_veggie/pumpkin.jpg,semantic,1,inanimate,photo,pumpkin.jpg,press
22,/static/object_pics/drawing_mammal/bison.jpg,semantic,1,animate,drawing,bison.jpg,expand
23,/static/object_pics/drawing_electronic/computer mouse.jpg,perceptual,1,inanimate,drawing,computer mouse.jpg,glide
24,/static/object_pics/drawing_fruit/lemon.jpg,semantic,1,inanimate,drawing,lemon.jpg,explode
25,/static/object_pics/picture_sea/octopus.jpg,semantic,1,animate,photo,octopus.jpg,strike
26,/static/object_pics/drawing_fruit/coconut.jpg,semantic,1,inanimate,drawing,coconut.jpg,whirl
27,/static/object_pics/drawing_electronic/computer mouse.jpg,semantic,1,inanimate,drawing,computer mouse.jpg,glide
28,/static/object_pics/drawing_bird/canary.jpg,perceptual,1,animate,drawing,canary.jpg,flash
29,/static/object_pics/drawing_mammal/bison.jpg,perceptual,1,animate,drawing,bison.jpg,expand
30,/static/object_pics/picture_fruit/cherry.jpg,perceptual,1,inanimate,photo,cherry.jpg,hammer
31,/static/object_pics/picture_veggie/pumpkin.jpg,perceptual,1,inanimate,photo,pumpkin.jpg,press
32,/static/object_pics/picture_sea/pufferfish.jpg,perceptual,2,animate,photo,pufferfish.jpg,harm
33,/static/object_pics/drawing_insect/ladybug.jpg,perceptual,2,animate,drawing,ladybug.jpg,utilize
34,/static/object_pics/drawing_insect/grasshopper.jpg,perceptual,2,animate,drawing,grasshopper.jpg,attach
35,/static/object_pics/picture_clothe/tie.jpg,semantic,2,inanimate,photo,tie.jpg,kick
36,/static/object_pics/drawing_mammal/lion.jpg,perceptual,2,animate,drawing,lion.jpg,browse
37,/static/object_pics/drawing_sea/crab.jpg,semantic,2,animate,drawing,crab.jpg,grind
38,/static/object_pics/drawing_veggie/beetroot.jpg,semantic,2,inanimate,drawing,beetroot.jpg,plant
39,/static/object_pics/picture_insect/scorpion.jpg,semantic,2,animate,photo,scorpion.jpg,deliver
40,/static/object_pics/drawing_veggie/beetroot.jpg,perceptual,2,inanimate,drawing,beetroot.jpg,plant
41,/static/object_pics/picture_clothe/tie.jpg,perceptual,2,inanimate,photo,tie.jpg,kick
42,/static/object_pics/drawing_mammal/lion.jpg,semantic,2,animate,drawing,lion.jpg,browse
43,/static/object_pics/drawing_insect/grasshopper.jpg,semantic,2,animate,drawing,grasshopper.jpg,attach
44,/static/object_pics/drawing_insect/ladybug.jpg,semantic,2,animate,drawing,ladybug.jpg,utilize
45,/static/object_pics/picture_insect/scorpion.jpg,perceptual,2,animate,photo,scorpion.jpg,deliver
46,/static/object_pics/picture_sea/pufferfish.jpg,semantic,2,animate,photo,pufferfish.jpg,harm
47,/static/object_pics/drawing_sea/crab.jpg,perceptual,2,animate,drawing,crab.jpg,grind
48,/static/object_pics/picture_insect/worm.jpg,semantic,3,animate,photo,worm.jpg,drop
49,/static/object_pics/picture_clothe/sport t-shirt.jpg,perceptual,3,inanimate,photo,sport t-shirt.jpg,jam
50,/static/object_pics/picture_bird/hummingbird.jpg,perceptual,3,animate,photo,hummingbird.jpg,knock
51,/static/object_pics/drawing_sea/shark.jpg,semantic,3,animate,drawing,shark.jpg,paint
52,/static/object_pics/picture_bird/hen.jpg,perceptual,3,animate,photo,hen.jpg,decorate
53,/static/object_pics/picture_electronic/radio02.jpg,semantic,3,inanimate,photo,radio02.jpg,mount
54,/static/object_pics/picture_bird/pigeon.jpg,semantic,3,animate,photo,pigeon.jpg,smash
55,/static/object_pics/drawing_fruit/melon.jpg,perceptual,3,inanimate,drawing,melon.jpg,cross
56,/static/object_pics/picture_insect/worm.jpg,perceptual,3,animate,photo,worm.jpg,drop
57,/static/object_pics/picture_bird/pigeon.jpg,perceptual,3,animate,photo,pigeon.jpg,smash
58,/static/object_pics/picture_bird/hen.jpg,semantic,3,animate,photo,hen.jpg,decorate
59,/static/object_pics/drawing_fruit/melon.jpg,semantic,3,inanimate,drawing,melon.jpg,cross
60,/static/object_pics/drawing_sea/shark.jpg,perceptual,3,animate,drawing,shark.jpg,paint
