,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_clothe/hat.jpg,inanimate,drawing,hat.jpg,tear
1,/static/object_pics/drawing_sea/dolphin.jpg,animate,drawing,dolphin.jpg,dig
2,/static/object_pics/drawing_insect/fly.jpg,animate,drawing,fly.jpg,chain
3,/static/object_pics/picture_electronic/phone.jpg,inanimate,photo,phone.jpg,splash
4,/static/object_pics/drawing_bird/eagle.jpg,animate,drawing,eagle.jpg,circle
5,/static/object_pics/picture_bird/duck.jpg,animate,photo,duck.jpg,grab
6,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,hop
7,/static/object_pics/drawing_electronic/laptop.jpg,inanimate,drawing,laptop.jpg,include
8,/static/object_pics/drawing_fruit/coconut.jpg,inanimate,drawing,coconut.jpg,whirl
9,/static/object_pics/picture_sea/octopus.jpg,animate,photo,octopus.jpg,strike
10,/static/object_pics/drawing_electronic/computer mouse.jpg,inanimate,drawing,computer mouse.jpg,glide
11,/static/object_pics/drawing_fruit/lemon.jpg,inanimate,drawing,lemon.jpg,explode
12,/static/object_pics/drawing_mammal/bison.jpg,animate,drawing,bison.jpg,expand
13,/static/object_pics/picture_fruit/cherry.jpg,inanimate,photo,cherry.jpg,hammer
14,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,flash
15,/static/object_pics/picture_veggie/pumpkin.jpg,inanimate,photo,pumpkin.jpg,press
16,/static/object_pics/drawing_insect/ladybug.jpg,animate,drawing,ladybug.jpg,utilize
17,/static/object_pics/drawing_sea/crab.jpg,animate,drawing,crab.jpg,grind
18,/static/object_pics/picture_clothe/tie.jpg,inanimate,photo,tie.jpg,kick
19,/static/object_pics/picture_insect/scorpion.jpg,animate,photo,scorpion.jpg,deliver
20,/static/object_pics/drawing_insect/grasshopper.jpg,animate,drawing,grasshopper.jpg,attach
21,/static/object_pics/drawing_mammal/lion.jpg,animate,drawing,lion.jpg,browse
22,/static/object_pics/picture_sea/pufferfish.jpg,animate,photo,pufferfish.jpg,harm
23,/static/object_pics/drawing_veggie/beetroot.jpg,inanimate,drawing,beetroot.jpg,plant
24,/static/object_pics/picture_clothe/sport t-shirt.jpg,inanimate,photo,sport t-shirt.jpg,jam
25,/static/object_pics/picture_insect/worm.jpg,animate,photo,worm.jpg,drop
26,/static/object_pics/picture_bird/hummingbird.jpg,animate,photo,hummingbird.jpg,knock
27,/static/object_pics/drawing_fruit/melon.jpg,inanimate,drawing,melon.jpg,cross
28,/static/object_pics/picture_bird/pigeon.jpg,animate,photo,pigeon.jpg,smash
29,/static/object_pics/picture_bird/hen.jpg,animate,photo,hen.jpg,decorate
30,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,paint
31,/static/object_pics/picture_electronic/radio02.jpg,inanimate,photo,radio02.jpg,mount
32,/static/object_pics/drawing_electronic/radio.jpg,inanimate,drawing,radio.jpg,divide
33,/static/object_pics/drawing_electronic/calculator.jpg,inanimate,drawing,calculator.jpg,rub
34,/static/object_pics/drawing_veggie/corn.jpg,inanimate,drawing,corn.jpg,shift
35,/static/object_pics/picture_insect/cockroach.jpg,animate,photo,cockroach.jpg,fit
