,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_insect/mantis.jpg,semantic,0,animate,photo,mantis.jpg,cover
1,/static/object_pics/drawing_electronic/satellite dish.jpg,semantic,0,inanimate,drawing,satellite dish.jpg,bump
2,/static/object_pics/picture_fruit/pear.jpg,perceptual,0,inanimate,photo,pear.jpg,knock
3,/static/object_pics/picture_fruit/apricot.jpg,perceptual,0,inanimate,photo,apricot.jpg,squeeze
4,/static/object_pics/picture_sea/starfish02.jpg,semantic,0,animate,photo,starfish02.jpg,brush
5,/static/object_pics/drawing_clothe/jeans.jpg,perceptual,0,inanimate,drawing,jeans.jpg,melt
6,/static/object_pics/picture_clothe/high heels.jpg,perceptual,0,inanimate,photo,high heels.jpg,lay
7,/static/object_pics/drawing_electronic/camera.jpg,semantic,0,inanimate,drawing,camera.jpg,trap
8,/static/object_pics/drawing_electronic/satellite dish.jpg,perceptual,0,inanimate,drawing,satellite dish.jpg,bump
9,/static/object_pics/picture_fruit/apricot.jpg,semantic,0,inanimate,photo,apricot.jpg,squeeze
10,/static/object_pics/picture_sea/starfish02.jpg,perceptual,0,animate,photo,starfish02.jpg,brush
11,/static/object_pics/picture_clothe/high heels.jpg,semantic,0,inanimate,photo,high heels.jpg,lay
12,/static/object_pics/picture_insect/mantis.jpg,perceptual,0,animate,photo,mantis.jpg,cover
13,/static/object_pics/drawing_electronic/camera.jpg,perceptual,0,inanimate,drawing,camera.jpg,trap
14,/static/object_pics/drawing_clothe/jeans.jpg,semantic,0,inanimate,drawing,jeans.jpg,melt
15,/static/object_pics/picture_fruit/pear.jpg,semantic,0,inanimate,photo,pear.jpg,knock
16,/static/object_pics/picture_electronic/calculator.jpg,perceptual,1,inanimate,photo,calculator.jpg,push
17,/static/object_pics/picture_fruit/kiwi.jpg,perceptual,1,inanimate,photo,kiwi.jpg,hold
18,/static/object_pics/picture_electronic/computer mouse.jpg,semantic,1,inanimate,photo,computer mouse.jpg,catapult
19,/static/object_pics/drawing_electronic/remote control.jpg,perceptual,1,inanimate,drawing,remote control.jpg,kick
