success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
True,fullscreen,0,3071,0.0-0.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0080,2022-12-08 23:20:02
True,preload,1,7599,0.0-1.0,False,[],[],[],,,,,,,,,,,,,,,,MEM,MEM_0080,2022-12-08 23:20:02
,html-keyboard-response,2,48042,0.0-2.0,,,,,40440.0,"
      <p>In this task, you will see a series of objects. On some trials, your job is to determine
      whether the object shown is a color photograph or a line drawing. On other trials, your job
      is to determine whether the object represented is animate or inanimate.

      <br><br>
      You will know which response to make depending on the initial display, which will say
      ""animate / inanimate"" or ""photo / drawing"".
      <br>
      <br>
      You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
      <br>
      Please respond as quickly as possible, and use your dominant hand to make your responses.
      <br><br>
      <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
      <br>
      In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
      <br>
      <br>You will first do some practice trials. When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,3,54022,0.0-3.0,,,,,1902.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_bird/heron.jpg,7000.0,animate,drawing,1062.129162474764,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,4,58646,0.0-4.0,,,,,933.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_electronic/flashlight.jpg,7000.0,inanimate,photo,671.9940733749015,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,5,64485,0.0-5.0,,,,,1340.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,7000.0,inanimate,drawing,1487.9188980129256,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,6,69031,0.0-6.0,,,,,839.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,7000.0,inanimate,photo,694.9606989639145,True,,MEM,MEM_0080,2022-12-08 23:20:02
,survey-multi-choice,7,79187,0.0-7.0-0.0,,,,,10154.0,,"{'Style': 'True', 'Animacy': 'True'}",,,,,,,,,,,,"[0, 1]",MEM,MEM_0080,2022-12-08 23:20:02
,html-keyboard-response,8,81759,0.0-8.0,,,,,2568.0,"
      <p>Great job! Now you'll continue onto doing the main task.
      You will have the opportunity to take brief breaks at various points.
      Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,MEM,MEM_0080,2022-12-08 23:20:02
True,fullscreen,9,89666,0.0-9.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,10,94038,0.0-10.0,,,,,725.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/mushrooms.jpg,7000.0,inanimate,drawing,626.2788685618841,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,11,98863,0.0-11.0,,,,,822.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/bowtie.jpg,7000.0,inanimate,photo,989.9397403196848,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,12,104001,0.0-12.0,,,,,680.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/duck.jpg,7000.0,animate,drawing,1441.6843262395732,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,13,109456,0.0-13.0,,,,,1037.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/kiwi.jpg,7000.0,inanimate,drawing,1397.7970376886994,False,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,14,114552,0.0-14.0,,,,,1239.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/mantaray.jpg,7000.0,animate,drawing,845.0603841662689,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,15,118851,0.0-15.0,,,,,531.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/bear.jpg,7000.0,animate,photo,757.0457441288978,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,16,123565,0.0-16.0,,,,,628.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/parrot.jpg,7000.0,animate,drawing,1072.0496829190627,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,17,128425,0.0-17.0,,,,,760.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/microphone.jpg,7000.0,inanimate,photo,1082.9961628245683,False,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,18,132913,0.0-18.0,,,,,692.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/spider.jpg,7000.0,animate,photo,780.0025049961661,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,19,138501,0.0-19.0,,,,,1437.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/crab.jpg,7000.0,animate,drawing,1138.7111475123224,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,20,143953,0.0-20.0,,,,,1064.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/centipede.jpg,7000.0,animate,photo,1370.2465570034133,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,21,148769,0.0-21.0,,,,,608.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/phone.jpg,7000.0,inanimate,photo,1195.1602458663301,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,22,153502,0.0-22.0,,,,,974.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/sock02.jpg,7000.0,inanimate,photo,742.2204395923086,False,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,23,157937,0.0-23.0,,,,,895.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/apricot.jpg,7000.0,inanimate,drawing,519.3967274449693,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,24,163376,0.0-24.0,,,,,1131.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/penguin.jpg,7000.0,animate,drawing,1278.3075560768339,True,,MEM,MEM_0080,2022-12-08 23:20:02
,visual-trial,25,168349,0.0-25.0,,,,,724.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/piranha.jpg,7000.0,animate,drawing,1233.9703404233956,True,,MEM,MEM_0080,2022-12-08 23:20:02
