,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_electronic/gamepad.jpg,perceptual,0,inanimate,drawing,gamepad.jpg,bump
1,/static/object_pics/drawing_clothe/hat.jpg,perceptual,0,inanimate,drawing,hat.jpg,fit
2,/static/object_pics/picture_electronic/printer.jpg,semantic,0,inanimate,photo,printer.jpg,arrange
3,/static/object_pics/drawing_electronic/laptop.jpg,perceptual,0,inanimate,drawing,laptop.jpg,pump
4,/static/object_pics/drawing_sea/dolphin.jpg,semantic,0,animate,drawing,dolphin.jpg,compare
5,/static/object_pics/drawing_veggie/artichoke.jpg,perceptual,0,inanimate,drawing,artichoke.jpg,locate
6,/static/object_pics/drawing_insect/ant.jpg,semantic,0,animate,drawing,ant.jpg,hop
7,/static/object_pics/picture_mammal/camel.jpg,semantic,0,animate,photo,camel.jpg,kick
8,/static/object_pics/drawing_veggie/artichoke.jpg,semantic,0,inanimate,drawing,artichoke.jpg,locate
9,/static/object_pics/drawing_insect/ant.jpg,perceptual,0,animate,drawing,ant.jpg,hop
10,/static/object_pics/picture_electronic/printer.jpg,perceptual,0,inanimate,photo,printer.jpg,arrange
11,/static/object_pics/drawing_electronic/laptop.jpg,semantic,0,inanimate,drawing,laptop.jpg,pump
12,/static/object_pics/drawing_electronic/gamepad.jpg,semantic,0,inanimate,drawing,gamepad.jpg,bump
13,/static/object_pics/drawing_sea/dolphin.jpg,perceptual,0,animate,drawing,dolphin.jpg,compare
14,/static/object_pics/drawing_clothe/hat.jpg,semantic,0,inanimate,drawing,hat.jpg,fit
15,/static/object_pics/picture_mammal/camel.jpg,perceptual,0,animate,photo,camel.jpg,kick
16,/static/object_pics/picture_electronic/computer mouse.jpg,semantic,1,inanimate,photo,computer mouse.jpg,decorate
17,/static/object_pics/picture_fruit/cherry.jpg,semantic,1,inanimate,photo,cherry.jpg,draw
18,/static/object_pics/picture_veggie/pumpkin.jpg,perceptual,1,inanimate,photo,pumpkin.jpg,copy
19,/static/object_pics/drawing_bird/pigeon.jpg,semantic,1,animate,drawing,pigeon.jpg,harm
20,/static/object_pics/drawing_electronic/phone.jpg,perceptual,1,inanimate,drawing,phone.jpg,fall
21,/static/object_pics/picture_fruit/pomegranate.jpg,perceptual,1,inanimate,photo,pomegranate.jpg,drop
22,/static/object_pics/picture_mammal/bull.jpg,perceptual,1,animate,photo,bull.jpg,add
23,/static/object_pics/picture_bird/canary.jpg,semantic,1,animate,photo,canary.jpg,drill
24,/static/object_pics/picture_fruit/cherry.jpg,perceptual,1,inanimate,photo,cherry.jpg,draw
25,/static/object_pics/picture_veggie/pumpkin.jpg,semantic,1,inanimate,photo,pumpkin.jpg,copy
26,/static/object_pics/drawing_electronic/phone.jpg,semantic,1,inanimate,drawing,phone.jpg,fall
27,/static/object_pics/picture_electronic/computer mouse.jpg,perceptual,1,inanimate,photo,computer mouse.jpg,decorate
28,/static/object_pics/drawing_bird/pigeon.jpg,perceptual,1,animate,drawing,pigeon.jpg,harm
29,/static/object_pics/picture_bird/canary.jpg,perceptual,1,animate,photo,canary.jpg,drill
30,/static/object_pics/picture_mammal/bull.jpg,semantic,1,animate,photo,bull.jpg,add
31,/static/object_pics/picture_fruit/pomegranate.jpg,semantic,1,inanimate,photo,pomegranate.jpg,drop
32,/static/object_pics/drawing_insect/bumble bee.jpg,semantic,2,animate,drawing,bumble bee.jpg,fold
33,/static/object_pics/drawing_bird/penguin.jpg,perceptual,2,animate,drawing,penguin.jpg,spread
34,/static/object_pics/drawing_fruit/papaya.jpg,perceptual,2,inanimate,drawing,papaya.jpg,grind
35,/static/object_pics/picture_mammal/bison.jpg,semantic,2,animate,photo,bison.jpg,allocate
36,/static/object_pics/drawing_clothe/football sneaker.jpg,perceptual,2,inanimate,drawing,football sneaker.jpg,detect
37,/static/object_pics/drawing_sea/killer whale.jpg,perceptual,2,animate,drawing,killer whale.jpg,bring
38,/static/object_pics/drawing_insect/beetle.jpg,semantic,2,animate,drawing,beetle.jpg,explode
39,/static/object_pics/drawing_insect/fly.jpg,semantic,2,animate,drawing,fly.jpg,jump
40,/static/object_pics/picture_mammal/bison.jpg,perceptual,2,animate,photo,bison.jpg,allocate
41,/static/object_pics/drawing_bird/penguin.jpg,semantic,2,animate,drawing,penguin.jpg,spread
42,/static/object_pics/drawing_insect/fly.jpg,perceptual,2,animate,drawing,fly.jpg,jump
43,/static/object_pics/drawing_insect/beetle.jpg,perceptual,2,animate,drawing,beetle.jpg,explode
44,/static/object_pics/drawing_clothe/football sneaker.jpg,semantic,2,inanimate,drawing,football sneaker.jpg,detect
45,/static/object_pics/drawing_insect/bumble bee.jpg,perceptual,2,animate,drawing,bumble bee.jpg,fold
46,/static/object_pics/drawing_fruit/papaya.jpg,semantic,2,inanimate,drawing,papaya.jpg,grind
47,/static/object_pics/drawing_sea/killer whale.jpg,semantic,2,animate,drawing,killer whale.jpg,bring
48,/static/object_pics/drawing_veggie/beetroot.jpg,perceptual,3,inanimate,drawing,beetroot.jpg,forge
49,/static/object_pics/picture_sea/seal.jpg,semantic,3,animate,photo,seal.jpg,browse
50,/static/object_pics/drawing_sea/octopus.jpg,semantic,3,animate,drawing,octopus.jpg,build
51,/static/object_pics/picture_insect/mantis.jpg,perceptual,3,animate,photo,mantis.jpg,strike
52,/static/object_pics/drawing_veggie/carrots.jpg,perceptual,3,inanimate,drawing,carrots.jpg,move
53,/static/object_pics/drawing_sea/seahorse.jpg,semantic,3,animate,drawing,seahorse.jpg,deposit
54,/static/object_pics/picture_clothe/shirt.jpg,perceptual,3,inanimate,photo,shirt.jpg,warm
55,/static/object_pics/picture_electronic/coffee maker.jpg,semantic,3,inanimate,photo,coffee maker.jpg,jam
56,/static/object_pics/drawing_sea/seahorse.jpg,perceptual,3,animate,drawing,seahorse.jpg,deposit
57,/static/object_pics/drawing_veggie/carrots.jpg,semantic,3,inanimate,drawing,carrots.jpg,move
58,/static/object_pics/picture_clothe/shirt.jpg,semantic,3,inanimate,photo,shirt.jpg,warm
59,/static/object_pics/picture_insect/mantis.jpg,semantic,3,animate,photo,mantis.jpg,strike
