,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_insect/worm.jpg,perceptual,0,animate,photo,worm.jpg,adjusted
1,/static/object_pics/drawing_veggie/artichoke.jpg,perceptual,0,inanimate,drawing,artichoke.jpg,deliver
2,/static/object_pics/picture_clothe/hoodie.jpg,semantic,0,inanimate,photo,hoodie.jpg,hide
3,/static/object_pics/picture_bird/penguin.jpg,semantic,0,animate,photo,penguin.jpg,punch
4,/static/object_pics/picture_veggie/cauliflower.jpg,semantic,0,inanimate,photo,cauliflower.jpg,clap
5,/static/object_pics/picture_veggie/aubergine.jpg,perceptual,0,inanimate,photo,aubergine.jpg,arrange
6,/static/object_pics/picture_insect/dragonfly.jpg,perceptual,0,animate,photo,dragonfly.jpg,swim
7,/static/object_pics/drawing_electronic/laptop.jpg,semantic,0,inanimate,drawing,laptop.jpg,cross
8,/static/object_pics/picture_veggie/aubergine.jpg,semantic,0,inanimate,photo,aubergine.jpg,arrange
9,/static/object_pics/picture_insect/worm.jpg,semantic,0,animate,photo,worm.jpg,adjusted
10,/static/object_pics/picture_insect/dragonfly.jpg,semantic,0,animate,photo,dragonfly.jpg,swim
11,/static/object_pics/picture_bird/penguin.jpg,perceptual,0,animate,photo,penguin.jpg,punch
12,/static/object_pics/drawing_veggie/artichoke.jpg,semantic,0,inanimate,drawing,artichoke.jpg,deliver
13,/static/object_pics/drawing_electronic/laptop.jpg,perceptual,0,inanimate,drawing,laptop.jpg,cross
14,/static/object_pics/picture_clothe/hoodie.jpg,perceptual,0,inanimate,photo,hoodie.jpg,hide
15,/static/object_pics/picture_veggie/cauliflower.jpg,perceptual,0,inanimate,photo,cauliflower.jpg,clap
16,/static/object_pics/picture_sea/octopus.jpg,semantic,1,animate,photo,octopus.jpg,guide
17,/static/object_pics/drawing_fruit/pear.jpg,perceptual,1,inanimate,drawing,pear.jpg,include
18,/static/object_pics/picture_veggie/pepper.jpg,semantic,1,inanimate,photo,pepper.jpg,compare
19,/static/object_pics/drawing_insect/fly.jpg,perceptual,1,animate,drawing,fly.jpg,blur
20,/static/object_pics/drawing_veggie/pumpkin.jpg,semantic,1,inanimate,drawing,pumpkin.jpg,clean
21,/static/object_pics/drawing_clothe/bowtie.jpg,semantic,1,inanimate,drawing,bowtie.jpg,tie
22,/static/object_pics/picture_fruit/melon.jpg,perceptual,1,inanimate,photo,melon.jpg,dig
23,/static/object_pics/drawing_mammal/gorilla.jpg,perceptual,1,animate,drawing,gorilla.jpg,fade
24,/static/object_pics/drawing_clothe/bowtie.jpg,perceptual,1,inanimate,drawing,bowtie.jpg,tie
25,/static/object_pics/drawing_fruit/pear.jpg,semantic,1,inanimate,drawing,pear.jpg,include
26,/static/object_pics/picture_sea/octopus.jpg,perceptual,1,animate,photo,octopus.jpg,guide
27,/static/object_pics/drawing_insect/fly.jpg,semantic,1,animate,drawing,fly.jpg,blur
28,/static/object_pics/drawing_mammal/gorilla.jpg,semantic,1,animate,drawing,gorilla.jpg,fade
29,/static/object_pics/picture_fruit/melon.jpg,semantic,1,inanimate,photo,melon.jpg,dig
30,/static/object_pics/drawing_veggie/pumpkin.jpg,perceptual,1,inanimate,drawing,pumpkin.jpg,clean
31,/static/object_pics/picture_veggie/pepper.jpg,perceptual,1,inanimate,photo,pepper.jpg,compare
32,/static/object_pics/drawing_sea/crab.jpg,semantic,2,animate,drawing,crab.jpg,reduce
33,/static/object_pics/drawing_bird/pigeon.jpg,semantic,2,animate,drawing,pigeon.jpg,grind
34,/static/object_pics/drawing_sea/shrimp.jpg,perceptual,2,animate,drawing,shrimp.jpg,bump
35,/static/object_pics/picture_bird/vulture.jpg,semantic,2,animate,photo,vulture.jpg,merge
36,/static/object_pics/picture_mammal/kangaroo.jpg,perceptual,2,animate,photo,kangaroo.jpg,launch
37,/static/object_pics/drawing_electronic/printer.jpg,semantic,2,inanimate,drawing,printer.jpg,agitate
38,/static/object_pics/drawing_veggie/tomato.jpg,perceptual,2,inanimate,drawing,tomato.jpg,hold
39,/static/object_pics/drawing_electronic/handmixer.jpg,perceptual,2,inanimate,drawing,handmixer.jpg,catapult
40,/static/object_pics/drawing_electronic/printer.jpg,perceptual,2,inanimate,drawing,printer.jpg,agitate
41,/static/object_pics/drawing_bird/pigeon.jpg,perceptual,2,animate,drawing,pigeon.jpg,grind
42,/static/object_pics/picture_mammal/kangaroo.jpg,semantic,2,animate,photo,kangaroo.jpg,launch
43,/static/object_pics/picture_bird/vulture.jpg,perceptual,2,animate,photo,vulture.jpg,merge
44,/static/object_pics/drawing_sea/crab.jpg,perceptual,2,animate,drawing,crab.jpg,reduce
45,/static/object_pics/drawing_sea/shrimp.jpg,semantic,2,animate,drawing,shrimp.jpg,bump
46,/static/object_pics/drawing_veggie/tomato.jpg,semantic,2,inanimate,drawing,tomato.jpg,hold
47,/static/object_pics/drawing_electronic/handmixer.jpg,semantic,2,inanimate,drawing,handmixer.jpg,catapult
48,/static/object_pics/picture_fruit/strawberry.jpg,semantic,3,inanimate,photo,strawberry.jpg,fit
49,/static/object_pics/picture_sea/swordfish.jpg,perceptual,3,animate,photo,swordfish.jpg,throw
50,/static/object_pics/drawing_mammal/giraffe.jpg,perceptual,3,animate,drawing,giraffe.jpg,give
51,/static/object_pics/drawing_bird/duck.jpg,semantic,3,animate,drawing,duck.jpg,wash
52,/static/object_pics/picture_electronic/phone.jpg,perceptual,3,inanimate,photo,phone.jpg,spray
53,/static/object_pics/drawing_mammal/horse.jpg,semantic,3,animate,drawing,horse.jpg,plant
54,/static/object_pics/picture_clothe/shirt.jpg,semantic,3,inanimate,photo,shirt.jpg,hit
55,/static/object_pics/drawing_electronic/radio.jpg,perceptual,3,inanimate,drawing,radio.jpg,add
56,/static/object_pics/drawing_bird/duck.jpg,perceptual,3,animate,drawing,duck.jpg,wash
57,/static/object_pics/drawing_mammal/horse.jpg,perceptual,3,animate,drawing,horse.jpg,plant
58,/static/object_pics/picture_fruit/strawberry.jpg,perceptual,3,inanimate,photo,strawberry.jpg,fit
59,/static/object_pics/picture_clothe/shirt.jpg,perceptual,3,inanimate,photo,shirt.jpg,hit
60,/static/object_pics/picture_electronic/phone.jpg,semantic,3,inanimate,photo,phone.jpg,spray
61,/static/object_pics/drawing_electronic/radio.jpg,semantic,3,inanimate,drawing,radio.jpg,add
