,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_electronic/laptop.jpg,inanimate,drawing,laptop.jpg,cross
1,/static/object_pics/picture_bird/penguin.jpg,animate,photo,penguin.jpg,punch
2,/static/object_pics/drawing_veggie/artichoke.jpg,inanimate,drawing,artichoke.jpg,deliver
3,/static/object_pics/picture_veggie/aubergine.jpg,inanimate,photo,aubergine.jpg,arrange
4,/static/object_pics/picture_clothe/hoodie.jpg,inanimate,photo,hoodie.jpg,hide
5,/static/object_pics/picture_insect/dragonfly.jpg,animate,photo,dragonfly.jpg,swim
6,/static/object_pics/picture_insect/worm.jpg,animate,photo,worm.jpg,adjusted
7,/static/object_pics/picture_veggie/cauliflower.jpg,inanimate,photo,cauliflower.jpg,clap
8,/static/object_pics/drawing_mammal/gorilla.jpg,animate,drawing,gorilla.jpg,fade
9,/static/object_pics/picture_sea/octopus.jpg,animate,photo,octopus.jpg,guide
10,/static/object_pics/drawing_insect/fly.jpg,animate,drawing,fly.jpg,blur
11,/static/object_pics/picture_fruit/melon.jpg,inanimate,photo,melon.jpg,dig
12,/static/object_pics/picture_veggie/pepper.jpg,inanimate,photo,pepper.jpg,compare
13,/static/object_pics/drawing_fruit/pear.jpg,inanimate,drawing,pear.jpg,include
14,/static/object_pics/drawing_veggie/pumpkin.jpg,inanimate,drawing,pumpkin.jpg,clean
15,/static/object_pics/drawing_clothe/bowtie.jpg,inanimate,drawing,bowtie.jpg,tie
16,/static/object_pics/drawing_veggie/tomato.jpg,inanimate,drawing,tomato.jpg,hold
17,/static/object_pics/picture_bird/vulture.jpg,animate,photo,vulture.jpg,merge
18,/static/object_pics/drawing_electronic/printer.jpg,inanimate,drawing,printer.jpg,agitate
19,/static/object_pics/drawing_bird/pigeon.jpg,animate,drawing,pigeon.jpg,grind
20,/static/object_pics/picture_mammal/kangaroo.jpg,animate,photo,kangaroo.jpg,launch
21,/static/object_pics/drawing_sea/crab.jpg,animate,drawing,crab.jpg,reduce
22,/static/object_pics/drawing_electronic/handmixer.jpg,inanimate,drawing,handmixer.jpg,catapult
23,/static/object_pics/drawing_sea/shrimp.jpg,animate,drawing,shrimp.jpg,bump
24,/static/object_pics/drawing_bird/duck.jpg,animate,drawing,duck.jpg,wash
25,/static/object_pics/drawing_electronic/radio.jpg,inanimate,drawing,radio.jpg,add
26,/static/object_pics/picture_sea/swordfish.jpg,animate,photo,swordfish.jpg,throw
27,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,hit
28,/static/object_pics/picture_electronic/phone.jpg,inanimate,photo,phone.jpg,spray
29,/static/object_pics/drawing_mammal/giraffe.jpg,animate,drawing,giraffe.jpg,give
30,/static/object_pics/picture_fruit/strawberry.jpg,inanimate,photo,strawberry.jpg,fit
31,/static/object_pics/drawing_mammal/horse.jpg,animate,drawing,horse.jpg,plant
32,/static/object_pics/picture_veggie/asparagus.jpg,inanimate,photo,asparagus.jpg,circle
33,/static/object_pics/drawing_veggie/lettuce.jpg,inanimate,drawing,lettuce.jpg,hammer
34,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,jam
35,/static/object_pics/drawing_veggie/mushrooms.jpg,inanimate,drawing,mushrooms.jpg,shift
36,/static/object_pics/picture_fruit/watermelon.jpg,inanimate,photo,watermelon.jpg,combine
37,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,draw
38,/static/object_pics/picture_electronic/hairdryer.jpg,inanimate,photo,hairdryer.jpg,pat
39,/static/object_pics/drawing_clothe/jeans.jpg,inanimate,drawing,jeans.jpg,balance
40,/static/object_pics/picture_bird/toucan.jpg,animate,photo,toucan.jpg,bury
41,/static/object_pics/picture_electronic/coffee maker.jpg,inanimate,photo,coffee maker.jpg,touch
42,/static/object_pics/drawing_veggie/onions.jpg,inanimate,drawing,onions.jpg,bring
