,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_veggie/tomato.jpg,perceptual,0,inanimate,drawing,tomato.jpg,move
1,/static/object_pics/drawing_fruit/melon.jpg,semantic,0,inanimate,drawing,melon.jpg,flash
2,/static/object_pics/drawing_clothe/sport t-shirt.jpg,perceptual,0,inanimate,drawing,sport t-shirt.jpg,discover
3,/static/object_pics/drawing_bird/canary.jpg,semantic,0,animate,drawing,canary.jpg,grab
4,/static/object_pics/picture_clothe/shirt.jpg,semantic,0,inanimate,photo,shirt.jpg,split
5,/static/object_pics/drawing_veggie/cucumber.jpg,semantic,0,inanimate,drawing,cucumber.jpg,break
6,/static/object_pics/picture_insect/snail.jpg,perceptual,0,animate,photo,snail.jpg,remove
7,/static/object_pics/drawing_bird/duck.jpg,perceptual,0,animate,drawing,duck.jpg,shake
8,/static/object_pics/drawing_clothe/sport t-shirt.jpg,semantic,0,inanimate,drawing,sport t-shirt.jpg,discover
9,/static/object_pics/picture_clothe/shirt.jpg,perceptual,0,inanimate,photo,shirt.jpg,split
10,/static/object_pics/drawing_veggie/cucumber.jpg,perceptual,0,inanimate,drawing,cucumber.jpg,break
11,/static/object_pics/drawing_bird/canary.jpg,perceptual,0,animate,drawing,canary.jpg,grab
12,/static/object_pics/drawing_fruit/melon.jpg,perceptual,0,inanimate,drawing,melon.jpg,flash
13,/static/object_pics/drawing_bird/duck.jpg,semantic,0,animate,drawing,duck.jpg,shake
14,/static/object_pics/drawing_veggie/tomato.jpg,semantic,0,inanimate,drawing,tomato.jpg,move
15,/static/object_pics/picture_insect/snail.jpg,semantic,0,animate,photo,snail.jpg,remove
16,/static/object_pics/drawing_sea/swordfish.jpg,semantic,1,animate,drawing,swordfish.jpg,scratch
17,/static/object_pics/picture_sea/seal.jpg,perceptual,1,animate,photo,seal.jpg,plant
18,/static/object_pics/picture_electronic/keyboard.jpg,semantic,1,inanimate,photo,keyboard.jpg,glide
19,/static/object_pics/picture_clothe/belt.jpg,semantic,1,inanimate,photo,belt.jpg,add
20,/static/object_pics/picture_mammal/rabbit.jpg,perceptual,1,animate,photo,rabbit.jpg,stick
21,/static/object_pics/picture_veggie/potato.jpg,semantic,1,inanimate,photo,potato.jpg,chop
22,/static/object_pics/picture_veggie/garlic.jpg,perceptual,1,inanimate,photo,garlic.jpg,dance
23,/static/object_pics/drawing_clothe/scarf.jpg,perceptual,1,inanimate,drawing,scarf.jpg,bump
24,/static/object_pics/picture_mammal/rabbit.jpg,semantic,1,animate,photo,rabbit.jpg,stick
25,/static/object_pics/picture_sea/seal.jpg,semantic,1,animate,photo,seal.jpg,plant
26,/static/object_pics/drawing_sea/swordfish.jpg,perceptual,1,animate,drawing,swordfish.jpg,scratch
27,/static/object_pics/drawing_clothe/scarf.jpg,semantic,1,inanimate,drawing,scarf.jpg,bump
28,/static/object_pics/picture_electronic/keyboard.jpg,perceptual,1,inanimate,photo,keyboard.jpg,glide
29,/static/object_pics/picture_veggie/garlic.jpg,semantic,1,inanimate,photo,garlic.jpg,dance
30,/static/object_pics/picture_clothe/belt.jpg,perceptual,1,inanimate,photo,belt.jpg,add
31,/static/object_pics/picture_veggie/potato.jpg,perceptual,1,inanimate,photo,potato.jpg,chop
32,/static/object_pics/drawing_veggie/pepper.jpg,semantic,2,inanimate,drawing,pepper.jpg,strike
33,/static/object_pics/drawing_mammal/squirrel.jpg,perceptual,2,animate,drawing,squirrel.jpg,allocate
34,/static/object_pics/picture_insect/fly.jpg,semantic,2,animate,photo,fly.jpg,adjusted
35,/static/object_pics/drawing_fruit/papaya.jpg,perceptual,2,inanimate,drawing,papaya.jpg,expand
36,/static/object_pics/picture_fruit/strawberry.jpg,perceptual,2,inanimate,photo,strawberry.jpg,deliver
37,/static/object_pics/drawing_sea/starfish.jpg,semantic,2,animate,drawing,starfish.jpg,agitate
38,/static/object_pics/drawing_insect/ladybug.jpg,perceptual,2,animate,drawing,ladybug.jpg,join
39,/static/object_pics/picture_sea/eel.jpg,semantic,2,animate,photo,eel.jpg,divide
40,/static/object_pics/drawing_veggie/pepper.jpg,perceptual,2,inanimate,drawing,pepper.jpg,strike
41,/static/object_pics/picture_fruit/strawberry.jpg,semantic,2,inanimate,photo,strawberry.jpg,deliver
42,/static/object_pics/picture_insect/fly.jpg,perceptual,2,animate,photo,fly.jpg,adjusted
43,/static/object_pics/picture_sea/eel.jpg,perceptual,2,animate,photo,eel.jpg,divide
44,/static/object_pics/drawing_fruit/papaya.jpg,semantic,2,inanimate,drawing,papaya.jpg,expand
45,/static/object_pics/drawing_insect/ladybug.jpg,semantic,2,animate,drawing,ladybug.jpg,join
46,/static/object_pics/drawing_mammal/squirrel.jpg,semantic,2,animate,drawing,squirrel.jpg,allocate
47,/static/object_pics/drawing_sea/starfish.jpg,perceptual,2,animate,drawing,starfish.jpg,agitate
48,/static/object_pics/picture_bird/ostrich.jpg,semantic,3,animate,photo,ostrich.jpg,merge
49,/static/object_pics/drawing_clothe/dress.jpg,semantic,3,inanimate,drawing,dress.jpg,tie
50,/static/object_pics/drawing_veggie/aubergine.jpg,perceptual,3,inanimate,drawing,aubergine.jpg,volley
51,/static/object_pics/drawing_sea/shark.jpg,semantic,3,animate,drawing,shark.jpg,smooth
52,/static/object_pics/drawing_bird/peacock.jpg,perceptual,3,animate,drawing,peacock.jpg,drill
53,/static/object_pics/drawing_insect/scorpion.jpg,semantic,3,animate,drawing,scorpion.jpg,include
54,/static/object_pics/drawing_mammal/gorilla.jpg,perceptual,3,animate,drawing,gorilla.jpg,punch
55,/static/object_pics/drawing_fruit/apple.jpg,perceptual,3,inanimate,drawing,apple.jpg,pick
56,/static/object_pics/drawing_sea/shark.jpg,perceptual,3,animate,drawing,shark.jpg,smooth
57,/static/object_pics/picture_bird/ostrich.jpg,perceptual,3,animate,photo,ostrich.jpg,merge
58,/static/object_pics/drawing_mammal/gorilla.jpg,semantic,3,animate,drawing,gorilla.jpg,punch
59,/static/object_pics/drawing_clothe/dress.jpg,perceptual,3,inanimate,drawing,dress.jpg,tie
60,/static/object_pics/drawing_bird/peacock.jpg,semantic,3,animate,drawing,peacock.jpg,drill
61,/static/object_pics/drawing_insect/scorpion.jpg,perceptual,3,animate,drawing,scorpion.jpg,include
62,/static/object_pics/drawing_veggie/aubergine.jpg,semantic,3,inanimate,drawing,aubergine.jpg,volley
63,/static/object_pics/drawing_fruit/apple.jpg,semantic,3,inanimate,drawing,apple.jpg,pick
64,/static/object_pics/picture_veggie/mushrooms.jpg,semantic,4,inanimate,photo,mushrooms.jpg,utilize
65,/static/object_pics/picture_bird/eagle.jpg,perceptual,4,animate,photo,eagle.jpg,catapult
66,/static/object_pics/drawing_veggie/artichoke.jpg,perceptual,4,inanimate,drawing,artichoke.jpg,attach
67,/static/object_pics/picture_insect/bumble bee.jpg,semantic,4,animate,photo,bumble bee.jpg,whirl
68,/static/object_pics/picture_fruit/kiwi.jpg,semantic,4,inanimate,photo,kiwi.jpg,touch
69,/static/object_pics/picture_bird/hen.jpg,semantic,4,animate,photo,hen.jpg,balance
70,/static/object_pics/picture_clothe/gloves.jpg,perceptual,4,inanimate,photo,gloves.jpg,pump
71,/static/object_pics/drawing_bird/vulture.jpg,perceptual,4,animate,drawing,vulture.jpg,chain
72,/static/object_pics/picture_veggie/mushrooms.jpg,perceptual,4,inanimate,photo,mushrooms.jpg,utilize
73,/static/object_pics/picture_clothe/gloves.jpg,semantic,4,inanimate,photo,gloves.jpg,pump
74,/static/object_pics/picture_fruit/kiwi.jpg,perceptual,4,inanimate,photo,kiwi.jpg,touch
75,/static/object_pics/picture_bird/hen.jpg,perceptual,4,animate,photo,hen.jpg,balance
76,/static/object_pics/picture_bird/eagle.jpg,semantic,4,animate,photo,eagle.jpg,catapult
77,/static/object_pics/drawing_veggie/artichoke.jpg,semantic,4,inanimate,drawing,artichoke.jpg,attach
78,/static/object_pics/picture_insect/bumble bee.jpg,perceptual,4,animate,photo,bumble bee.jpg,whirl
79,/static/object_pics/drawing_bird/vulture.jpg,semantic,4,animate,drawing,vulture.jpg,chain
80,/static/object_pics/picture_clothe/tie.jpg,perceptual,5,inanimate,photo,tie.jpg,bring
81,/static/object_pics/picture_veggie/beetroot.jpg,perceptual,5,inanimate,photo,beetroot.jpg,explode
82,/static/object_pics/drawing_bird/penguin.jpg,perceptual,5,animate,drawing,penguin.jpg,copy
83,/static/object_pics/picture_electronic/coffee maker.jpg,perceptual,5,inanimate,photo,coffee maker.jpg,twitch
84,/static/object_pics/picture_fruit/orange.jpg,semantic,5,inanimate,photo,orange.jpg,wrap
85,/static/object_pics/drawing_mammal/horse.jpg,semantic,5,animate,drawing,horse.jpg,compare
86,/static/object_pics/picture_sea/seahorse.jpg,semantic,5,animate,photo,seahorse.jpg,shift
87,/static/object_pics/picture_mammal/sheep.jpg,semantic,5,animate,photo,sheep.jpg,decorate
88,/static/object_pics/picture_electronic/coffee maker.jpg,semantic,5,inanimate,photo,coffee maker.jpg,twitch
89,/static/object_pics/picture_sea/seahorse.jpg,perceptual,5,animate,photo,seahorse.jpg,shift
90,/static/object_pics/picture_veggie/beetroot.jpg,semantic,5,inanimate,photo,beetroot.jpg,explode
91,/static/object_pics/drawing_mammal/horse.jpg,perceptual,5,animate,drawing,horse.jpg,compare
92,/static/object_pics/drawing_bird/penguin.jpg,semantic,5,animate,drawing,penguin.jpg,copy
93,/static/object_pics/picture_clothe/tie.jpg,semantic,5,inanimate,photo,tie.jpg,bring
94,/static/object_pics/picture_mammal/sheep.jpg,perceptual,5,animate,photo,sheep.jpg,decorate
95,/static/object_pics/picture_fruit/orange.jpg,perceptual,5,inanimate,photo,orange.jpg,wrap
96,/static/object_pics/drawing_insect/centipede.jpg,perceptual,6,animate,drawing,centipede.jpg,cross
97,/static/object_pics/picture_electronic/handmixer.jpg,semantic,6,inanimate,photo,handmixer.jpg,locate
98,/static/object_pics/picture_sea/dolphin.jpg,perceptual,6,animate,photo,dolphin.jpg,fall
99,/static/object_pics/drawing_clothe/sock.jpg,semantic,6,inanimate,drawing,sock.jpg,identify
100,/static/object_pics/drawing_sea/crab.jpg,perceptual,6,animate,drawing,crab.jpg,brush
101,/static/object_pics/drawing_bird/pigeon.jpg,semantic,6,animate,drawing,pigeon.jpg,rub
102,/static/object_pics/picture_sea/jellyfish.jpg,semantic,6,animate,photo,jellyfish.jpg,pull
103,/static/object_pics/drawing_veggie/corn.jpg,perceptual,6,inanimate,drawing,corn.jpg,browse
104,/static/object_pics/drawing_bird/pigeon.jpg,perceptual,6,animate,drawing,pigeon.jpg,rub
105,/static/object_pics/picture_sea/jellyfish.jpg,perceptual,6,animate,photo,jellyfish.jpg,pull
106,/static/object_pics/drawing_sea/crab.jpg,semantic,6,animate,drawing,crab.jpg,brush
107,/static/object_pics/picture_electronic/handmixer.jpg,perceptual,6,inanimate,photo,handmixer.jpg,locate
108,/static/object_pics/picture_sea/dolphin.jpg,semantic,6,animate,photo,dolphin.jpg,fall
109,/static/object_pics/drawing_veggie/corn.jpg,semantic,6,inanimate,drawing,corn.jpg,browse
110,/static/object_pics/drawing_insect/centipede.jpg,semantic,6,animate,drawing,centipede.jpg,cross
111,/static/object_pics/drawing_clothe/sock.jpg,perceptual,6,inanimate,drawing,sock.jpg,identify
112,/static/object_pics/picture_sea/seaturtle.jpg,perceptual,7,animate,photo,seaturtle.jpg,lift
113,/static/object_pics/drawing_clothe/glasses.jpg,semantic,7,inanimate,drawing,glasses.jpg,spray
114,/static/object_pics/picture_clothe/slipper.jpg,semantic,7,inanimate,photo,slipper.jpg,melt
115,/static/object_pics/drawing_electronic/radio.jpg,perceptual,7,inanimate,drawing,radio.jpg,spin
116,/static/object_pics/picture_fruit/cherry.jpg,semantic,7,inanimate,photo,cherry.jpg,drop
117,/static/object_pics/picture_bird/flamingo.jpg,perceptual,7,animate,photo,flamingo.jpg,combine
118,/static/object_pics/picture_fruit/pear.jpg,perceptual,7,inanimate,photo,pear.jpg,deposit
119,/static/object_pics/picture_insect/mosquito.jpg,semantic,7,animate,photo,mosquito.jpg,build
120,/static/object_pics/drawing_clothe/glasses.jpg,perceptual,7,inanimate,drawing,glasses.jpg,spray
121,/static/object_pics/picture_clothe/slipper.jpg,perceptual,7,inanimate,photo,slipper.jpg,melt
122,/static/object_pics/picture_sea/seaturtle.jpg,semantic,7,animate,photo,seaturtle.jpg,lift
123,/static/object_pics/picture_bird/flamingo.jpg,semantic,7,animate,photo,flamingo.jpg,combine
124,/static/object_pics/drawing_electronic/radio.jpg,semantic,7,inanimate,drawing,radio.jpg,spin
125,/static/object_pics/picture_insect/mosquito.jpg,perceptual,7,animate,photo,mosquito.jpg,build
126,/static/object_pics/picture_fruit/cherry.jpg,perceptual,7,inanimate,photo,cherry.jpg,drop
127,/static/object_pics/picture_fruit/pear.jpg,semantic,7,inanimate,photo,pear.jpg,deposit
128,/static/object_pics/picture_mammal/lion.jpg,semantic,8,animate,photo,lion.jpg,wipe
129,/static/object_pics/picture_fruit/watermelon.jpg,semantic,8,inanimate,photo,watermelon.jpg,jump
130,/static/object_pics/picture_mammal/camel.jpg,perceptual,8,animate,photo,camel.jpg,fold
131,/static/object_pics/drawing_insect/spider.jpg,perceptual,8,animate,drawing,spider.jpg,hop
132,/static/object_pics/drawing_veggie/asparagus.jpg,semantic,8,inanimate,drawing,asparagus.jpg,stamp
133,/static/object_pics/picture_electronic/hairdryer.jpg,perceptual,8,inanimate,photo,hairdryer.jpg,spread
134,/static/object_pics/picture_electronic/printer.jpg,semantic,8,inanimate,photo,printer.jpg,clean
135,/static/object_pics/drawing_veggie/lettuce.jpg,perceptual,8,inanimate,drawing,lettuce.jpg,warm
136,/static/object_pics/picture_electronic/printer.jpg,perceptual,8,inanimate,photo,printer.jpg,clean
137,/static/object_pics/picture_mammal/camel.jpg,semantic,8,animate,photo,camel.jpg,fold
138,/static/object_pics/picture_fruit/watermelon.jpg,perceptual,8,inanimate,photo,watermelon.jpg,jump
139,/static/object_pics/picture_electronic/hairdryer.jpg,semantic,8,inanimate,photo,hairdryer.jpg,spread
140,/static/object_pics/drawing_veggie/asparagus.jpg,perceptual,8,inanimate,drawing,asparagus.jpg,stamp
141,/static/object_pics/drawing_insect/spider.jpg,semantic,8,animate,drawing,spider.jpg,hop
142,/static/object_pics/picture_mammal/lion.jpg,perceptual,8,animate,photo,lion.jpg,wipe
143,/static/object_pics/drawing_veggie/lettuce.jpg,semantic,8,inanimate,drawing,lettuce.jpg,warm
144,/static/object_pics/drawing_fruit/pomegranate.jpg,perceptual,9,inanimate,drawing,pomegranate.jpg,cut
145,/static/object_pics/drawing_sea/octopus.jpg,perceptual,9,animate,drawing,octopus.jpg,center
146,/static/object_pics/picture_fruit/lemon.jpg,perceptual,9,inanimate,photo,lemon.jpg,hit
147,/static/object_pics/drawing_insect/ant.jpg,semantic,9,animate,drawing,ant.jpg,hammer
148,/static/object_pics/picture_mammal/giraffe.jpg,semantic,9,animate,photo,giraffe.jpg,match
149,/static/object_pics/drawing_bird/parrot.jpg,semantic,9,animate,drawing,parrot.jpg,fade
150,/static/object_pics/picture_veggie/cauliflower.jpg,perceptual,9,inanimate,photo,cauliflower.jpg,forge
151,/static/object_pics/drawing_insect/mantis.jpg,semantic,9,animate,drawing,mantis.jpg,cover
152,/static/object_pics/picture_veggie/cauliflower.jpg,semantic,9,inanimate,photo,cauliflower.jpg,forge
153,/static/object_pics/drawing_insect/ant.jpg,perceptual,9,animate,drawing,ant.jpg,hammer
154,/static/object_pics/drawing_bird/parrot.jpg,perceptual,9,animate,drawing,parrot.jpg,fade
155,/static/object_pics/picture_mammal/giraffe.jpg,perceptual,9,animate,photo,giraffe.jpg,match
156,/static/object_pics/drawing_sea/octopus.jpg,semantic,9,animate,drawing,octopus.jpg,center
157,/static/object_pics/drawing_fruit/pomegranate.jpg,semantic,9,inanimate,drawing,pomegranate.jpg,cut
158,/static/object_pics/drawing_insect/mantis.jpg,perceptual,9,animate,drawing,mantis.jpg,cover
159,/static/object_pics/picture_fruit/lemon.jpg,semantic,9,inanimate,photo,lemon.jpg,hit
160,/static/object_pics/picture_bird/turkey.jpg,perceptual,10,animate,photo,turkey.jpg,press
161,/static/object_pics/drawing_mammal/antelope.jpg,perceptual,10,animate,drawing,antelope.jpg,destroy
162,/static/object_pics/picture_insect/grasshopper.jpg,perceptual,10,animate,photo,grasshopper.jpg,squeeze
