,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_sea/mantaray.jpg,semantic,0,animate,photo,mantaray.jpg,clean
1,/static/object_pics/picture_mammal/lion.jpg,perceptual,0,animate,photo,lion.jpg,drill
2,/static/object_pics/picture_sea/seahorse.jpg,perceptual,0,animate,photo,seahorse.jpg,cross
3,/static/object_pics/drawing_insect/bumble bee.jpg,perceptual,0,animate,drawing,bumble bee.jpg,mount
4,/static/object_pics/picture_electronic/remote control.jpg,semantic,0,inanimate,photo,remote control.jpg,lay
5,/static/object_pics/drawing_sea/starfish.jpg,perceptual,0,animate,drawing,starfish.jpg,forge
6,/static/object_pics/picture_electronic/phone.jpg,semantic,0,inanimate,photo,phone.jpg,identify
7,/static/object_pics/drawing_fruit/melon.jpg,semantic,0,inanimate,drawing,melon.jpg,drop
8,/static/object_pics/picture_electronic/remote control.jpg,perceptual,0,inanimate,photo,remote control.jpg,lay
9,/static/object_pics/drawing_sea/starfish.jpg,semantic,0,animate,drawing,starfish.jpg,forge
10,/static/object_pics/picture_mammal/lion.jpg,semantic,0,animate,photo,lion.jpg,drill
11,/static/object_pics/picture_sea/mantaray.jpg,perceptual,0,animate,photo,mantaray.jpg,clean
12,/static/object_pics/drawing_insect/bumble bee.jpg,semantic,0,animate,drawing,bumble bee.jpg,mount
13,/static/object_pics/picture_sea/seahorse.jpg,semantic,0,animate,photo,seahorse.jpg,cross
14,/static/object_pics/drawing_fruit/melon.jpg,perceptual,0,inanimate,drawing,melon.jpg,drop
15,/static/object_pics/picture_electronic/phone.jpg,perceptual,0,inanimate,photo,phone.jpg,identify
16,/static/object_pics/drawing_clothe/football sneaker.jpg,semantic,1,inanimate,drawing,football sneaker.jpg,wipe
17,/static/object_pics/picture_clothe/scarf.jpg,perceptual,1,inanimate,photo,scarf.jpg,cut
18,/static/object_pics/drawing_electronic/radio.jpg,perceptual,1,inanimate,drawing,radio.jpg,compare
19,/static/object_pics/drawing_veggie/lettuce.jpg,semantic,1,inanimate,drawing,lettuce.jpg,pump
20,/static/object_pics/drawing_mammal/camel.jpg,semantic,1,animate,drawing,camel.jpg,discover
21,/static/object_pics/picture_mammal/elephant.jpg,semantic,1,animate,photo,elephant.jpg,wash
22,/static/object_pics/drawing_insect/mosquito.jpg,perceptual,1,animate,drawing,mosquito.jpg,stick
23,/static/object_pics/picture_bird/pelican.jpg,perceptual,1,animate,photo,pelican.jpg,locate
24,/static/object_pics/picture_mammal/elephant.jpg,perceptual,1,animate,photo,elephant.jpg,wash
25,/static/object_pics/drawing_insect/mosquito.jpg,semantic,1,animate,drawing,mosquito.jpg,stick
26,/static/object_pics/picture_clothe/scarf.jpg,semantic,1,inanimate,photo,scarf.jpg,cut
27,/static/object_pics/drawing_clothe/football sneaker.jpg,perceptual,1,inanimate,drawing,football sneaker.jpg,wipe
28,/static/object_pics/drawing_mammal/camel.jpg,perceptual,1,animate,drawing,camel.jpg,discover
