,img,animacy,style,img_name,verb
0,/static/object_pics/picture_electronic/phone.jpg,inanimate,photo,phone.jpg,identify
1,/static/object_pics/drawing_insect/bumble bee.jpg,animate,drawing,bumble bee.jpg,mount
2,/static/object_pics/picture_sea/seahorse.jpg,animate,photo,seahorse.jpg,cross
3,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,forge
4,/static/object_pics/picture_electronic/remote control.jpg,inanimate,photo,remote control.jpg,lay
5,/static/object_pics/drawing_fruit/melon.jpg,inanimate,drawing,melon.jpg,drop
6,/static/object_pics/picture_sea/mantaray.jpg,animate,photo,mantaray.jpg,clean
7,/static/object_pics/picture_mammal/lion.jpg,animate,photo,lion.jpg,drill
8,/static/object_pics/drawing_veggie/lettuce.jpg,inanimate,drawing,lettuce.jpg,pump
9,/static/object_pics/picture_bird/pelican.jpg,animate,photo,pelican.jpg,locate
10,/static/object_pics/drawing_mammal/camel.jpg,animate,drawing,camel.jpg,discover
11,/static/object_pics/drawing_insect/mosquito.jpg,animate,drawing,mosquito.jpg,stick
12,/static/object_pics/drawing_clothe/football sneaker.jpg,inanimate,drawing,football sneaker.jpg,wipe
13,/static/object_pics/drawing_electronic/radio.jpg,inanimate,drawing,radio.jpg,compare
14,/static/object_pics/picture_mammal/elephant.jpg,animate,photo,elephant.jpg,wash
15,/static/object_pics/picture_clothe/scarf.jpg,inanimate,photo,scarf.jpg,cut
16,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,merge
17,/static/object_pics/picture_insect/spider.jpg,animate,photo,spider.jpg,jump
18,/static/object_pics/drawing_insect/mantis.jpg,animate,drawing,mantis.jpg,plant
19,/static/object_pics/drawing_mammal/rhinoceros.jpg,animate,drawing,rhinoceros.jpg,glide
20,/static/object_pics/picture_bird/hummingbird.jpg,animate,photo,hummingbird.jpg,jam
21,/static/object_pics/picture_mammal/bison.jpg,animate,photo,bison.jpg,agitate
22,/static/object_pics/drawing_insect/grasshopper.jpg,animate,drawing,grasshopper.jpg,tie
23,/static/object_pics/drawing_insect/ladybug.jpg,animate,drawing,ladybug.jpg,swing
24,/static/object_pics/picture_clothe/dress.jpg,inanimate,photo,dress.jpg,cover
25,/static/object_pics/picture_mammal/rabbit.jpg,animate,photo,rabbit.jpg,strike
26,/static/object_pics/picture_sea/swordfish.jpg,animate,photo,swordfish.jpg,connect
27,/static/object_pics/picture_veggie/garlic.jpg,inanimate,photo,garlic.jpg,press
28,/static/object_pics/drawing_veggie/cauliflower.jpg,inanimate,drawing,cauliflower.jpg,adjusted
29,/static/object_pics/picture_bird/peacock.jpg,animate,photo,peacock.jpg,grind
30,/static/object_pics/picture_veggie/artichoke.jpg,inanimate,photo,artichoke.jpg,spread
31,/static/object_pics/drawing_veggie/mushrooms.jpg,inanimate,drawing,mushrooms.jpg,allocate
32,/static/object_pics/picture_sea/crab.jpg,animate,photo,crab.jpg,catapult
33,/static/object_pics/picture_sea/shark.jpg,animate,photo,shark.jpg,punch
34,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,fold
35,/static/object_pics/drawing_sea/octopus.jpg,animate,drawing,octopus.jpg,include
36,/static/object_pics/drawing_electronic/microphone.jpg,inanimate,drawing,microphone.jpg,divide
37,/static/object_pics/drawing_mammal/horse.jpg,animate,drawing,horse.jpg,push
38,/static/object_pics/drawing_fruit/coconut.jpg,inanimate,drawing,coconut.jpg,draw
39,/static/object_pics/drawing_fruit/grapes.jpg,inanimate,drawing,grapes.jpg,flash
40,/static/object_pics/picture_clothe/jeans.jpg,inanimate,photo,jeans.jpg,boot
41,/static/object_pics/drawing_mammal/sheep.jpg,animate,drawing,sheep.jpg,knock
42,/static/object_pics/picture_sea/dolphin.jpg,animate,photo,dolphin.jpg,fade
43,/static/object_pics/picture_bird/ostrich.jpg,animate,photo,ostrich.jpg,hide
44,/static/object_pics/drawing_clothe/shirt.jpg,inanimate,drawing,shirt.jpg,brush
45,/static/object_pics/picture_bird/toucan.jpg,animate,photo,toucan.jpg,detect
46,/static/object_pics/picture_insect/dragonfly.jpg,animate,photo,dragonfly.jpg,utilize
47,/static/object_pics/picture_sea/killer whale.jpg,animate,photo,killer whale.jpg,chain
48,/static/object_pics/drawing_fruit/pineapple.jpg,inanimate,drawing,pineapple.jpg,wrap
49,/static/object_pics/picture_electronic/gamepad.jpg,inanimate,photo,gamepad.jpg,deposit
50,/static/object_pics/drawing_veggie/corn.jpg,inanimate,drawing,corn.jpg,grab
51,/static/object_pics/drawing_bird/hen.jpg,animate,drawing,hen.jpg,match
52,/static/object_pics/picture_bird/parrot.jpg,animate,photo,parrot.jpg,clap
53,/static/object_pics/drawing_insect/beetle.jpg,animate,drawing,beetle.jpg,bounce
54,/static/object_pics/picture_veggie/carrot.jpg,inanimate,photo,carrot.jpg,give
55,/static/object_pics/picture_sea/eel.jpg,animate,photo,eel.jpg,shift
56,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,volley
57,/static/object_pics/picture_electronic/keyboard.jpg,inanimate,photo,keyboard.jpg,walk
58,/static/object_pics/drawing_clothe/high heels.jpg,inanimate,drawing,high heels.jpg,splash
59,/static/object_pics/drawing_sea/piranha.jpg,animate,drawing,piranha.jpg,combine
60,/static/object_pics/drawing_insect/scorpion.jpg,animate,drawing,scorpion.jpg,shake
61,/static/object_pics/picture_veggie/potato.jpg,inanimate,photo,potato.jpg,hit
