success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
True,fullscreen,0,2343,0.0-0.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
True,preload,1,5179,0.0-1.0,False,[],[],[],,,,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
,html-keyboard-response,2,49685,0.0-2.0,,,,,44503.0,"
      <p>In this task, you will see a series of objects. On some trials, your job is to determine
      whether the object shown is a color photograph or a line drawing. On other trials, your job
      is to determine whether the object represented is animate or inanimate.

      <br><br>
      You will know which response to make depending on the initial display, which will say
      ""animate / inanimate"" or ""photo / drawing"".
      <br>
      <br>
      You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
      <br>
      Please respond as quickly as possible, and use your dominant hand to make your responses.
      <br><br>
      <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
      <br>
      In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
      <br>
      <br>You will first do some practice trials. When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,3,54601,0.0-3.0,,,,,1393.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_bird/heron.jpg,7000.0,animate,drawing,519.654256161906,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,4,59678,0.0-4.0,,,,,838.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_electronic/flashlight.jpg,7000.0,inanimate,photo,1234.434548173875,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,5,64859,0.0-5.0,,,,,1148.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,7000.0,inanimate,drawing,1028.66557164285,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,6,69818,0.0-6.0,,,,,895.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,7000.0,inanimate,photo,1060.683215440275,True,,MEM,MEM_0056,2022-12-08 21:40:35
,survey-multi-choice,7,79760,0.0-7.0-0.0,,,,,9939.0,,"{'Style': 'True', 'Animacy': 'True'}",,,,,,,,,,,,"[0, 1]",MEM,MEM_0056,2022-12-08 21:40:35
,html-keyboard-response,8,83511,0.0-8.0,,,,,3745.0,"
      <p>Great job! Now you'll continue onto doing the main task.
      You will have the opportunity to take brief breaks at various points.
      Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
True,fullscreen,9,86281,0.0-9.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,10,91458,0.0-10.0,,,,,1081.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/pumpkin.jpg,7000.0,inanimate,photo,1092.897489242051,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,11,96427,0.0-11.0,,,,,873.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/grapes.jpg,7000.0,inanimate,drawing,1094.7349667554768,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,12,100914,0.0-12.0,,,,,834.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/wolf.jpg,7000.0,animate,drawing,650.3243641691621,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,13,106991,0.0-13.0,,,,,2017.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/orange.jpg,7000.0,inanimate,drawing,1056.7676055709976,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,14,111699,0.0-14.0,,,,,764.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/eel.jpg,7000.0,animate,drawing,940.060954694643,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,15,116420,0.0-15.0,,,,,765.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/camel.jpg,7000.0,animate,drawing,953.8635658675487,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,16,121189,0.0-16.0,,,,,955.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/eagle.jpg,7000.0,animate,photo,811.4683978125497,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,17,125939,0.0-17.0,,,,,757.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/slipper.jpg,7000.0,inanimate,drawing,988.7931676013498,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,18,131083,0.0-18.0,,,,,1298.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/cherry.jpg,7000.0,inanimate,drawing,843.7016482369409,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,19,136328,0.0-19.0,,,,,940.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/scarf.jpg,7000.0,inanimate,drawing,1302.237499276337,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,20,141025,0.0-20.0,,,,,1190.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/coffee maker.jpg,7000.0,inanimate,photo,505.48203092457777,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,21,146707,0.0-21.0,,,,,1543.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/cucumber.jpg,7000.0,inanimate,photo,1136.6279640974442,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,22,151453,0.0-22.0,,,,,887.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/football sneaker.jpg,7000.0,inanimate,drawing,857.3671546208883,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,23,156137,0.0-23.0,,,,,891.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/duck.jpg,7000.0,animate,photo,791.5894627285709,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,24,161015,0.0-24.0,,,,,1280.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/flamingo.jpg,7000.0,animate,photo,595.5257460838827,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,25,166208,0.0-25.0,,,,,1372.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rhinoceros.jpg,7000.0,animate,drawing,819.2253128674032,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,26,171558,0.0-26.0,,,,,859.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/remote control.jpg,7000.0,inanimate,photo,1488.2992155865618,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,27,176843,0.0-27.0,,,,,1098.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/dolphin.jpg,7000.0,animate,drawing,1185.045601753906,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,28,181552,0.0-28.0,,,,,1113.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/glasses.jpg,7000.0,inanimate,drawing,593.4434261685828,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,29,186941,0.0-29.0,,,,,1080.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/pelican.jpg,7000.0,animate,photo,1306.1264115001322,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,30,192283,0.0-30.0,,,,,1063.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/mushrooms.jpg,7000.0,inanimate,photo,1276.0652448523522,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,31,197194,0.0-31.0,,,,,1348.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rabbit.jpg,7000.0,animate,drawing,560.4132448884269,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,32,202159,0.0-32.0,,,,,721.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/carrot.jpg,7000.0,inanimate,photo,1242.5882181872666,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,33,207566,0.0-33.0,,,,,1145.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/elephant.jpg,7000.0,animate,drawing,1259.7826066998477,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,34,212315,0.0-34.0,,,,,786.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/kiwi.jpg,7000.0,inanimate,drawing,961.9679501500427,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,35,217617,0.0-35.0,,,,,930.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/radio02.jpg,7000.0,inanimate,photo,1368.3097858652384,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,36,222128,0.0-36.0,,,,,751.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/corn.jpg,7000.0,inanimate,photo,758.8801282975562,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,37,226463,0.0-37.0,,,,,627.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/gorilla.jpg,7000.0,animate,drawing,703.2191343789566,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,38,231655,0.0-38.0,,,,,1030.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/swordfish.jpg,7000.0,animate,drawing,1158.4731185909482,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,39,236522,0.0-39.0,,,,,959.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/onions.jpg,7000.0,inanimate,photo,905.2778460747779,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,40,241234,0.0-40.0,,,,,849.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/coconut.jpg,7000.0,inanimate,drawing,859.9912614917914,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,41,245720,0.0-41.0,,,,,817.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/apple.jpg,7000.0,inanimate,drawing,666.0589060827608,True,,MEM,MEM_0056,2022-12-08 21:40:35
,html-keyboard-response,42,263176,0.0-42.0,,,,,17453.0,"
        <p>In that last set of trials, you were correct 100% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,43,268321,0.0-43.0,,,,,984.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/sock.jpg,7000.0,inanimate,drawing,1156.2022945551148,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,44,273445,0.0-44.0,,,,,1261.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/giraffe.jpg,7000.0,animate,drawing,860.4298612252612,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,45,278552,0.0-45.0,,,,,840.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/sport t-shirt.jpg,7000.0,inanimate,drawing,1264.1130947257134,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,46,283220,0.0-46.0,,,,,684.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/spider.jpg,7000.0,animate,photo,981.3898675599387,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,47,287886,0.0-47.0,,,,,889.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/laptop.jpg,7000.0,inanimate,photo,775.7786504108,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,48,292794,0.0-48.0,,,,,725.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/shirt.jpg,7000.0,inanimate,drawing,1181.0322496986587,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,49,297250,0.0-49.0,,,,,642.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/scorpion.jpg,7000.0,animate,photo,810.681420978496,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,50,303200,0.0-50.0,,,,,1561.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/jeans.jpg,7000.0,inanimate,drawing,1385.1904884419964,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,51,307876,0.0-51.0,,,,,839.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/computer mouse.jpg,7000.0,inanimate,photo,833.3728277442847,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,52,313683,0.0-52.0,,,,,1384.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/pear.jpg,7000.0,inanimate,drawing,1419.2500545751777,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,53,318951,0.0-53.0,,,,,1268.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/gamepad.jpg,7000.0,inanimate,photo,997.1625512740156,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,54,324090,0.0-54.0,,,,,846.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/centipede.jpg,7000.0,animate,photo,1290.7927475841743,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,55,329822,0.0-55.0,,,,,1304.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/camera.jpg,7000.0,inanimate,photo,1425.6157100936884,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,56,334793,0.0-56.0,,,,,1072.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/garlic.jpg,7000.0,inanimate,photo,901.4534057386636,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,57,339596,0.0-57.0,,,,,1024.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/bison.jpg,7000.0,animate,drawing,784.665675337441,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,58,344421,0.0-58.0,,,,,1017.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/butterfly.jpg,7000.0,animate,photo,813.5680548722837,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,59,349466,0.0-59.0,,,,,1286.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/bull.jpg,7000.0,animate,drawing,762.3571584481224,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,60,354654,0.0-60.0,,,,,1103.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/crab.jpg,7000.0,animate,drawing,1086.4302540656672,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,61,359932,0.0-61.0,,,,,1021.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/fly.jpg,7000.0,animate,photo,1258.730779965569,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,62,364936,0.0-62.0,,,,,902.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/high heels.jpg,7000.0,inanimate,drawing,1101.8981700939357,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,63,369908,0.0-63.0,,,,,738.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/canary.jpg,7000.0,animate,photo,1233.6890567002447,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,64,374885,0.0-64.0,,,,,997.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/mantaray.jpg,7000.0,animate,drawing,977.8770634743674,True,,MEM,MEM_0056,2022-12-08 21:40:35
,visual-trial,65,380473,0.0-65.0,,,,,1261.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/antelope.jpg,7000.0,animate,drawing,1325.0974503987118,True,,MEM,MEM_0056,2022-12-08 21:40:35
