,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_bird/vulture.jpg,animate,drawing,vulture.jpg,deliver
1,/static/object_pics/drawing_electronic/remote control.jpg,inanimate,drawing,remote control.jpg,combine
2,/static/object_pics/drawing_veggie/lettuce.jpg,inanimate,drawing,lettuce.jpg,throw
3,/static/object_pics/drawing_veggie/corn.jpg,inanimate,drawing,corn.jpg,stamp
4,/static/object_pics/drawing_insect/snail.jpg,animate,drawing,snail.jpg,jump
5,/static/object_pics/picture_sea/seaturtle.jpg,animate,photo,seaturtle.jpg,swing
6,/static/object_pics/drawing_fruit/orange.jpg,inanimate,drawing,orange.jpg,shake
7,/static/object_pics/picture_insect/butterfly.jpg,animate,photo,butterfly.jpg,flash
8,/static/object_pics/drawing_mammal/elephant.jpg,animate,drawing,elephant.jpg,tear
9,/static/object_pics/drawing_electronic/satellite dish.jpg,inanimate,drawing,satellite dish.jpg,warm
10,/static/object_pics/picture_fruit/cherry.jpg,inanimate,photo,cherry.jpg,drill
11,/static/object_pics/drawing_bird/pelican.jpg,animate,drawing,pelican.jpg,blur
12,/static/object_pics/picture_electronic/camera.jpg,inanimate,photo,camera.jpg,polish
13,/static/object_pics/picture_sea/pufferfish.jpg,animate,photo,pufferfish.jpg,bump
14,/static/object_pics/picture_clothe/bowtie.jpg,inanimate,photo,bowtie.jpg,smash
15,/static/object_pics/picture_bird/parrot.jpg,animate,photo,parrot.jpg,stroke
16,/static/object_pics/drawing_clothe/jeans.jpg,inanimate,drawing,jeans.jpg,hammer
17,/static/object_pics/picture_veggie/artichoke.jpg,inanimate,photo,artichoke.jpg,inject
18,/static/object_pics/picture_electronic/microphone.jpg,inanimate,photo,microphone.jpg,identify
19,/static/object_pics/picture_veggie/carrot.jpg,inanimate,photo,carrot.jpg,clean
20,/static/object_pics/picture_sea/octopus.jpg,animate,photo,octopus.jpg,strike
21,/static/object_pics/drawing_sea/piranha.jpg,animate,drawing,piranha.jpg,push
22,/static/object_pics/drawing_mammal/rhinoceros.jpg,animate,drawing,rhinoceros.jpg,hop
23,/static/object_pics/picture_clothe/football sneaker.jpg,inanimate,photo,football sneaker.jpg,hold
24,/static/object_pics/drawing_veggie/cucumber.jpg,inanimate,drawing,cucumber.jpg,peek
25,/static/object_pics/picture_veggie/asparagus.jpg,inanimate,photo,asparagus.jpg,jam
26,/static/object_pics/drawing_veggie/tomato.jpg,inanimate,drawing,tomato.jpg,add
27,/static/object_pics/picture_mammal/sheep.jpg,animate,photo,sheep.jpg,discover
28,/static/object_pics/picture_fruit/pear.jpg,inanimate,photo,pear.jpg,adjusted
29,/static/object_pics/drawing_insect/mosquito.jpg,animate,drawing,mosquito.jpg,fold
30,/static/object_pics/drawing_sea/shrimp.jpg,animate,drawing,shrimp.jpg,stick
31,/static/object_pics/picture_bird/turkey.jpg,animate,photo,turkey.jpg,connect
32,/static/object_pics/drawing_mammal/rabbit.jpg,animate,drawing,rabbit.jpg,splash
33,/static/object_pics/drawing_electronic/calculator.jpg,inanimate,drawing,calculator.jpg,crush
34,/static/object_pics/drawing_fruit/kiwi.jpg,inanimate,drawing,kiwi.jpg,deposit
35,/static/object_pics/drawing_insect/grasshopper.jpg,animate,drawing,grasshopper.jpg,grind
36,/static/object_pics/picture_insect/dragonfly.jpg,animate,photo,dragonfly.jpg,allocate
37,/static/object_pics/picture_clothe/sport t-shirt.jpg,inanimate,photo,sport t-shirt.jpg,build
38,/static/object_pics/picture_bird/eagle.jpg,animate,photo,eagle.jpg,plant
39,/static/object_pics/picture_clothe/dress.jpg,inanimate,photo,dress.jpg,pull
40,/static/object_pics/drawing_veggie/mushrooms.jpg,inanimate,drawing,mushrooms.jpg,fit
41,/static/object_pics/picture_veggie/cauliflower.jpg,inanimate,photo,cauliflower.jpg,harm
42,/static/object_pics/drawing_fruit/coconut.jpg,inanimate,drawing,coconut.jpg,give
43,/static/object_pics/picture_mammal/bison.jpg,animate,photo,bison.jpg,cross
44,/static/object_pics/drawing_clothe/high heels.jpg,inanimate,drawing,high heels.jpg,remove
45,/static/object_pics/drawing_mammal/antelope.jpg,animate,drawing,antelope.jpg,destroy
46,/static/object_pics/drawing_electronic/handmixer.jpg,inanimate,drawing,handmixer.jpg,fall
47,/static/object_pics/picture_sea/swordfish.jpg,animate,photo,swordfish.jpg,cover
48,/static/object_pics/drawing_insect/cockroach.jpg,animate,drawing,cockroach.jpg,hide
49,/static/object_pics/drawing_mammal/horse.jpg,animate,drawing,horse.jpg,wipe
50,/static/object_pics/picture_bird/peacock.jpg,animate,photo,peacock.jpg,boot
51,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,compare
52,/static/object_pics/drawing_fruit/watermelon.jpg,inanimate,drawing,watermelon.jpg,include
53,/static/object_pics/drawing_clothe/scarf.jpg,inanimate,drawing,scarf.jpg,tie
54,/static/object_pics/picture_clothe/hoodie.jpg,inanimate,photo,hoodie.jpg,cut
55,/static/object_pics/drawing_electronic/gamepad.jpg,inanimate,drawing,gamepad.jpg,lay
56,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,pump
57,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,center
58,/static/object_pics/drawing_bird/flamingo.jpg,animate,drawing,flamingo.jpg,multiply
59,/static/object_pics/drawing_mammal/camel.jpg,animate,drawing,camel.jpg,expand
60,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,reduce
61,/static/object_pics/picture_clothe/hat.jpg,inanimate,photo,hat.jpg,join
62,/static/object_pics/drawing_fruit/banana.jpg,inanimate,drawing,banana.jpg,punch
63,/static/object_pics/picture_fruit/apple.jpg,inanimate,photo,apple.jpg,brush
64,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,match
65,/static/object_pics/drawing_fruit/pomegranate.jpg,inanimate,drawing,pomegranate.jpg,guide
66,/static/object_pics/drawing_bird/pigeon.jpg,animate,drawing,pigeon.jpg,shift
67,/static/object_pics/picture_electronic/printer.jpg,inanimate,photo,printer.jpg,forge
68,/static/object_pics/picture_mammal/wolf.jpg,animate,photo,wolf.jpg,smooth
69,/static/object_pics/picture_insect/ladybug.jpg,animate,photo,ladybug.jpg,lift
70,/static/object_pics/picture_fruit/melon.jpg,inanimate,photo,melon.jpg,assemble
71,/static/object_pics/picture_mammal/gorilla.jpg,animate,photo,gorilla.jpg,browse
72,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,spray
73,/static/object_pics/picture_clothe/tie.jpg,inanimate,photo,tie.jpg,draw
74,/static/object_pics/drawing_mammal/kangaroo.jpg,animate,drawing,kangaroo.jpg,chain
75,/static/object_pics/picture_insect/spider.jpg,animate,photo,spider.jpg,circle
