,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_electronic/phone.jpg,inanimate,drawing,phone.jpg,dance
1,/static/object_pics/drawing_veggie/beetroot.jpg,inanimate,drawing,beetroot.jpg,include
2,/static/object_pics/picture_clothe/high heels.jpg,inanimate,photo,high heels.jpg,deliver
3,/static/object_pics/picture_bird/hen.jpg,animate,photo,hen.jpg,catapult
4,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,balance
5,/static/object_pics/drawing_electronic/gamepad.jpg,inanimate,drawing,gamepad.jpg,pick
6,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,mount
7,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,glide
8,/static/object_pics/drawing_mammal/lion.jpg,animate,drawing,lion.jpg,strike
9,/static/object_pics/drawing_clothe/sport t-shirt.jpg,inanimate,drawing,sport t-shirt.jpg,identify
10,/static/object_pics/picture_veggie/aubergine.jpg,inanimate,photo,aubergine.jpg,bring
11,/static/object_pics/drawing_bird/pigeon.jpg,animate,drawing,pigeon.jpg,press
12,/static/object_pics/picture_electronic/hairdryer.jpg,inanimate,photo,hairdryer.jpg,reduce
13,/static/object_pics/drawing_mammal/giraffe.jpg,animate,drawing,giraffe.jpg,brush
14,/static/object_pics/drawing_insect/mantis.jpg,animate,drawing,mantis.jpg,allocate
15,/static/object_pics/picture_clothe/jeans.jpg,inanimate,photo,jeans.jpg,swing
16,/static/object_pics/picture_fruit/melon.jpg,inanimate,photo,melon.jpg,wash
17,/static/object_pics/drawing_mammal/kangaroo.jpg,animate,drawing,kangaroo.jpg,pat
18,/static/object_pics/picture_sea/octopus.jpg,animate,photo,octopus.jpg,build
19,/static/object_pics/picture_insect/grasshopper.jpg,animate,photo,grasshopper.jpg,smooth
20,/static/object_pics/drawing_insect/snail.jpg,animate,drawing,snail.jpg,hammer
21,/static/object_pics/picture_bird/penguin.jpg,animate,photo,penguin.jpg,hold
22,/static/object_pics/picture_bird/flamingo.jpg,animate,photo,flamingo.jpg,pull
23,/static/object_pics/drawing_bird/ostrich.jpg,animate,drawing,ostrich.jpg,scratch
24,/static/object_pics/drawing_fruit/apple.jpg,inanimate,drawing,apple.jpg,split
25,/static/object_pics/picture_fruit/orange.jpg,inanimate,photo,orange.jpg,fall
26,/static/object_pics/picture_electronic/microphone.jpg,inanimate,photo,microphone.jpg,grab
27,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,stroke
28,/static/object_pics/picture_mammal/elephant.jpg,animate,photo,elephant.jpg,expand
29,/static/object_pics/drawing_sea/dolphin.jpg,animate,drawing,dolphin.jpg,attach
30,/static/object_pics/drawing_fruit/banana.jpg,inanimate,drawing,banana.jpg,arrange
31,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,bury
32,/static/object_pics/drawing_veggie/cucumber.jpg,inanimate,drawing,cucumber.jpg,spread
33,/static/object_pics/drawing_mammal/camel.jpg,animate,drawing,camel.jpg,volley
34,/static/object_pics/picture_insect/dragonfly.jpg,animate,photo,dragonfly.jpg,stick
35,/static/object_pics/picture_insect/bumble bee.jpg,animate,photo,bumble bee.jpg,combine
36,/static/object_pics/drawing_bird/hummingbird.jpg,animate,drawing,hummingbird.jpg,throw
37,/static/object_pics/picture_veggie/corn.jpg,inanimate,photo,corn.jpg,connect
38,/static/object_pics/picture_clothe/gloves.jpg,inanimate,photo,gloves.jpg,cover
39,/static/object_pics/drawing_veggie/artichoke.jpg,inanimate,drawing,artichoke.jpg,cross
40,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,plant
41,/static/object_pics/picture_insect/mosquito.jpg,animate,photo,mosquito.jpg,inject
