,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_bird/hen.jpg,perceptual,0,animate,photo,hen.jpg,catapult
1,/static/object_pics/drawing_electronic/phone.jpg,perceptual,0,inanimate,drawing,phone.jpg,dance
2,/static/object_pics/drawing_electronic/gamepad.jpg,semantic,0,inanimate,drawing,gamepad.jpg,pick
3,/static/object_pics/drawing_bird/canary.jpg,semantic,0,animate,drawing,canary.jpg,mount
4,/static/object_pics/drawing_mammal/bull.jpg,perceptual,0,animate,drawing,bull.jpg,glide
5,/static/object_pics/picture_insect/centipede.jpg,semantic,0,animate,photo,centipede.jpg,balance
6,/static/object_pics/picture_clothe/high heels.jpg,perceptual,0,inanimate,photo,high heels.jpg,deliver
7,/static/object_pics/drawing_veggie/beetroot.jpg,semantic,0,inanimate,drawing,beetroot.jpg,include
8,/static/object_pics/picture_clothe/high heels.jpg,semantic,0,inanimate,photo,high heels.jpg,deliver
9,/static/object_pics/drawing_electronic/phone.jpg,semantic,0,inanimate,drawing,phone.jpg,dance
10,/static/object_pics/drawing_electronic/gamepad.jpg,perceptual,0,inanimate,drawing,gamepad.jpg,pick
11,/static/object_pics/picture_insect/centipede.jpg,perceptual,0,animate,photo,centipede.jpg,balance
12,/static/object_pics/picture_bird/hen.jpg,semantic,0,animate,photo,hen.jpg,catapult
13,/static/object_pics/drawing_bird/canary.jpg,perceptual,0,animate,drawing,canary.jpg,mount
14,/static/object_pics/drawing_mammal/bull.jpg,semantic,0,animate,drawing,bull.jpg,glide
15,/static/object_pics/drawing_veggie/beetroot.jpg,perceptual,0,inanimate,drawing,beetroot.jpg,include
16,/static/object_pics/picture_clothe/jeans.jpg,semantic,1,inanimate,photo,jeans.jpg,swing
17,/static/object_pics/drawing_clothe/sport t-shirt.jpg,perceptual,1,inanimate,drawing,sport t-shirt.jpg,identify
18,/static/object_pics/drawing_bird/pigeon.jpg,perceptual,1,animate,drawing,pigeon.jpg,press
19,/static/object_pics/drawing_insect/mantis.jpg,semantic,1,animate,drawing,mantis.jpg,allocate
20,/static/object_pics/picture_veggie/aubergine.jpg,semantic,1,inanimate,photo,aubergine.jpg,bring
21,/static/object_pics/drawing_mammal/giraffe.jpg,perceptual,1,animate,drawing,giraffe.jpg,brush
22,/static/object_pics/drawing_mammal/lion.jpg,semantic,1,animate,drawing,lion.jpg,strike
23,/static/object_pics/picture_electronic/hairdryer.jpg,perceptual,1,inanimate,photo,hairdryer.jpg,reduce
24,/static/object_pics/drawing_mammal/lion.jpg,perceptual,1,animate,drawing,lion.jpg,strike
25,/static/object_pics/drawing_clothe/sport t-shirt.jpg,semantic,1,inanimate,drawing,sport t-shirt.jpg,identify
26,/static/object_pics/picture_clothe/jeans.jpg,perceptual,1,inanimate,photo,jeans.jpg,swing
27,/static/object_pics/drawing_insect/mantis.jpg,perceptual,1,animate,drawing,mantis.jpg,allocate
28,/static/object_pics/picture_electronic/hairdryer.jpg,semantic,1,inanimate,photo,hairdryer.jpg,reduce
29,/static/object_pics/picture_veggie/aubergine.jpg,perceptual,1,inanimate,photo,aubergine.jpg,bring
30,/static/object_pics/drawing_bird/pigeon.jpg,semantic,1,animate,drawing,pigeon.jpg,press
31,/static/object_pics/drawing_mammal/giraffe.jpg,semantic,1,animate,drawing,giraffe.jpg,brush
32,/static/object_pics/picture_bird/penguin.jpg,semantic,2,animate,photo,penguin.jpg,hold
33,/static/object_pics/picture_bird/flamingo.jpg,perceptual,2,animate,photo,flamingo.jpg,pull
34,/static/object_pics/drawing_insect/snail.jpg,semantic,2,animate,drawing,snail.jpg,hammer
35,/static/object_pics/picture_sea/octopus.jpg,perceptual,2,animate,photo,octopus.jpg,build
36,/static/object_pics/picture_fruit/melon.jpg,semantic,2,inanimate,photo,melon.jpg,wash
37,/static/object_pics/drawing_mammal/kangaroo.jpg,semantic,2,animate,drawing,kangaroo.jpg,pat
38,/static/object_pics/picture_insect/grasshopper.jpg,perceptual,2,animate,photo,grasshopper.jpg,smooth
39,/static/object_pics/drawing_bird/ostrich.jpg,perceptual,2,animate,drawing,ostrich.jpg,scratch
40,/static/object_pics/drawing_mammal/kangaroo.jpg,perceptual,2,animate,drawing,kangaroo.jpg,pat
41,/static/object_pics/picture_bird/penguin.jpg,perceptual,2,animate,photo,penguin.jpg,hold
42,/static/object_pics/drawing_insect/snail.jpg,perceptual,2,animate,drawing,snail.jpg,hammer
43,/static/object_pics/picture_bird/flamingo.jpg,semantic,2,animate,photo,flamingo.jpg,pull
44,/static/object_pics/drawing_bird/ostrich.jpg,semantic,2,animate,drawing,ostrich.jpg,scratch
45,/static/object_pics/picture_fruit/melon.jpg,perceptual,2,inanimate,photo,melon.jpg,wash
46,/static/object_pics/picture_insect/grasshopper.jpg,semantic,2,animate,photo,grasshopper.jpg,smooth
47,/static/object_pics/picture_sea/octopus.jpg,semantic,2,animate,photo,octopus.jpg,build
48,/static/object_pics/drawing_sea/dolphin.jpg,perceptual,3,animate,drawing,dolphin.jpg,attach
49,/static/object_pics/drawing_fruit/cherry.jpg,semantic,3,inanimate,drawing,cherry.jpg,stroke
50,/static/object_pics/picture_fruit/orange.jpg,perceptual,3,inanimate,photo,orange.jpg,fall
51,/static/object_pics/drawing_fruit/banana.jpg,perceptual,3,inanimate,drawing,banana.jpg,arrange
52,/static/object_pics/picture_mammal/elephant.jpg,perceptual,3,animate,photo,elephant.jpg,expand
53,/static/object_pics/drawing_sea/shark.jpg,semantic,3,animate,drawing,shark.jpg,bury
54,/static/object_pics/drawing_fruit/apple.jpg,semantic,3,inanimate,drawing,apple.jpg,split
55,/static/object_pics/picture_electronic/microphone.jpg,semantic,3,inanimate,photo,microphone.jpg,grab
56,/static/object_pics/drawing_fruit/banana.jpg,semantic,3,inanimate,drawing,banana.jpg,arrange
57,/static/object_pics/drawing_sea/shark.jpg,perceptual,3,animate,drawing,shark.jpg,bury
58,/static/object_pics/picture_fruit/orange.jpg,semantic,3,inanimate,photo,orange.jpg,fall
59,/static/object_pics/picture_mammal/elephant.jpg,semantic,3,animate,photo,elephant.jpg,expand
60,/static/object_pics/drawing_fruit/apple.jpg,perceptual,3,inanimate,drawing,apple.jpg,split
61,/static/object_pics/drawing_fruit/cherry.jpg,perceptual,3,inanimate,drawing,cherry.jpg,stroke
62,/static/object_pics/drawing_sea/dolphin.jpg,semantic,3,animate,drawing,dolphin.jpg,attach
63,/static/object_pics/picture_electronic/microphone.jpg,perceptual,3,inanimate,photo,microphone.jpg,grab
64,/static/object_pics/picture_insect/bumble bee.jpg,perceptual,4,animate,photo,bumble bee.jpg,combine
65,/static/object_pics/picture_veggie/corn.jpg,perceptual,4,inanimate,photo,corn.jpg,connect
66,/static/object_pics/drawing_bird/hummingbird.jpg,semantic,4,animate,drawing,hummingbird.jpg,throw
67,/static/object_pics/drawing_veggie/artichoke.jpg,semantic,4,inanimate,drawing,artichoke.jpg,cross
68,/static/object_pics/picture_clothe/gloves.jpg,perceptual,4,inanimate,photo,gloves.jpg,cover
69,/static/object_pics/drawing_veggie/cucumber.jpg,semantic,4,inanimate,drawing,cucumber.jpg,spread
70,/static/object_pics/drawing_mammal/camel.jpg,perceptual,4,animate,drawing,camel.jpg,volley
71,/static/object_pics/picture_insect/dragonfly.jpg,semantic,4,animate,photo,dragonfly.jpg,stick
72,/static/object_pics/drawing_veggie/cucumber.jpg,perceptual,4,inanimate,drawing,cucumber.jpg,spread
73,/static/object_pics/picture_veggie/corn.jpg,semantic,4,inanimate,photo,corn.jpg,connect
74,/static/object_pics/picture_clothe/gloves.jpg,semantic,4,inanimate,photo,gloves.jpg,cover
75,/static/object_pics/drawing_veggie/artichoke.jpg,perceptual,4,inanimate,drawing,artichoke.jpg,cross
76,/static/object_pics/drawing_mammal/camel.jpg,semantic,4,animate,drawing,camel.jpg,volley
77,/static/object_pics/drawing_bird/hummingbird.jpg,perceptual,4,animate,drawing,hummingbird.jpg,throw
78,/static/object_pics/picture_insect/bumble bee.jpg,semantic,4,animate,photo,bumble bee.jpg,combine
79,/static/object_pics/picture_insect/dragonfly.jpg,perceptual,4,animate,photo,dragonfly.jpg,stick
80,/static/object_pics/picture_insect/fly.jpg,perceptual,5,animate,photo,fly.jpg,plant
81,/static/object_pics/picture_veggie/pumpkin.jpg,semantic,5,inanimate,photo,pumpkin.jpg,agitate
