,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_electronic/phone.jpg,semantic,0,inanimate,photo,phone.jpg,cover
1,/static/object_pics/picture_bird/flamingo.jpg,perceptual,0,animate,photo,flamingo.jpg,jam
2,/static/object_pics/drawing_electronic/printer.jpg,perceptual,0,inanimate,drawing,printer.jpg,warm
3,/static/object_pics/drawing_electronic/keyboard.jpg,semantic,0,inanimate,drawing,keyboard.jpg,whirl
4,/static/object_pics/drawing_bird/canary.jpg,perceptual,0,animate,drawing,canary.jpg,flash
5,/static/object_pics/drawing_mammal/lion.jpg,perceptual,0,animate,drawing,lion.jpg,reduce
6,/static/object_pics/picture_fruit/coconut.jpg,semantic,0,inanimate,photo,coconut.jpg,push
7,/static/object_pics/picture_insect/worm.jpg,semantic,0,animate,photo,worm.jpg,decorate
8,/static/object_pics/picture_fruit/coconut.jpg,perceptual,0,inanimate,photo,coconut.jpg,push
9,/static/object_pics/drawing_bird/canary.jpg,semantic,0,animate,drawing,canary.jpg,flash
10,/static/object_pics/picture_insect/worm.jpg,perceptual,0,animate,photo,worm.jpg,decorate
11,/static/object_pics/drawing_mammal/lion.jpg,semantic,0,animate,drawing,lion.jpg,reduce
12,/static/object_pics/picture_electronic/phone.jpg,perceptual,0,inanimate,photo,phone.jpg,cover
13,/static/object_pics/picture_bird/flamingo.jpg,semantic,0,animate,photo,flamingo.jpg,jam
14,/static/object_pics/drawing_electronic/printer.jpg,semantic,0,inanimate,drawing,printer.jpg,warm
15,/static/object_pics/drawing_electronic/keyboard.jpg,perceptual,0,inanimate,drawing,keyboard.jpg,whirl
16,/static/object_pics/picture_insect/beetle.jpg,semantic,1,animate,photo,beetle.jpg,locate
17,/static/object_pics/picture_clothe/gloves.jpg,perceptual,1,inanimate,photo,gloves.jpg,glide
18,/static/object_pics/drawing_fruit/watermelon.jpg,semantic,1,inanimate,drawing,watermelon.jpg,forge
19,/static/object_pics/drawing_sea/dolphin.jpg,perceptual,1,animate,drawing,dolphin.jpg,strike
20,/static/object_pics/drawing_sea/seal.jpg,semantic,1,animate,drawing,seal.jpg,allocate
21,/static/object_pics/picture_bird/duck.jpg,semantic,1,animate,photo,duck.jpg,connect
22,/static/object_pics/picture_mammal/elephant.jpg,perceptual,1,animate,photo,elephant.jpg,volley
23,/static/object_pics/drawing_insect/ladybug.jpg,perceptual,1,animate,drawing,ladybug.jpg,wipe
24,/static/object_pics/drawing_sea/dolphin.jpg,semantic,1,animate,drawing,dolphin.jpg,strike
25,/static/object_pics/picture_mammal/elephant.jpg,semantic,1,animate,photo,elephant.jpg,volley
26,/static/object_pics/drawing_insect/ladybug.jpg,semantic,1,animate,drawing,ladybug.jpg,wipe
27,/static/object_pics/drawing_sea/seal.jpg,perceptual,1,animate,drawing,seal.jpg,allocate
28,/static/object_pics/picture_bird/duck.jpg,perceptual,1,animate,photo,duck.jpg,connect
29,/static/object_pics/picture_insect/beetle.jpg,perceptual,1,animate,photo,beetle.jpg,locate
30,/static/object_pics/picture_clothe/gloves.jpg,semantic,1,inanimate,photo,gloves.jpg,glide
31,/static/object_pics/drawing_fruit/watermelon.jpg,perceptual,1,inanimate,drawing,watermelon.jpg,forge
32,/static/object_pics/drawing_veggie/pumpkin.jpg,semantic,2,inanimate,drawing,pumpkin.jpg,wrap
33,/static/object_pics/picture_veggie/onions.jpg,perceptual,2,inanimate,photo,onions.jpg,lay
34,/static/object_pics/drawing_veggie/tomato.jpg,perceptual,2,inanimate,drawing,tomato.jpg,punch
35,/static/object_pics/picture_fruit/pomegranate.jpg,semantic,2,inanimate,photo,pomegranate.jpg,stick
36,/static/object_pics/picture_bird/ostrich.jpg,semantic,2,animate,photo,ostrich.jpg,fit
37,/static/object_pics/drawing_electronic/radio.jpg,perceptual,2,inanimate,drawing,radio.jpg,divide
38,/static/object_pics/picture_veggie/mushrooms.jpg,semantic,2,inanimate,photo,mushrooms.jpg,revolve
39,/static/object_pics/drawing_fruit/lemon.jpg,perceptual,2,inanimate,drawing,lemon.jpg,rub
40,/static/object_pics/picture_bird/ostrich.jpg,perceptual,2,animate,photo,ostrich.jpg,fit
41,/static/object_pics/drawing_electronic/radio.jpg,semantic,2,inanimate,drawing,radio.jpg,divide
42,/static/object_pics/drawing_veggie/pumpkin.jpg,perceptual,2,inanimate,drawing,pumpkin.jpg,wrap
