,img,animacy,style,img_name,verb
0,/static/object_pics/picture_fruit/coconut.jpg,inanimate,photo,coconut.jpg,push
1,/static/object_pics/drawing_mammal/lion.jpg,animate,drawing,lion.jpg,reduce
2,/static/object_pics/drawing_electronic/keyboard.jpg,inanimate,drawing,keyboard.jpg,whirl
3,/static/object_pics/picture_electronic/phone.jpg,inanimate,photo,phone.jpg,cover
4,/static/object_pics/picture_insect/worm.jpg,animate,photo,worm.jpg,decorate
5,/static/object_pics/drawing_electronic/printer.jpg,inanimate,drawing,printer.jpg,warm
6,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,flash
7,/static/object_pics/picture_bird/flamingo.jpg,animate,photo,flamingo.jpg,jam
8,/static/object_pics/picture_mammal/elephant.jpg,animate,photo,elephant.jpg,volley
9,/static/object_pics/picture_clothe/gloves.jpg,inanimate,photo,gloves.jpg,glide
10,/static/object_pics/picture_insect/beetle.jpg,animate,photo,beetle.jpg,locate
11,/static/object_pics/picture_bird/duck.jpg,animate,photo,duck.jpg,connect
12,/static/object_pics/drawing_insect/ladybug.jpg,animate,drawing,ladybug.jpg,wipe
13,/static/object_pics/drawing_fruit/watermelon.jpg,inanimate,drawing,watermelon.jpg,forge
14,/static/object_pics/drawing_sea/seal.jpg,animate,drawing,seal.jpg,allocate
15,/static/object_pics/drawing_sea/dolphin.jpg,animate,drawing,dolphin.jpg,strike
16,/static/object_pics/drawing_veggie/pumpkin.jpg,inanimate,drawing,pumpkin.jpg,wrap
17,/static/object_pics/drawing_veggie/tomato.jpg,inanimate,drawing,tomato.jpg,punch
18,/static/object_pics/picture_veggie/mushrooms.jpg,inanimate,photo,mushrooms.jpg,revolve
19,/static/object_pics/picture_veggie/onions.jpg,inanimate,photo,onions.jpg,lay
20,/static/object_pics/picture_fruit/pomegranate.jpg,inanimate,photo,pomegranate.jpg,stick
21,/static/object_pics/drawing_fruit/lemon.jpg,inanimate,drawing,lemon.jpg,rub
22,/static/object_pics/drawing_electronic/radio.jpg,inanimate,drawing,radio.jpg,divide
23,/static/object_pics/picture_bird/ostrich.jpg,animate,photo,ostrich.jpg,fit
24,/static/object_pics/picture_clothe/sport t-shirt.jpg,inanimate,photo,sport t-shirt.jpg,smash
25,/static/object_pics/drawing_insect/snail.jpg,animate,drawing,snail.jpg,chain
26,/static/object_pics/picture_bird/turkey.jpg,animate,photo,turkey.jpg,trap
27,/static/object_pics/drawing_veggie/potato.jpg,inanimate,drawing,potato.jpg,balance
28,/static/object_pics/drawing_veggie/carrots.jpg,inanimate,drawing,carrots.jpg,inject
29,/static/object_pics/picture_electronic/computer mouse.jpg,inanimate,photo,computer mouse.jpg,pick
30,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,explode
31,/static/object_pics/picture_fruit/banana.jpg,inanimate,photo,banana.jpg,give
32,/static/object_pics/drawing_bird/hummingbird.jpg,animate,drawing,hummingbird.jpg,harm
33,/static/object_pics/drawing_bird/owl.jpg,animate,drawing,owl.jpg,fold
34,/static/object_pics/picture_electronic/gamepad.jpg,inanimate,photo,gamepad.jpg,assemble
35,/static/object_pics/picture_sea/swordfish.jpg,animate,photo,swordfish.jpg,boot
36,/static/object_pics/picture_bird/vulture.jpg,animate,photo,vulture.jpg,multiply
37,/static/object_pics/drawing_veggie/garlic.jpg,inanimate,drawing,garlic.jpg,adjusted
38,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,match
39,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,launch
40,/static/object_pics/drawing_fruit/apricot.jpg,inanimate,drawing,apricot.jpg,pull
41,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,crush
42,/static/object_pics/picture_clothe/belt.jpg,inanimate,photo,belt.jpg,drop
43,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,touch
44,/static/object_pics/drawing_electronic/camera.jpg,inanimate,drawing,camera.jpg,include
45,/static/object_pics/drawing_electronic/satellite dish.jpg,inanimate,drawing,satellite dish.jpg,grab
46,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,discover
47,/static/object_pics/drawing_clothe/high heels.jpg,inanimate,drawing,high heels.jpg,attach
48,/static/object_pics/picture_electronic/handmixer.jpg,inanimate,photo,handmixer.jpg,clap
49,/static/object_pics/drawing_fruit/apple.jpg,inanimate,drawing,apple.jpg,remove
50,/static/object_pics/drawing_sea/seaturtle.jpg,animate,drawing,seaturtle.jpg,move
51,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,center
52,/static/object_pics/picture_electronic/toaster.jpg,inanimate,photo,toaster.jpg,polish
53,/static/object_pics/drawing_electronic/microphone.jpg,inanimate,drawing,microphone.jpg,walk
54,/static/object_pics/picture_clothe/jeans.jpg,inanimate,photo,jeans.jpg,expand
55,/static/object_pics/drawing_sea/piranha.jpg,animate,drawing,piranha.jpg,hop
56,/static/object_pics/picture_fruit/grapes.jpg,inanimate,photo,grapes.jpg,melt
57,/static/object_pics/picture_insect/bumble bee.jpg,animate,photo,bumble bee.jpg,identify
58,/static/object_pics/drawing_electronic/coffee maker.jpg,inanimate,drawing,coffee maker.jpg,blur
