,img,animacy,style,img_name,verb
0,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,bury
1,/static/object_pics/drawing_bird/duck.jpg,animate,drawing,duck.jpg,crush
2,/static/object_pics/drawing_bird/hen.jpg,animate,drawing,hen.jpg,browse
3,/static/object_pics/drawing_electronic/gamepad.jpg,inanimate,drawing,gamepad.jpg,melt
4,/static/object_pics/drawing_bird/vulture.jpg,animate,drawing,vulture.jpg,agitate
5,/static/object_pics/picture_bird/owl.jpg,animate,photo,owl.jpg,remove
6,/static/object_pics/drawing_mammal/bison.jpg,animate,drawing,bison.jpg,jump
7,/static/object_pics/drawing_electronic/satellite dish.jpg,inanimate,drawing,satellite dish.jpg,boot
8,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,arrange
9,/static/object_pics/picture_electronic/handmixer.jpg,inanimate,photo,handmixer.jpg,wipe
10,/static/object_pics/picture_electronic/toaster.jpg,inanimate,photo,toaster.jpg,assemble
11,/static/object_pics/drawing_electronic/laptop.jpg,inanimate,drawing,laptop.jpg,fade
12,/static/object_pics/drawing_insect/snail.jpg,animate,drawing,snail.jpg,swim
13,/static/object_pics/picture_electronic/keyboard.jpg,inanimate,photo,keyboard.jpg,walk
14,/static/object_pics/picture_mammal/giraffe.jpg,animate,photo,giraffe.jpg,connect
15,/static/object_pics/drawing_clothe/football sneaker.jpg,inanimate,drawing,football sneaker.jpg,grab
16,/static/object_pics/drawing_bird/flamingo.jpg,animate,drawing,flamingo.jpg,destroy
17,/static/object_pics/picture_sea/eel.jpg,animate,photo,eel.jpg,splash
18,/static/object_pics/picture_electronic/remote control.jpg,inanimate,photo,remote control.jpg,pick
19,/static/object_pics/drawing_electronic/microphone.jpg,inanimate,drawing,microphone.jpg,blur
20,/static/object_pics/drawing_bird/ostrich.jpg,animate,drawing,ostrich.jpg,throw
21,/static/object_pics/picture_insect/spider.jpg,animate,photo,spider.jpg,mount
22,/static/object_pics/picture_veggie/aubergine.jpg,inanimate,photo,aubergine.jpg,kick
23,/static/object_pics/picture_clothe/high heels.jpg,inanimate,photo,high heels.jpg,compare
24,/static/object_pics/drawing_fruit/apricot.jpg,inanimate,drawing,apricot.jpg,warm
25,/static/object_pics/picture_electronic/radio02.jpg,inanimate,photo,radio02.jpg,wrap
26,/static/object_pics/picture_veggie/onions.jpg,inanimate,photo,onions.jpg,include
27,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,revolve
28,/static/object_pics/drawing_veggie/artichoke.jpg,inanimate,drawing,artichoke.jpg,decorate
29,/static/object_pics/picture_fruit/grapes.jpg,inanimate,photo,grapes.jpg,spray
30,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,fall
31,/static/object_pics/drawing_veggie/tomato.jpg,inanimate,drawing,tomato.jpg,add
