,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,whirl
1,/static/object_pics/picture_mammal/wolf.jpg,animate,photo,wolf.jpg,join
2,/static/object_pics/picture_veggie/mushrooms.jpg,inanimate,photo,mushrooms.jpg,stick
3,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,stroke
4,/static/object_pics/picture_mammal/rabbit.jpg,animate,photo,rabbit.jpg,drop
5,/static/object_pics/picture_veggie/cucumber.jpg,inanimate,photo,cucumber.jpg,remove
6,/static/object_pics/drawing_bird/pelican.jpg,animate,drawing,pelican.jpg,peek
7,/static/object_pics/picture_fruit/apricot.jpg,inanimate,photo,apricot.jpg,dig
8,/static/object_pics/picture_electronic/coffee maker.jpg,inanimate,photo,coffee maker.jpg,walk
9,/static/object_pics/picture_sea/swordfish.jpg,animate,photo,swordfish.jpg,deliver
10,/static/object_pics/drawing_clothe/gloves.jpg,inanimate,drawing,gloves.jpg,multiply
11,/static/object_pics/picture_electronic/gamepad.jpg,inanimate,photo,gamepad.jpg,bump
12,/static/object_pics/picture_electronic/microphone.jpg,inanimate,photo,microphone.jpg,adjusted
13,/static/object_pics/picture_insect/beetle.jpg,animate,photo,beetle.jpg,agitate
14,/static/object_pics/drawing_veggie/pepper.jpg,inanimate,drawing,pepper.jpg,cut
15,/static/object_pics/picture_mammal/squirrel.jpg,animate,photo,squirrel.jpg,lift
16,/static/object_pics/picture_bird/vulture.jpg,animate,photo,vulture.jpg,give
17,/static/object_pics/drawing_electronic/printer.jpg,inanimate,drawing,printer.jpg,strike
18,/static/object_pics/picture_fruit/coconut.jpg,inanimate,photo,coconut.jpg,identify
19,/static/object_pics/drawing_insect/worm.jpg,animate,drawing,worm.jpg,clean
20,/static/object_pics/drawing_fruit/banana.jpg,inanimate,drawing,banana.jpg,rub
21,/static/object_pics/drawing_mammal/sheep.jpg,animate,drawing,sheep.jpg,blur
22,/static/object_pics/picture_sea/eel.jpg,animate,photo,eel.jpg,arrange
23,/static/object_pics/drawing_insect/grasshopper.jpg,animate,drawing,grasshopper.jpg,grab
24,/static/object_pics/picture_mammal/antelope.jpg,animate,photo,antelope.jpg,cover
25,/static/object_pics/picture_mammal/bull.jpg,animate,photo,bull.jpg,paint
26,/static/object_pics/picture_clothe/tie.jpg,inanimate,photo,tie.jpg,chain
27,/static/object_pics/drawing_clothe/high heels.jpg,inanimate,drawing,high heels.jpg,allocate
28,/static/object_pics/drawing_fruit/pineapple.jpg,inanimate,drawing,pineapple.jpg,copy
29,/static/object_pics/picture_bird/flamingo.jpg,animate,photo,flamingo.jpg,discover
30,/static/object_pics/picture_insect/scorpion.jpg,animate,photo,scorpion.jpg,combine
31,/static/object_pics/picture_electronic/hairdryer.jpg,inanimate,photo,hairdryer.jpg,drill
32,/static/object_pics/drawing_mammal/bear.jpg,animate,drawing,bear.jpg,crush
33,/static/object_pics/picture_veggie/lettuce.jpg,inanimate,photo,lettuce.jpg,splash
34,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,fold
35,/static/object_pics/drawing_insect/mantis.jpg,animate,drawing,mantis.jpg,explode
36,/static/object_pics/picture_fruit/strawberry.jpg,inanimate,photo,strawberry.jpg,forge
37,/static/object_pics/picture_veggie/aubergine.jpg,inanimate,photo,aubergine.jpg,reduce
38,/static/object_pics/drawing_clothe/football sneaker.jpg,inanimate,drawing,football sneaker.jpg,swing
39,/static/object_pics/drawing_mammal/elephant.jpg,animate,drawing,elephant.jpg,break
40,/static/object_pics/picture_veggie/tomato.jpg,inanimate,photo,tomato.jpg,locate
41,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,hide
42,/static/object_pics/picture_clothe/scarf.jpg,inanimate,photo,scarf.jpg,move
43,/static/object_pics/drawing_bird/penguin.jpg,animate,drawing,penguin.jpg,plant
44,/static/object_pics/drawing_fruit/grapes.jpg,inanimate,drawing,grapes.jpg,expand
45,/static/object_pics/picture_fruit/papaya.jpg,inanimate,photo,papaya.jpg,mount
46,/static/object_pics/picture_sea/starfish02.jpg,animate,photo,starfish02.jpg,spread
47,/static/object_pics/drawing_sea/piranha.jpg,animate,drawing,piranha.jpg,cross
48,/static/object_pics/drawing_veggie/carrots.jpg,inanimate,drawing,carrots.jpg,wipe
49,/static/object_pics/drawing_insect/ladybug.jpg,animate,drawing,ladybug.jpg,launch
50,/static/object_pics/picture_bird/toucan.jpg,animate,photo,toucan.jpg,compare
51,/static/object_pics/drawing_bird/hummingbird.jpg,animate,drawing,hummingbird.jpg,boot
52,/static/object_pics/drawing_clothe/jeans.jpg,inanimate,drawing,jeans.jpg,brush
53,/static/object_pics/drawing_veggie/beetroot.jpg,inanimate,drawing,beetroot.jpg,assemble
54,/static/object_pics/picture_clothe/slipper.jpg,inanimate,photo,slipper.jpg,center
55,/static/object_pics/drawing_bird/eagle.jpg,animate,drawing,eagle.jpg,bury
56,/static/object_pics/drawing_fruit/apple.jpg,inanimate,drawing,apple.jpg,spin
57,/static/object_pics/drawing_mammal/kangaroo.jpg,animate,drawing,kangaroo.jpg,inject
58,/static/object_pics/drawing_bird/pigeon.jpg,animate,drawing,pigeon.jpg,glide
59,/static/object_pics/picture_electronic/handmixer.jpg,inanimate,photo,handmixer.jpg,flash
60,/static/object_pics/picture_mammal/giraffe.jpg,animate,photo,giraffe.jpg,fit
61,/static/object_pics/picture_sea/seaturtle.jpg,animate,photo,seaturtle.jpg,shift
62,/static/object_pics/drawing_insect/centipede.jpg,animate,drawing,centipede.jpg,tie
63,/static/object_pics/drawing_bird/parrot.jpg,animate,drawing,parrot.jpg,touch
64,/static/object_pics/picture_clothe/bowtie.jpg,inanimate,photo,bowtie.jpg,swim
65,/static/object_pics/picture_veggie/potato.jpg,inanimate,photo,potato.jpg,divide
66,/static/object_pics/drawing_bird/ostrich.jpg,animate,drawing,ostrich.jpg,browse
67,/static/object_pics/drawing_bird/peacock.jpg,animate,drawing,peacock.jpg,balance
68,/static/object_pics/picture_insect/ant.jpg,animate,photo,ant.jpg,knock
69,/static/object_pics/picture_electronic/calculator.jpg,inanimate,photo,calculator.jpg,hammer
70,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,wash
71,/static/object_pics/picture_veggie/artichoke.jpg,inanimate,photo,artichoke.jpg,add
72,/static/object_pics/drawing_insect/bumble bee.jpg,animate,drawing,bumble bee.jpg,stamp
73,/static/object_pics/picture_sea/jellyfish.jpg,animate,photo,jellyfish.jpg,bounce
74,/static/object_pics/drawing_fruit/lemon.jpg,inanimate,drawing,lemon.jpg,detect
75,/static/object_pics/drawing_fruit/watermelon.jpg,inanimate,drawing,watermelon.jpg,melt
76,/static/object_pics/picture_fruit/pear.jpg,inanimate,photo,pear.jpg,revolve
77,/static/object_pics/picture_mammal/horse.jpg,animate,photo,horse.jpg,press
78,/static/object_pics/drawing_electronic/phone.jpg,inanimate,drawing,phone.jpg,chop
79,/static/object_pics/picture_clothe/dress.jpg,inanimate,photo,dress.jpg,draw
80,/static/object_pics/drawing_insect/spider.jpg,animate,drawing,spider.jpg,smash
81,/static/object_pics/picture_insect/fly.jpg,animate,photo,fly.jpg,trap
82,/static/object_pics/drawing_insect/cockroach.jpg,animate,drawing,cockroach.jpg,warm
83,/static/object_pics/drawing_sea/mantaray.jpg,animate,drawing,mantaray.jpg,throw
84,/static/object_pics/picture_mammal/gorilla.jpg,animate,photo,gorilla.jpg,dance
85,/static/object_pics/drawing_veggie/garlic.jpg,inanimate,drawing,garlic.jpg,pick
86,/static/object_pics/picture_electronic/satellite dish.jpg,inanimate,photo,satellite dish.jpg,pump
87,/static/object_pics/drawing_veggie/corn.jpg,inanimate,drawing,corn.jpg,merge
88,/static/object_pics/picture_mammal/camel.jpg,animate,photo,camel.jpg,split
89,/static/object_pics/drawing_sea/crab.jpg,animate,drawing,crab.jpg,decorate
90,/static/object_pics/drawing_sea/pufferfish.jpg,animate,drawing,pufferfish.jpg,guide
91,/static/object_pics/picture_bird/duck.jpg,animate,photo,duck.jpg,circle
92,/static/object_pics/picture_clothe/hoodie.jpg,inanimate,photo,hoodie.jpg,hold
93,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,spray
94,/static/object_pics/drawing_electronic/camera.jpg,inanimate,drawing,camera.jpg,jump
95,/static/object_pics/drawing_insect/snail.jpg,animate,drawing,snail.jpg,grind
