success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
True,fullscreen,0,10096,0.0-0.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0062,2022-12-08 22:04:16
True,preload,1,42990,0.0-1.0,False,[],[],[],,,,,,,,,,,,,,,,MEM,MEM_0062,2022-12-08 22:04:16
,html-keyboard-response,2,186166,0.0-2.0,,,,,143175.0,"
      <p>In this task, you will see a series of objects. On some trials, your job is to determine
      whether the object shown is a color photograph or a line drawing. On other trials, your job
      is to determine whether the object represented is animate or inanimate.

      <br><br>
      You will know which response to make depending on the initial display, which will say
      ""animate / inanimate"" or ""photo / drawing"".
      <br>
      <br>
      You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
      <br>
      Please respond as quickly as possible, and use your dominant hand to make your responses.
      <br><br>
      <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
      <br>
      In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
      <br>
      <br>You will first do some practice trials. When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,3,193864,0.0-3.0,,,,,3264.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_bird/heron.jpg,7000.0,animate,drawing,1415.2769873021118,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,4,198780,0.0-4.0,,,,,1323.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_electronic/flashlight.jpg,7000.0,inanimate,photo,575.0313713026774,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,5,205048,0.0-5.0,,,,,1781.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,7000.0,inanimate,drawing,1465.8694333512767,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,6,210782,0.0-6.0,,,,,1809.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,7000.0,inanimate,photo,900.8137597369383,True,,MEM,MEM_0062,2022-12-08 22:04:16
,survey-multi-choice,7,238797,0.0-7.0-0.0,,,,,28012.0,,"{'Style': 'True', 'Animacy': 'True'}",,,,,,,,,,,,"[0, 1]",MEM,MEM_0062,2022-12-08 22:04:16
,html-keyboard-response,8,248707,0.0-8.0,,,,,9906.0,"
      <p>Great job! Now you'll continue onto doing the main task.
      You will have the opportunity to take brief breaks at various points.
      Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,MEM,MEM_0062,2022-12-08 22:04:16
True,fullscreen,9,255579,0.0-9.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,10,261561,0.0-10.0,,,,,2100.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/laptop.jpg,7000.0,inanimate,photo,859.6099381533011,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,11,266460,0.0-11.0,,,,,796.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/lion.jpg,7000.0,animate,drawing,1089.058002617567,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,12,271996,0.0-12.0,,,,,1492.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/eel.jpg,7000.0,animate,photo,1028.4517172460503,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,13,276928,0.0-13.0,,,,,904.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/hen.jpg,7000.0,animate,drawing,1016.1905985460467,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,14,283384,0.0-14.0,,,,,2464.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/cauliflower.jpg,7000.0,inanimate,drawing,979.9155563636277,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,15,288981,0.0-15.0,,,,,1972.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/bumble bee.jpg,7000.0,animate,photo,612.522111363315,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,16,294884,0.0-16.0,,,,,2309.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/onions.jpg,7000.0,inanimate,drawing,560.3966011614497,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,17,300796,0.0-17.0,,,,,1396.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/duck.jpg,7000.0,animate,drawing,1494.47809773492,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,18,306859,0.0-18.0,,,,,1730.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/hummingbird.jpg,7000.0,animate,drawing,1318.9606816871128,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,19,312657,0.0-19.0,,,,,2048.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/dress.jpg,7000.0,inanimate,drawing,731.2376592363286,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,20,318464,0.0-20.0,,,,,1864.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/asparagus.jpg,7000.0,inanimate,drawing,928.4259710551206,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,21,324079,0.0-21.0,,,,,2022.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/grasshopper.jpg,7000.0,animate,photo,574.5433892777426,False,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,22,329999,0.0-22.0,,,,,1756.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/ladybug.jpg,7000.0,animate,photo,1139.8776608824573,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,23,334572,0.0-23.0,,,,,930.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/dolphin.jpg,7000.0,animate,photo,619.2943669448721,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,24,340006,0.0-24.0,,,,,1517.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/aubergine.jpg,7000.0,inanimate,drawing,905.418259346717,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,25,345119,0.0-25.0,,,,,1239.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/bowtie.jpg,7000.0,inanimate,drawing,851.4530811144572,True,,MEM,MEM_0062,2022-12-08 22:04:16
,visual-trial,26,351149,0.0-26.0,,,,,1835.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/giraffe.jpg,7000.0,animate,drawing,1177.3129195605054,True,,MEM,MEM_0062,2022-12-08 22:04:16
