,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_veggie/pumpkin.jpg,semantic,0,inanimate,photo,pumpkin.jpg,destroy
1,/static/object_pics/picture_veggie/aubergine.jpg,perceptual,0,inanimate,photo,aubergine.jpg,spray
2,/static/object_pics/drawing_mammal/antelope.jpg,perceptual,0,animate,drawing,antelope.jpg,spin
3,/static/object_pics/drawing_fruit/apricot.jpg,perceptual,0,inanimate,drawing,apricot.jpg,multiply
4,/static/object_pics/drawing_insect/spider.jpg,semantic,0,animate,drawing,spider.jpg,melt
5,/static/object_pics/picture_sea/seahorse.jpg,semantic,0,animate,photo,seahorse.jpg,break
6,/static/object_pics/drawing_fruit/lemon.jpg,semantic,0,inanimate,drawing,lemon.jpg,fit
7,/static/object_pics/drawing_sea/octopus.jpg,perceptual,0,animate,drawing,octopus.jpg,press
8,/static/object_pics/drawing_fruit/apricot.jpg,semantic,0,inanimate,drawing,apricot.jpg,multiply
9,/static/object_pics/picture_veggie/pumpkin.jpg,perceptual,0,inanimate,photo,pumpkin.jpg,destroy
10,/static/object_pics/picture_veggie/aubergine.jpg,semantic,0,inanimate,photo,aubergine.jpg,spray
11,/static/object_pics/picture_sea/seahorse.jpg,perceptual,0,animate,photo,seahorse.jpg,break
12,/static/object_pics/drawing_insect/spider.jpg,perceptual,0,animate,drawing,spider.jpg,melt
13,/static/object_pics/drawing_fruit/lemon.jpg,perceptual,0,inanimate,drawing,lemon.jpg,fit
14,/static/object_pics/drawing_sea/octopus.jpg,semantic,0,animate,drawing,octopus.jpg,press
15,/static/object_pics/drawing_mammal/antelope.jpg,semantic,0,animate,drawing,antelope.jpg,spin
16,/static/object_pics/picture_mammal/giraffe.jpg,semantic,1,animate,photo,giraffe.jpg,spread
17,/static/object_pics/drawing_veggie/beetroot.jpg,semantic,1,inanimate,drawing,beetroot.jpg,volley
18,/static/object_pics/drawing_electronic/microphone.jpg,perceptual,1,inanimate,drawing,microphone.jpg,fade
19,/static/object_pics/drawing_electronic/handmixer.jpg,perceptual,1,inanimate,drawing,handmixer.jpg,move
20,/static/object_pics/drawing_sea/seaturtle.jpg,perceptual,1,animate,drawing,seaturtle.jpg,expand
21,/static/object_pics/drawing_bird/parrot.jpg,semantic,1,animate,drawing,parrot.jpg,chain
22,/static/object_pics/picture_fruit/orange.jpg,semantic,1,inanimate,photo,orange.jpg,agitate
23,/static/object_pics/picture_veggie/garlic.jpg,perceptual,1,inanimate,photo,garlic.jpg,dig
24,/static/object_pics/picture_mammal/giraffe.jpg,perceptual,1,animate,photo,giraffe.jpg,spread
25,/static/object_pics/drawing_veggie/beetroot.jpg,perceptual,1,inanimate,drawing,beetroot.jpg,volley
26,/static/object_pics/drawing_electronic/microphone.jpg,semantic,1,inanimate,drawing,microphone.jpg,fade
27,/static/object_pics/picture_fruit/orange.jpg,perceptual,1,inanimate,photo,orange.jpg,agitate
28,/static/object_pics/drawing_sea/seaturtle.jpg,semantic,1,animate,drawing,seaturtle.jpg,expand
29,/static/object_pics/drawing_electronic/handmixer.jpg,semantic,1,inanimate,drawing,handmixer.jpg,move
30,/static/object_pics/drawing_bird/parrot.jpg,perceptual,1,animate,drawing,parrot.jpg,chain
31,/static/object_pics/picture_veggie/garlic.jpg,semantic,1,inanimate,photo,garlic.jpg,dig
32,/static/object_pics/drawing_clothe/dress.jpg,semantic,2,inanimate,drawing,dress.jpg,utilize
33,/static/object_pics/drawing_clothe/hoodie.jpg,perceptual,2,inanimate,drawing,hoodie.jpg,drill
34,/static/object_pics/picture_clothe/tie.jpg,semantic,2,inanimate,photo,tie.jpg,revolve
35,/static/object_pics/drawing_mammal/bear.jpg,semantic,2,animate,drawing,bear.jpg,draw
36,/static/object_pics/picture_sea/pufferfish.jpg,perceptual,2,animate,photo,pufferfish.jpg,match
37,/static/object_pics/picture_veggie/cauliflower.jpg,perceptual,2,inanimate,photo,cauliflower.jpg,warm
38,/static/object_pics/drawing_fruit/strawberry.jpg,semantic,2,inanimate,drawing,strawberry.jpg,swim
