success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
True,fullscreen,0,2685,0.0-0.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0058,2022-12-08 21:49:34
True,preload,1,29647,0.0-1.0,False,[],[],[],,,,,,,,,,,,,,,,MEM,MEM_0058,2022-12-08 21:49:34
,html-keyboard-response,2,50828,0.0-2.0,,,,,21180.0,"
      <p>In this task, you will see a series of objects. On some trials, your job is to determine
      whether the object shown is a color photograph or a line drawing. On other trials, your job
      is to determine whether the object represented is animate or inanimate.

      <br><br>
      You will know which response to make depending on the initial display, which will say
      ""animate / inanimate"" or ""photo / drawing"".
      <br>
      <br>
      You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
      <br>
      Please respond as quickly as possible, and use your dominant hand to make your responses.
      <br><br>
      <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
      <br>
      In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
      <br>
      <br>You will first do some practice trials. When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,3,55951,0.0-3.0,,,,,908.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_bird/heron.jpg,7000.0,animate,drawing,1184.3424008713491,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,4,61838,0.0-4.0,,,,,1631.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_electronic/flashlight.jpg,7000.0,inanimate,photo,1246.748314480331,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,5,66826,0.0-5.0,,,,,1063.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,7000.0,inanimate,drawing,909.5173380770964,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,6,71963,0.0-6.0,,,,,1203.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,7000.0,inanimate,photo,923.926327696439,True,,MEM,MEM_0058,2022-12-08 21:49:34
,survey-multi-choice,7,84822,0.0-7.0-0.0,,,,,12855.0,,"{'Style': 'True', 'Animacy': 'True'}",,,,,,,,,,,,"[0, 1]",MEM,MEM_0058,2022-12-08 21:49:34
,html-keyboard-response,8,88282,0.0-8.0,,,,,3459.0,"
      <p>Great job! Now you'll continue onto doing the main task.
      You will have the opportunity to take brief breaks at various points.
      Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,MEM,MEM_0058,2022-12-08 21:49:34
True,fullscreen,9,92159,0.0-9.0,,,,,,,,,,,,,,,,,,,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,10,97262,0.0-10.0,,,,,880.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/pumpkin.jpg,7000.0,inanimate,photo,1205.7323660336751,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,11,101446,0.0-11.0,,,,,603.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/grapes.jpg,7000.0,inanimate,drawing,554.5246898096841,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,12,105950,0.0-12.0,,,,,831.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/wolf.jpg,7000.0,animate,drawing,669.3977244652457,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,13,110566,0.0-13.0,,,,,723.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/orange.jpg,7000.0,inanimate,drawing,865.5183387255777,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,14,115527,0.0-14.0,,,,,603.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/eel.jpg,7000.0,animate,drawing,1349.903200176312,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,15,120207,0.0-15.0,,,,,666.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/camel.jpg,7000.0,animate,drawing,1001.6780711813142,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,16,125159,0.0-16.0,,,,,559.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/eagle.jpg,7000.0,animate,photo,1368.6520214814896,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,17,130323,0.0-17.0,,,,,725.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/slipper.jpg,7000.0,inanimate,drawing,1425.3564659331573,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,18,136251,0.0-18.0,,,,,1643.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/cherry.jpg,7000.0,inanimate,drawing,1261.625546421103,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,19,141418,0.0-19.0,,,,,1164.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/scarf.jpg,7000.0,inanimate,drawing,983.8550569507981,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,20,146466,0.0-20.0,,,,,978.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/coffee maker.jpg,7000.0,inanimate,photo,1055.800685139623,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,21,152458,0.0-21.0,,,,,1822.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/cucumber.jpg,7000.0,inanimate,photo,1159.7910863066631,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,22,157295,0.0-22.0,,,,,1124.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/football sneaker.jpg,7000.0,inanimate,drawing,687.3671650552792,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,23,162030,0.0-23.0,,,,,978.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/duck.jpg,7000.0,animate,photo,734.4457815935623,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,24,168119,0.0-24.0,,,,,1715.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/flamingo.jpg,7000.0,animate,photo,1370.87562114998,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,25,172691,0.0-25.0,,,,,673.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rhinoceros.jpg,7000.0,animate,drawing,881.0017136918009,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,26,177862,0.0-26.0,,,,,1111.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/remote control.jpg,7000.0,inanimate,photo,1054.783837771879,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,27,183719,0.0-27.0,,,,,2064.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/dolphin.jpg,7000.0,animate,drawing,772.9734365379519,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,28,189255,0.0-28.0,,,,,1036.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/glasses.jpg,7000.0,inanimate,drawing,1493.7992679606714,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,29,194290,0.0-29.0,,,,,959.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/pelican.jpg,7000.0,animate,photo,1059.707487334495,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,30,198986,0.0-30.0,,,,,1136.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/mushrooms.jpg,7000.0,inanimate,photo,548.3119905075315,True,,MEM,MEM_0058,2022-12-08 21:49:34
,visual-trial,31,204602,0.0-31.0,,,,,1459.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rabbit.jpg,7000.0,animate,drawing,1134.1716392425956,False,,MEM,MEM_0058,2022-12-08 21:49:34
