,img,animacy,style,img_name,verb
0,/static/object_pics/picture_electronic/printer.jpg,inanimate,photo,printer.jpg,press
1,/static/object_pics/drawing_bird/flamingo.jpg,animate,drawing,flamingo.jpg,remove
2,/static/object_pics/drawing_veggie/cucumber.jpg,inanimate,drawing,cucumber.jpg,fold
3,/static/object_pics/picture_sea/killer whale.jpg,animate,photo,killer whale.jpg,bury
4,/static/object_pics/picture_sea/shrimp.jpg,animate,photo,shrimp.jpg,join
5,/static/object_pics/picture_sea/crab.jpg,animate,photo,crab.jpg,break
6,/static/object_pics/picture_sea/piranha.jpg,animate,photo,piranha.jpg,stamp
7,/static/object_pics/picture_clothe/hat.jpg,inanimate,photo,hat.jpg,wipe
8,/static/object_pics/drawing_mammal/bear.jpg,animate,drawing,bear.jpg,crush
9,/static/object_pics/picture_clothe/gloves.jpg,inanimate,photo,gloves.jpg,add
10,/static/object_pics/drawing_bird/pelican.jpg,animate,drawing,pelican.jpg,discover
11,/static/object_pics/drawing_fruit/lemon.jpg,inanimate,drawing,lemon.jpg,tear
12,/static/object_pics/drawing_insect/scorpion.jpg,animate,drawing,scorpion.jpg,hop
13,/static/object_pics/picture_electronic/phone.jpg,inanimate,photo,phone.jpg,identify
14,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,combine
15,/static/object_pics/picture_electronic/computer mouse.jpg,inanimate,photo,computer mouse.jpg,cut
16,/static/object_pics/picture_mammal/horse.jpg,animate,photo,horse.jpg,agitate
17,/static/object_pics/drawing_sea/octopus.jpg,animate,drawing,octopus.jpg,bump
18,/static/object_pics/drawing_clothe/football sneaker.jpg,inanimate,drawing,football sneaker.jpg,twitch
19,/static/object_pics/drawing_bird/canary.jpg,animate,drawing,canary.jpg,forge
20,/static/object_pics/drawing_sea/shark.jpg,animate,drawing,shark.jpg,include
21,/static/object_pics/picture_bird/peacock.jpg,animate,photo,peacock.jpg,divide
22,/static/object_pics/drawing_fruit/kiwi.jpg,inanimate,drawing,kiwi.jpg,locate
23,/static/object_pics/drawing_mammal/squirrel.jpg,animate,drawing,squirrel.jpg,browse
24,/static/object_pics/drawing_veggie/pumpkin.jpg,inanimate,drawing,pumpkin.jpg,pick
25,/static/object_pics/drawing_fruit/pomegranate.jpg,inanimate,drawing,pomegranate.jpg,fall
26,/static/object_pics/drawing_fruit/apricot.jpg,inanimate,drawing,apricot.jpg,split
27,/static/object_pics/drawing_veggie/onions.jpg,inanimate,drawing,onions.jpg,revolve
28,/static/object_pics/picture_sea/seal.jpg,animate,photo,seal.jpg,bring
29,/static/object_pics/picture_veggie/asparagus.jpg,inanimate,photo,asparagus.jpg,decorate
30,/static/object_pics/picture_insect/grasshopper.jpg,animate,photo,grasshopper.jpg,jump
31,/static/object_pics/drawing_insect/cockroach.jpg,animate,drawing,cockroach.jpg,detect
32,/static/object_pics/picture_clothe/bowtie.jpg,inanimate,photo,bowtie.jpg,assemble
33,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,plant
34,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,chain
35,/static/object_pics/drawing_mammal/gorilla.jpg,animate,drawing,gorilla.jpg,dance
36,/static/object_pics/picture_sea/mantaray.jpg,animate,photo,mantaray.jpg,reduce
37,/static/object_pics/drawing_mammal/elephant.jpg,animate,drawing,elephant.jpg,smash
38,/static/object_pics/drawing_electronic/remote control.jpg,inanimate,drawing,remote control.jpg,deliver
39,/static/object_pics/drawing_bird/eagle.jpg,animate,drawing,eagle.jpg,polish
40,/static/object_pics/drawing_fruit/pear.jpg,inanimate,drawing,pear.jpg,punch
41,/static/object_pics/drawing_mammal/antelope.jpg,animate,drawing,antelope.jpg,smooth
42,/static/object_pics/picture_clothe/high heels.jpg,inanimate,photo,high heels.jpg,touch
43,/static/object_pics/picture_clothe/sock02.jpg,inanimate,photo,sock02.jpg,destroy
44,/static/object_pics/picture_electronic/toaster.jpg,inanimate,photo,toaster.jpg,spray
45,/static/object_pics/drawing_bird/owl.jpg,animate,drawing,owl.jpg,tie
46,/static/object_pics/drawing_sea/seaturtle.jpg,animate,drawing,seaturtle.jpg,hit
47,/static/object_pics/picture_insect/ladybug.jpg,animate,photo,ladybug.jpg,splash
48,/static/object_pics/picture_electronic/radio02.jpg,inanimate,photo,radio02.jpg,cover
49,/static/object_pics/drawing_electronic/laptop.jpg,inanimate,drawing,laptop.jpg,pump
50,/static/object_pics/picture_clothe/slipper.jpg,inanimate,photo,slipper.jpg,peek
51,/static/object_pics/picture_insect/worm.jpg,animate,photo,worm.jpg,spread
52,/static/object_pics/picture_fruit/banana.jpg,inanimate,photo,banana.jpg,jam
