,img,animacy,style,img_name,verb
0,/static/object_pics/drawing_electronic/radio.jpg,inanimate,drawing,radio.jpg,tie
1,/static/object_pics/drawing_bird/owl.jpg,animate,drawing,owl.jpg,grind
2,/static/object_pics/picture_veggie/onions.jpg,inanimate,photo,onions.jpg,bring
3,/static/object_pics/picture_electronic/microphone.jpg,inanimate,photo,microphone.jpg,hammer
4,/static/object_pics/picture_bird/ostrich.jpg,animate,photo,ostrich.jpg,lay
5,/static/object_pics/drawing_insect/fly.jpg,animate,drawing,fly.jpg,plant
6,/static/object_pics/picture_electronic/keyboard.jpg,inanimate,photo,keyboard.jpg,join
7,/static/object_pics/picture_sea/seahorse.jpg,animate,photo,seahorse.jpg,utilize
8,/static/object_pics/picture_fruit/watermelon.jpg,inanimate,photo,watermelon.jpg,fall
9,/static/object_pics/drawing_insect/ant.jpg,animate,drawing,ant.jpg,expand
10,/static/object_pics/picture_insect/dragonfly.jpg,animate,photo,dragonfly.jpg,splash
11,/static/object_pics/drawing_bird/vulture.jpg,animate,drawing,vulture.jpg,deposit
12,/static/object_pics/picture_veggie/corn.jpg,inanimate,photo,corn.jpg,locate
13,/static/object_pics/picture_veggie/artichoke.jpg,inanimate,photo,artichoke.jpg,bump
14,/static/object_pics/drawing_electronic/satellite dish.jpg,inanimate,drawing,satellite dish.jpg,paint
15,/static/object_pics/drawing_fruit/pomegranate.jpg,inanimate,drawing,pomegranate.jpg,build
16,/static/object_pics/drawing_clothe/tie.jpg,inanimate,drawing,tie.jpg,identify
17,/static/object_pics/drawing_insect/beetle.jpg,animate,drawing,beetle.jpg,press
18,/static/object_pics/picture_bird/pelican.jpg,animate,photo,pelican.jpg,chop
19,/static/object_pics/picture_clothe/belt.jpg,inanimate,photo,belt.jpg,twitch
20,/static/object_pics/drawing_mammal/elephant.jpg,animate,drawing,elephant.jpg,mount
21,/static/object_pics/drawing_electronic/phone.jpg,inanimate,drawing,phone.jpg,draw
22,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,hit
23,/static/object_pics/drawing_veggie/cauliflower.jpg,inanimate,drawing,cauliflower.jpg,tear
24,/static/object_pics/picture_mammal/kangaroo.jpg,animate,photo,kangaroo.jpg,divide
25,/static/object_pics/drawing_mammal/lion.jpg,animate,drawing,lion.jpg,discover
26,/static/object_pics/picture_bird/hen.jpg,animate,photo,hen.jpg,clap
27,/static/object_pics/drawing_mammal/giraffe.jpg,animate,drawing,giraffe.jpg,cut
28,/static/object_pics/picture_mammal/horse.jpg,animate,photo,horse.jpg,cover
29,/static/object_pics/drawing_electronic/hairdryer.jpg,inanimate,drawing,hairdryer.jpg,attach
30,/static/object_pics/drawing_insect/mantis.jpg,animate,drawing,mantis.jpg,lift
31,/static/object_pics/picture_sea/seaturtle.jpg,animate,photo,seaturtle.jpg,assemble
32,/static/object_pics/picture_clothe/hoodie.jpg,inanimate,photo,hoodie.jpg,trap
33,/static/object_pics/picture_mammal/antelope.jpg,animate,photo,antelope.jpg,smash
34,/static/object_pics/picture_clothe/football sneaker.jpg,inanimate,photo,football sneaker.jpg,grab
35,/static/object_pics/picture_insect/scorpion.jpg,animate,photo,scorpion.jpg,fade
36,/static/object_pics/picture_insect/butterfly.jpg,animate,photo,butterfly.jpg,move
37,/static/object_pics/drawing_electronic/toaster.jpg,inanimate,drawing,toaster.jpg,inject
38,/static/object_pics/drawing_clothe/scarf.jpg,inanimate,drawing,scarf.jpg,spray
39,/static/object_pics/picture_electronic/laptop.jpg,inanimate,photo,laptop.jpg,deliver
40,/static/object_pics/picture_clothe/glasses.jpg,inanimate,photo,glasses.jpg,combine
41,/static/object_pics/drawing_bird/flamingo.jpg,animate,drawing,flamingo.jpg,connect
42,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,add
43,/static/object_pics/picture_electronic/radio02.jpg,inanimate,photo,radio02.jpg,shift
44,/static/object_pics/picture_mammal/bear.jpg,animate,photo,bear.jpg,fold
45,/static/object_pics/drawing_clothe/shirt.jpg,inanimate,drawing,shirt.jpg,brush
46,/static/object_pics/picture_electronic/remote control.jpg,inanimate,photo,remote control.jpg,guide
47,/static/object_pics/drawing_insect/grasshopper.jpg,animate,drawing,grasshopper.jpg,dance
48,/static/object_pics/drawing_fruit/cherry.jpg,inanimate,drawing,cherry.jpg,balance
49,/static/object_pics/picture_insect/spider.jpg,animate,photo,spider.jpg,allocate
50,/static/object_pics/drawing_clothe/sport t-shirt.jpg,inanimate,drawing,sport t-shirt.jpg,push
51,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,split
52,/static/object_pics/picture_sea/shrimp.jpg,animate,photo,shrimp.jpg,agitate
53,/static/object_pics/picture_sea/jellyfish.jpg,animate,photo,jellyfish.jpg,stamp
