,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/picture_bird/owl.jpg,perceptual,0,animate,photo,owl.jpg,revolve
1,/static/object_pics/drawing_clothe/high heels.jpg,semantic,0,inanimate,drawing,high heels.jpg,volley
2,/static/object_pics/picture_electronic/remote control.jpg,perceptual,0,inanimate,photo,remote control.jpg,grab
3,/static/object_pics/drawing_electronic/coffee maker.jpg,semantic,0,inanimate,drawing,coffee maker.jpg,decorate
4,/static/object_pics/picture_sea/crab.jpg,semantic,0,animate,photo,crab.jpg,catapult
5,/static/object_pics/picture_mammal/rabbit.jpg,perceptual,0,animate,photo,rabbit.jpg,center
6,/static/object_pics/drawing_sea/swordfish.jpg,perceptual,0,animate,drawing,swordfish.jpg,shift
7,/static/object_pics/drawing_electronic/microphone.jpg,semantic,0,inanimate,drawing,microphone.jpg,smash
8,/static/object_pics/picture_sea/crab.jpg,perceptual,0,animate,photo,crab.jpg,catapult
9,/static/object_pics/picture_mammal/rabbit.jpg,semantic,0,animate,photo,rabbit.jpg,center
10,/static/object_pics/picture_electronic/remote control.jpg,semantic,0,inanimate,photo,remote control.jpg,grab
11,/static/object_pics/drawing_electronic/coffee maker.jpg,perceptual,0,inanimate,drawing,coffee maker.jpg,decorate
12,/static/object_pics/drawing_clothe/high heels.jpg,perceptual,0,inanimate,drawing,high heels.jpg,volley
13,/static/object_pics/picture_bird/owl.jpg,semantic,0,animate,photo,owl.jpg,revolve
14,/static/object_pics/drawing_sea/swordfish.jpg,semantic,0,animate,drawing,swordfish.jpg,shift
15,/static/object_pics/drawing_electronic/microphone.jpg,perceptual,0,inanimate,drawing,microphone.jpg,smash
16,/static/object_pics/drawing_fruit/coconut.jpg,semantic,1,inanimate,drawing,coconut.jpg,paint
17,/static/object_pics/drawing_insect/cockroach.jpg,perceptual,1,animate,drawing,cockroach.jpg,wash
18,/static/object_pics/picture_sea/seal.jpg,semantic,1,animate,photo,seal.jpg,tear
19,/static/object_pics/drawing_bird/toucan.jpg,perceptual,1,animate,drawing,toucan.jpg,hide
20,/static/object_pics/picture_clothe/sport t-shirt.jpg,semantic,1,inanimate,photo,sport t-shirt.jpg,wipe
21,/static/object_pics/drawing_clothe/tie.jpg,perceptual,1,inanimate,drawing,tie.jpg,build
22,/static/object_pics/drawing_fruit/lemon.jpg,perceptual,1,inanimate,drawing,lemon.jpg,lay
23,/static/object_pics/picture_mammal/elephant.jpg,semantic,1,animate,photo,elephant.jpg,wrap
24,/static/object_pics/drawing_clothe/tie.jpg,semantic,1,inanimate,drawing,tie.jpg,build
25,/static/object_pics/drawing_fruit/lemon.jpg,semantic,1,inanimate,drawing,lemon.jpg,lay
26,/static/object_pics/picture_clothe/sport t-shirt.jpg,perceptual,1,inanimate,photo,sport t-shirt.jpg,wipe
27,/static/object_pics/drawing_insect/cockroach.jpg,semantic,1,animate,drawing,cockroach.jpg,wash
28,/static/object_pics/picture_sea/seal.jpg,perceptual,1,animate,photo,seal.jpg,tear
29,/static/object_pics/picture_mammal/elephant.jpg,perceptual,1,animate,photo,elephant.jpg,wrap
30,/static/object_pics/drawing_fruit/coconut.jpg,perceptual,1,inanimate,drawing,coconut.jpg,paint
31,/static/object_pics/drawing_bird/toucan.jpg,semantic,1,animate,drawing,toucan.jpg,hide
32,/static/object_pics/picture_sea/killer whale.jpg,semantic,2,animate,photo,killer whale.jpg,pat
33,/static/object_pics/drawing_mammal/camel.jpg,semantic,2,animate,drawing,camel.jpg,cross
34,/static/object_pics/picture_mammal/giraffe.jpg,perceptual,2,animate,photo,giraffe.jpg,smooth
35,/static/object_pics/picture_clothe/dress.jpg,perceptual,2,inanimate,photo,dress.jpg,flash
36,/static/object_pics/picture_bird/flamingo.jpg,semantic,2,animate,photo,flamingo.jpg,explode
37,/static/object_pics/picture_sea/seaturtle.jpg,semantic,2,animate,photo,seaturtle.jpg,spread
38,/static/object_pics/drawing_veggie/cauliflower.jpg,perceptual,2,inanimate,drawing,cauliflower.jpg,copy
39,/static/object_pics/picture_fruit/apple.jpg,perceptual,2,inanimate,photo,apple.jpg,cover
40,/static/object_pics/drawing_veggie/cauliflower.jpg,semantic,2,inanimate,drawing,cauliflower.jpg,copy
41,/static/object_pics/picture_sea/seaturtle.jpg,perceptual,2,animate,photo,seaturtle.jpg,spread
42,/static/object_pics/picture_mammal/giraffe.jpg,semantic,2,animate,photo,giraffe.jpg,smooth
43,/static/object_pics/picture_sea/killer whale.jpg,perceptual,2,animate,photo,killer whale.jpg,pat
44,/static/object_pics/picture_fruit/apple.jpg,semantic,2,inanimate,photo,apple.jpg,cover
45,/static/object_pics/drawing_mammal/camel.jpg,perceptual,2,animate,drawing,camel.jpg,cross
46,/static/object_pics/picture_bird/flamingo.jpg,perceptual,2,animate,photo,flamingo.jpg,explode
47,/static/object_pics/picture_clothe/dress.jpg,semantic,2,inanimate,photo,dress.jpg,flash
48,/static/object_pics/drawing_clothe/slipper.jpg,perceptual,3,inanimate,drawing,slipper.jpg,spin
49,/static/object_pics/drawing_mammal/horse.jpg,semantic,3,animate,drawing,horse.jpg,walk
50,/static/object_pics/picture_bird/canary.jpg,perceptual,3,animate,photo,canary.jpg,push
51,/static/object_pics/drawing_electronic/camera.jpg,perceptual,3,inanimate,drawing,camera.jpg,stick
52,/static/object_pics/drawing_veggie/cucumber.jpg,semantic,3,inanimate,drawing,cucumber.jpg,clean
53,/static/object_pics/drawing_bird/parrot.jpg,semantic,3,animate,drawing,parrot.jpg,forge
54,/static/object_pics/picture_clothe/hat.jpg,semantic,3,inanimate,photo,hat.jpg,fit
55,/static/object_pics/picture_veggie/asparagus.jpg,perceptual,3,inanimate,photo,asparagus.jpg,harm
56,/static/object_pics/drawing_electronic/camera.jpg,semantic,3,inanimate,drawing,camera.jpg,stick
57,/static/object_pics/drawing_mammal/horse.jpg,perceptual,3,animate,drawing,horse.jpg,walk
58,/static/object_pics/picture_veggie/asparagus.jpg,semantic,3,inanimate,photo,asparagus.jpg,harm
59,/static/object_pics/drawing_veggie/cucumber.jpg,perceptual,3,inanimate,drawing,cucumber.jpg,clean
60,/static/object_pics/picture_bird/canary.jpg,semantic,3,animate,photo,canary.jpg,push
61,/static/object_pics/drawing_bird/parrot.jpg,perceptual,3,animate,drawing,parrot.jpg,forge
62,/static/object_pics/drawing_clothe/slipper.jpg,semantic,3,inanimate,drawing,slipper.jpg,spin
63,/static/object_pics/picture_clothe/hat.jpg,perceptual,3,inanimate,photo,hat.jpg,fit
64,/static/object_pics/drawing_fruit/watermelon.jpg,perceptual,4,inanimate,drawing,watermelon.jpg,deliver
65,/static/object_pics/picture_mammal/kangaroo.jpg,semantic,4,animate,photo,kangaroo.jpg,match
66,/static/object_pics/picture_veggie/artichoke.jpg,semantic,4,inanimate,photo,artichoke.jpg,move
67,/static/object_pics/picture_bird/vulture.jpg,perceptual,4,animate,photo,vulture.jpg,jam
68,/static/object_pics/drawing_mammal/lion.jpg,semantic,4,animate,drawing,lion.jpg,clap
69,/static/object_pics/drawing_fruit/apricot.jpg,perceptual,4,inanimate,drawing,apricot.jpg,strike
70,/static/object_pics/picture_clothe/bowtie.jpg,semantic,4,inanimate,photo,bowtie.jpg,cut
71,/static/object_pics/picture_veggie/carrot.jpg,perceptual,4,inanimate,photo,carrot.jpg,join
72,/static/object_pics/picture_clothe/bowtie.jpg,perceptual,4,inanimate,photo,bowtie.jpg,cut
73,/static/object_pics/drawing_mammal/lion.jpg,perceptual,4,animate,drawing,lion.jpg,clap
74,/static/object_pics/picture_veggie/artichoke.jpg,perceptual,4,inanimate,photo,artichoke.jpg,move
75,/static/object_pics/picture_veggie/carrot.jpg,semantic,4,inanimate,photo,carrot.jpg,join
76,/static/object_pics/drawing_fruit/watermelon.jpg,semantic,4,inanimate,drawing,watermelon.jpg,deliver
77,/static/object_pics/picture_mammal/kangaroo.jpg,perceptual,4,animate,photo,kangaroo.jpg,match
