,img,instruction,block_n,animacy,style,img_name,verb
0,/static/object_pics/drawing_mammal/horse.jpg,semantic,0,animate,drawing,horse.jpg,squeeze
1,/static/object_pics/picture_insect/butterfly.jpg,semantic,0,animate,photo,butterfly.jpg,browse
2,/static/object_pics/drawing_veggie/tomato.jpg,semantic,0,inanimate,drawing,tomato.jpg,drop
3,/static/object_pics/picture_electronic/printer.jpg,perceptual,0,inanimate,photo,printer.jpg,stroke
4,/static/object_pics/picture_insect/mosquito.jpg,perceptual,0,animate,photo,mosquito.jpg,break
5,/static/object_pics/drawing_fruit/apple.jpg,semantic,0,inanimate,drawing,apple.jpg,tear
6,/static/object_pics/drawing_clothe/belt.jpg,perceptual,0,inanimate,drawing,belt.jpg,connect
7,/static/object_pics/drawing_mammal/sheep.jpg,perceptual,0,animate,drawing,sheep.jpg,brush
8,/static/object_pics/picture_insect/butterfly.jpg,perceptual,0,animate,photo,butterfly.jpg,browse
9,/static/object_pics/drawing_clothe/belt.jpg,semantic,0,inanimate,drawing,belt.jpg,connect
10,/static/object_pics/drawing_veggie/tomato.jpg,perceptual,0,inanimate,drawing,tomato.jpg,drop
11,/static/object_pics/drawing_fruit/apple.jpg,perceptual,0,inanimate,drawing,apple.jpg,tear
12,/static/object_pics/drawing_mammal/horse.jpg,perceptual,0,animate,drawing,horse.jpg,squeeze
13,/static/object_pics/picture_insect/mosquito.jpg,semantic,0,animate,photo,mosquito.jpg,break
14,/static/object_pics/drawing_mammal/sheep.jpg,semantic,0,animate,drawing,sheep.jpg,brush
15,/static/object_pics/picture_electronic/printer.jpg,semantic,0,inanimate,photo,printer.jpg,stroke
16,/static/object_pics/drawing_sea/swordfish.jpg,semantic,1,animate,drawing,swordfish.jpg,add
17,/static/object_pics/picture_bird/pelican.jpg,semantic,1,animate,photo,pelican.jpg,deliver
18,/static/object_pics/picture_fruit/grapes.jpg,perceptual,1,inanimate,photo,grapes.jpg,fit
19,/static/object_pics/drawing_insect/scorpion.jpg,perceptual,1,animate,drawing,scorpion.jpg,draw
20,/static/object_pics/drawing_electronic/radio.jpg,perceptual,1,inanimate,drawing,radio.jpg,plant
21,/static/object_pics/picture_clothe/dress.jpg,perceptual,1,inanimate,photo,dress.jpg,hold
22,/static/object_pics/picture_bird/penguin.jpg,semantic,1,animate,photo,penguin.jpg,crush
23,/static/object_pics/drawing_bird/flamingo.jpg,semantic,1,animate,drawing,flamingo.jpg,drill
24,/static/object_pics/drawing_electronic/radio.jpg,semantic,1,inanimate,drawing,radio.jpg,plant
25,/static/object_pics/drawing_sea/swordfish.jpg,perceptual,1,animate,drawing,swordfish.jpg,add
26,/static/object_pics/picture_bird/penguin.jpg,perceptual,1,animate,photo,penguin.jpg,crush
27,/static/object_pics/picture_fruit/grapes.jpg,semantic,1,inanimate,photo,grapes.jpg,fit
28,/static/object_pics/picture_bird/pelican.jpg,perceptual,1,animate,photo,pelican.jpg,deliver
29,/static/object_pics/drawing_insect/scorpion.jpg,semantic,1,animate,drawing,scorpion.jpg,draw
30,/static/object_pics/drawing_bird/flamingo.jpg,perceptual,1,animate,drawing,flamingo.jpg,drill
31,/static/object_pics/picture_clothe/dress.jpg,semantic,1,inanimate,photo,dress.jpg,hold
32,/static/object_pics/picture_electronic/toaster.jpg,perceptual,2,inanimate,photo,toaster.jpg,paint
33,/static/object_pics/picture_bird/owl.jpg,semantic,2,animate,photo,owl.jpg,tie
34,/static/object_pics/drawing_electronic/microphone.jpg,perceptual,2,inanimate,drawing,microphone.jpg,move
35,/static/object_pics/picture_mammal/gorilla.jpg,perceptual,2,animate,photo,gorilla.jpg,pull
36,/static/object_pics/drawing_veggie/aubergine.jpg,semantic,2,inanimate,drawing,aubergine.jpg,polish
37,/static/object_pics/picture_mammal/bison.jpg,semantic,2,animate,photo,bison.jpg,circle
38,/static/object_pics/picture_bird/ostrich.jpg,perceptual,2,animate,photo,ostrich.jpg,join
39,/static/object_pics/drawing_sea/eel.jpg,semantic,2,animate,drawing,eel.jpg,give
40,/static/object_pics/picture_electronic/toaster.jpg,semantic,2,inanimate,photo,toaster.jpg,paint
41,/static/object_pics/picture_bird/ostrich.jpg,semantic,2,animate,photo,ostrich.jpg,join
42,/static/object_pics/picture_bird/owl.jpg,perceptual,2,animate,photo,owl.jpg,tie
43,/static/object_pics/picture_mammal/gorilla.jpg,semantic,2,animate,photo,gorilla.jpg,pull
44,/static/object_pics/picture_mammal/bison.jpg,perceptual,2,animate,photo,bison.jpg,circle
45,/static/object_pics/drawing_sea/eel.jpg,perceptual,2,animate,drawing,eel.jpg,give
46,/static/object_pics/drawing_veggie/aubergine.jpg,perceptual,2,inanimate,drawing,aubergine.jpg,polish
47,/static/object_pics/drawing_electronic/microphone.jpg,semantic,2,inanimate,drawing,microphone.jpg,move
48,/static/object_pics/drawing_electronic/satellite dish.jpg,perceptual,3,inanimate,drawing,satellite dish.jpg,touch
49,/static/object_pics/drawing_electronic/handmixer.jpg,perceptual,3,inanimate,drawing,handmixer.jpg,deposit
50,/static/object_pics/drawing_electronic/keyboard.jpg,perceptual,3,inanimate,drawing,keyboard.jpg,reduce
51,/static/object_pics/drawing_sea/shrimp.jpg,semantic,3,animate,drawing,shrimp.jpg,assemble
52,/static/object_pics/drawing_mammal/rabbit.jpg,perceptual,3,animate,drawing,rabbit.jpg,forge
53,/static/object_pics/drawing_fruit/watermelon.jpg,semantic,3,inanimate,drawing,watermelon.jpg,chain
54,/static/object_pics/picture_mammal/camel.jpg,semantic,3,animate,photo,camel.jpg,stamp
55,/static/object_pics/drawing_electronic/hairdryer.jpg,semantic,3,inanimate,drawing,hairdryer.jpg,push
56,/static/object_pics/drawing_mammal/rabbit.jpg,semantic,3,animate,drawing,rabbit.jpg,forge
57,/static/object_pics/drawing_fruit/watermelon.jpg,perceptual,3,inanimate,drawing,watermelon.jpg,chain
58,/static/object_pics/drawing_electronic/hairdryer.jpg,perceptual,3,inanimate,drawing,hairdryer.jpg,push
59,/static/object_pics/drawing_electronic/satellite dish.jpg,semantic,3,inanimate,drawing,satellite dish.jpg,touch
60,/static/object_pics/drawing_electronic/keyboard.jpg,semantic,3,inanimate,drawing,keyboard.jpg,reduce
61,/static/object_pics/picture_mammal/camel.jpg,perceptual,3,animate,photo,camel.jpg,stamp
62,/static/object_pics/drawing_electronic/handmixer.jpg,semantic,3,inanimate,drawing,handmixer.jpg,deposit
63,/static/object_pics/drawing_sea/shrimp.jpg,perceptual,3,animate,drawing,shrimp.jpg,assemble
64,/static/object_pics/picture_clothe/sock02.jpg,semantic,4,inanimate,photo,sock02.jpg,chop
65,/static/object_pics/picture_mammal/kangaroo.jpg,perceptual,4,animate,photo,kangaroo.jpg,shift
66,/static/object_pics/picture_bird/duck.jpg,perceptual,4,animate,photo,duck.jpg,stick
67,/static/object_pics/picture_fruit/apricot.jpg,semantic,4,inanimate,photo,apricot.jpg,launch
